,y
3520,1.0
3329,0.0
2996,0.0
2117,1.0
3713,0.0
3162,0.0
3479,0.0
3050,0.0
3821,0.0
3427,0.0
2282,0.0
2149,0.0
3925,0.0
2065,0.0
2018,1.0
2868,0.0
2583,1.0
2964,0.0
2231,1.0
2455,0.0
3421,0.0
3647,0.0
3769,0.0
2855,0.0
3679,0.0
3674,1.0
3682,1.0
3677,0.0
2445,0.0
2800,0.0
2834,0.0
2083,0.0
3704,0.0
3863,0.0
2805,0.0
3191,0.0
2333,1.0
2160,1.0
2749,0.0
2134,0.0
3664,0.0
2796,0.0
2819,1.0
3203,0.0
3136,0.0
3483,0.0
2799,0.0
2775,0.0
2321,0.0
3650,0.0
2307,0.0
3490,0.0
3311,1.0
2891,0.0
3813,0.0
3842,0.0
3598,0.0
3966,0.0
2590,0.0
3088,0.0
2623,0.0
2578,0.0
3753,1.0
3035,0.0
3284,0.0
2863,0.0
2241,0.0
3895,1.0
3013,0.0
2663,1.0
3338,1.0
3935,0.0
2039,1.0
2960,1.0
2192,1.0
2902,1.0
2081,0.0
3063,0.0
2104,0.0
3305,1.0
3171,0.0
2479,0.0
2649,0.0
2809,0.0
2415,1.0
3763,0.0
2890,0.0
3918,0.0
2426,0.0
3727,0.0
3205,1.0
3794,0.0
2560,0.0
2862,0.0
2164,0.0
3639,1.0
2353,0.0
2675,0.0
2770,0.0
2402,0.0
3981,1.0
3066,1.0
2465,0.0
2308,0.0
2218,0.0
3836,1.0
3111,1.0
3478,0.0
3436,0.0
2615,0.0
2014,1.0
3297,1.0
2438,0.0
2781,0.0
2896,1.0
2298,0.0
3278,0.0
2246,0.0
3289,0.0
3207,0.0
2233,1.0
3292,0.0
3144,1.0
3779,0.0
3880,0.0
3975,0.0
2354,0.0
3125,1.0
3030,0.0
3257,0.0
3494,0.0
3083,0.0
2166,0.0
2577,0.0
2071,1.0
2219,1.0
3575,1.0
2922,0.0
3124,0.0
2312,0.0
2155,1.0
2038,1.0
2351,0.0
2777,0.0
2759,1.0
2900,0.0
2063,0.0
2693,0.0
3239,0.0
3913,0.0
2936,0.0
2206,0.0
2666,0.0
2930,0.0
2656,0.0
3492,0.0
2617,0.0
2283,0.0
3459,0.0
3274,0.0
3400,0.0
2129,0.0
3320,0.0
2544,1.0
2974,0.0
2852,0.0
2227,1.0
3358,0.0
3817,0.0
2511,0.0
3916,0.0
2020,0.0
2736,0.0
3002,1.0
3561,0.0
2491,1.0
2330,1.0
3958,0.0
3143,1.0
2832,0.0
2582,0.0
2434,0.0
3672,0.0
2745,0.0
2240,1.0
2932,1.0
2001,0.0
2342,0.0
2150,0.0
2175,0.0
3321,1.0
3448,1.0
3929,0.0
2068,1.0
2794,1.0
2857,1.0
2708,0.0
2293,0.0
2259,0.0
2047,1.0
