,y_hat
17195,False
19569,False
12477,False
14549,False
13087,False
19148,False
16201,False
10367,False
14571,False
12956,False
15255,False
11306,False
19389,False
14722,False
18086,False
14546,False
11184,False
12568,False
10950,False
15607,False
12064,False
12705,False
13876,False
15280,False
17539,False
11362,False
10579,False
19431,False
11326,False
10266,False
16272,False
15706,False
12315,False
13531,False
12966,False
15758,False
12409,False
11316,False
12076,False
11546,False
18758,False
11152,False
13030,False
12953,False
14969,False
13864,False
11682,False
11455,False
17142,False
17993,False
18798,False
10797,False
10893,False
16834,False
19835,False
17792,False
11264,False
10372,False
17226,False
16269,False
15574,False
17739,False
16734,False
13688,False
15306,False
19631,False
15767,False
14430,False
10098,False
12906,False
17578,False
19814,False
10744,False
15597,False
18425,False
14407,False
16106,False
18483,False
10019,False
16142,False
18654,False
12037,False
14318,False
19584,False
14690,False
10968,False
19845,False
10361,False
13879,False
19582,False
12268,False
19589,False
11884,False
17657,False
12522,False
18090,False
18779,False
19718,False
13943,False
12172,False
19565,False
10819,False
19022,False
11901,False
14303,False
14451,False
14889,False
18329,False
13897,False
19468,False
17233,False
12002,False
13820,False
17923,False
16233,False
19038,False
10795,False
14711,False
17214,False
15834,False
15037,False
17726,False
12915,False
14732,False
16195,False
14502,False
12352,False
19058,False
10262,False
13927,False
12379,False
10560,False
19890,False
17421,False
13838,False
15580,False
12946,False
11481,False
18048,False
17761,False
14731,False
15417,False
11287,False
10307,False
19547,False
12126,False
17190,False
11646,False
19560,False
11258,False
15487,False
12496,False
14227,False
14029,False
12028,False
18073,False
12049,False
13468,False
17639,False
12280,False
16484,False
14382,False
18298,False
12142,False
14860,False
17656,False
14064,False
11044,False
14883,False
12264,False
18774,False
15957,False
11018,False
15422,False
14820,False
17548,False
11139,False
10778,False
18633,False
11010,False
13449,False
13261,False
16278,False
13421,False
17132,False
19189,False
19407,False
18318,False
12085,False
19021,False
13604,False
11005,False
16380,False
12687,False
19432,False
19353,False
10298,False
15992,False
10398,False
14085,False
