,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.75,0.75,0.7300000190734863,0.15000000596046448,0.94,0.71,"[1.0, 1.0]",100.0,0.5,individualized,improvement,0,,0.9380000233650208,3.0557999973058703
1,1.0,0.75,0.75,0.23999999463558197,0.18000000715255737,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,acceptance,0,,0.7739999890327454,3.8665000000268224
2,1.0,0.75,0.75,0.25,0.17000000178813934,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,counterfactual,0,,0.7699999809265137,3.7846999997094275
3,1.0,0.75,0.75,0.6899999976158142,0.17000000178813934,0.87,,"[1.0, 1.0]",100.0,0.5,subpopulation,improvement,0,,0.85999995470047,2.7952000018149614
4,1.0,0.75,0.75,0.23000000417232513,0.1599999964237213,0.98,,"[1.0, 1.0, 1.0]",100.0,0.5,subpopulation,acceptance,0,,0.7519999742507935,3.6727999984666706
5,1.0,0.75,0.75,0.75,0.1599999964237213,0.94,0.81,"[1.0, 1.0]",100.0,0.5,individualized,improvement,1,,0.9380000233650208,2.756699998304248
6,1.0,0.75,0.75,0.36000001430511475,0.20999999344348907,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,acceptance,1,,0.8100000619888306,3.821400004559755
7,1.0,0.75,0.75,0.33000001311302185,0.17000000178813934,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,counterfactual,1,,0.8199999928474426,3.70059999531433
8,1.0,0.75,0.75,0.699999988079071,0.17000000178813934,0.81,,"[1.0, 1.0]",100.0,0.5,subpopulation,improvement,1,,0.8140000104904175,2.7870999963879592
9,1.0,0.75,0.75,0.38999998569488525,0.2199999988079071,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,subpopulation,acceptance,1,,0.8079999685287476,3.5191999996133148
10,1.0,0.75,0.75,0.800000011920929,0.2199999988079071,0.9,0.79,"[1.0, 1.0]",100.0,0.5,individualized,improvement,2,,0.8659999966621399,2.8142000004172325
11,1.0,0.75,0.75,0.28999999165534973,0.23000000417232513,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,acceptance,2,,0.7440000176429749,3.372000001200289
12,1.0,0.75,0.75,0.28999999165534973,0.18000000715255737,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,counterfactual,2,,0.7299999594688416,3.3472999991334977
13,1.0,0.75,0.75,0.7799999713897705,0.2199999988079071,0.84,,"[1.0, 1.0]",100.0,0.5,subpopulation,improvement,2,,0.8100000619888306,2.7651000011168425
14,1.0,0.75,0.75,0.23000000417232513,0.2199999988079071,0.99,,"[1.0, 1.0, 1.0]",100.0,0.5,subpopulation,acceptance,2,,0.7459999918937683,3.302299998772144
