,h_post,h_post_individualized
3398,0.54,
3705,0.54,
3289,0.54,
3879,0.54,
3108,0.54,
2730,0.54,
3875,0.54,
3642,0.52,
3000,0.5,
3933,0.54,
3139,0.54,
3263,0.5,
2228,0.52,
3980,0.54,
2804,0.54,
2648,0.54,
3637,0.54,
2880,0.54,
3272,0.54,
3079,0.54,
3044,0.54,
3513,0.5,
3200,0.5,
3358,0.54,
2188,0.54,
2495,0.5,
3655,0.54,
3501,0.5,
2901,0.54,
3720,0.54,
2940,0.54,
3853,0.54,
2990,0.54,
2602,0.54,
3021,0.54,
2323,0.54,
3129,0.52,
3256,0.54,
2467,0.5,
3167,0.54,
2727,0.5,
2825,0.5,
3413,0.54,
3837,0.5,
3970,0.54,
2353,0.72,
3193,0.5,
3183,0.54,
3959,0.54,
2766,0.5,
2490,0.54,
3920,0.5,
3528,0.54,
3577,0.54,
3921,0.76,
3529,0.54,
2043,0.54,
2500,0.54,
2831,0.54,
3790,0.54,
3730,0.54,
2946,0.5,
3352,0.54,
2197,0.54,
2682,0.54,
2772,0.54,
3222,0.54,
2818,0.54,
3204,0.54,
3767,0.54,
3313,0.54,
2808,0.54,
2351,0.52,
3243,0.54,
2620,0.5,
3211,0.54,
3986,0.5,
3495,0.54,
2641,0.98,
2453,0.54,
2887,0.5,
3731,0.5,
2739,0.5,
3286,0.5,
2481,0.5,
3706,0.54,
2167,0.5,
2592,0.54,
2894,0.54,
2564,0.54,
2623,0.54,
3916,0.54,
2064,0.54,
3137,0.54,
3999,0.78,
2461,0.5,
3039,0.5,
2907,0.54,
2318,0.54,
3607,0.5,
2447,0.54,
3258,0.54,
2776,0.54,
2656,0.54,
3842,0.54,
3555,0.54,
3800,0.54,
3693,0.54,
2242,0.5,
2863,0.52,
3150,0.54,
2747,0.54,
2994,0.5,
2715,0.5,
3231,0.54,
2525,0.54,
2750,0.54,
2368,0.54,
2176,0.54,
3003,0.54,
3541,0.5,
2131,0.52,
2945,0.54,
3694,0.54,
3350,0.5,
3489,0.54,
3936,0.54,
3310,0.54,
2429,0.54,
3753,0.54,
2432,0.54,
3378,0.54,
2178,0.54,
2997,0.5,
3353,0.54,
3285,0.54,
3743,0.54,
3901,0.54,
3773,0.76,
2349,0.54,
3237,0.54,
3034,0.5,
2009,0.5,
3283,0.78,
2328,0.54,
3956,0.54,
3679,0.5,
3229,0.54,
2153,0.54,
2053,0.54,
2874,0.54,
2472,0.54,
2145,0.5,
3838,0.72,
3173,0.54,
3261,0.54,
3117,0.54,
3573,0.54,
2764,0.54,
3711,0.52,
2085,0.54,
3448,0.54,
2372,0.54,
3370,0.54,
2369,0.54,
3855,0.54,
3643,0.5,
2075,0.54,
3365,0.5,
2151,0.54,
2855,0.72,
3941,0.54,
3049,0.54,
3910,0.52,
3650,0.5,
3430,0.54,
3994,0.54,
2801,0.54,
2191,0.5,
2617,0.54,
3406,0.54,
3751,0.52,
2317,0.54,
3630,0.54,
3845,0.54,
3441,0.54,
2865,0.98,
3633,0.54,
2067,0.54,
2878,0.54,
3691,0.54,
3531,0.54,
2491,0.54,
3733,0.54,
2953,0.78,
3553,0.54,
3257,0.5,
2215,0.54,
3362,0.54,
3032,0.5,
