,age,gender,experience,loan_amount,loan_duration,income,saving
6542,0.0,0.0,0.0,-0.2,0.2,1.6,4.4
6116,-0.0,0.0,-0.0,0.0,0.1,0.1,0.1
7711,0.0,0.0,0.0,-0.1,0.2,0.1,0.4
6571,-0.1,0.0,0.0,0.3,0.0,1.3,0.2
5712,0.0,0.0,0.0,0.1,0.3,0.1,-0.4
8924,-0.0,0.0,0.0,-0.2,-0.2,2.2,0.2
7595,-0.3,0.0,-0.0,-0.4,-0.4,0.3,-0.2
5402,-0.2,0.0,-0.0,0.1,-0.5,0.1,-0.4
7027,0.0,0.0,0.0,0.1,0.0,1.9,0.6
5187,0.0,0.0,-0.0,-0.1,0.3,-0.3,-0.2
5537,0.1,0.0,0.0,0.1,0.3,0.1,-0.3
7344,0.1,0.0,0.0,0.0,0.0,2.2,3.1
7498,0.2,0.0,-0.0,-0.2,0.5,-0.3,0.2
7875,0.0,0.0,0.0,-0.1,-0.3,-0.1,0.4
7331,-0.1,0.0,-0.0,0.5,0.4,0.5,-0.1
9512,0.0,0.0,-0.0,-0.2,0.3,-0.2,0.5
5662,0.2,0.0,0.0,0.2,-0.2,0.3,0.3
7104,-0.1,0.0,0.0,0.2,0.0,0.1,0.4
7763,0.2,0.0,0.0,0.4,0.4,0.4,0.2
5396,-0.1,0.0,0.0,-0.0,-0.0,1.0,-0.1
7846,0.0,0.0,-0.0,-0.2,0.3,-0.2,-0.1
8772,0.0,0.0,-0.0,-0.2,0.2,-0.2,0.2
6286,-0.0,0.0,0.0,-0.1,-0.1,0.9,0.0
9265,0.0,0.0,0.0,-0.5,0.4,1.5,0.0
8364,-0.3,0.0,-0.0,0.3,-0.4,-2.8,-5.0
8782,-0.4,0.0,0.0,-0.0,-0.0,2.2,0.7
7475,-0.0,0.0,0.0,-0.1,-0.4,0.1,-0.1
5257,-0.0,0.0,-0.0,-0.4,-0.4,-0.3,0.5
7329,-0.0,0.0,0.0,0.1,0.2,0.1,-0.5
6799,-0.0,0.0,-0.0,-0.2,0.4,-0.2,-0.3
5089,0.1,0.0,0.0,0.2,-0.2,0.2,-0.4
7647,0.0,0.0,-0.0,-0.4,-0.1,0.6,1.1
5886,-0.0,0.0,0.0,-0.1,-0.5,0.8,0.0
7927,0.0,0.0,0.0,0.2,-0.1,1.3,3.2
6982,0.0,0.0,0.0,0.1,-0.5,0.2,0.1
8327,0.1,0.0,0.0,-0.3,-0.2,1.4,0.0
7634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6098,-0.1,0.0,-0.0,0.1,-0.3,0.1,0.2
8328,-0.0,0.0,-0.0,-0.1,-0.5,0.0,0.2
8452,0.1,0.0,0.0,0.1,0.4,0.1,0.4
