,y_hat
366,False
414,False
468,False
408,False
346,False
290,False
388,False
476,False
467,False
349,False
333,False
316,False
462,False
272,False
285,False
307,False
481,False
299,False
353,False
288,False
464,False
479,False
386,False
432,False
326,False
301,False
363,False
300,False
402,False
352,False
287,False
396,False
438,False
277,False
324,False
348,False
494,False
492,False
311,False
497,False
313,False
251,False
442,False
393,False
488,False
425,False
375,False
421,False
381,False
265,False
486,False
254,False
357,False
306,False
379,False
422,False
460,False
499,False
295,False
407,False
319,False
283,False
351,False
394,False
259,False
447,False
412,False
334,False
323,False
371,False
372,False
297,False
441,False
330,False
445,False
490,False
377,False
271,False
257,False
385,False
436,False
491,False
411,False
404,False
496,False
458,False
398,False
368,False
320,False
424,False
428,False
395,False
483,False
498,False
365,False
384,False
279,False
446,False
289,False
355,False
