,y
2713,0.0
3691,0.0
2768,0.0
3657,0.0
2495,0.0
2830,0.0
2857,1.0
3056,0.0
3020,1.0
3429,0.0
3956,0.0
3892,0.0
3938,0.0
2480,1.0
2544,0.0
2659,1.0
2117,0.0
2580,0.0
3805,0.0
3553,0.0
2818,0.0
3368,0.0
3123,1.0
2934,0.0
3985,0.0
3612,0.0
2067,0.0
2733,0.0
3296,0.0
2632,0.0
2012,0.0
3057,0.0
2337,0.0
3459,0.0
3318,0.0
3377,0.0
3919,0.0
3365,0.0
3382,0.0
2887,0.0
3660,0.0
2794,0.0
2696,1.0
3237,0.0
3623,0.0
3438,0.0
3589,0.0
3824,0.0
3086,0.0
3529,0.0
3446,0.0
3596,0.0
3416,0.0
2098,0.0
3178,0.0
3996,1.0
3013,0.0
3508,1.0
2588,0.0
3461,0.0
3532,0.0
3392,1.0
3398,0.0
2670,0.0
3024,0.0
2418,0.0
3256,0.0
2215,0.0
3890,0.0
2484,0.0
3339,0.0
2058,0.0
3577,0.0
2470,0.0
3760,0.0
3364,0.0
2212,0.0
2397,0.0
2799,0.0
3149,0.0
2729,0.0
3331,0.0
3168,0.0
2106,0.0
2347,0.0
2532,0.0
2572,0.0
3102,0.0
2628,0.0
3580,1.0
2725,0.0
2844,0.0
2782,0.0
3063,0.0
2877,0.0
2646,0.0
3645,0.0
3471,0.0
2024,0.0
2752,0.0
2682,0.0
2810,0.0
2389,0.0
3496,1.0
2268,0.0
3141,0.0
2299,0.0
3866,0.0
2522,0.0
2921,0.0
2996,0.0
3539,0.0
2279,0.0
3602,0.0
3560,1.0
3426,0.0
3827,1.0
3174,0.0
3567,0.0
3862,0.0
2210,0.0
2700,0.0
2315,0.0
2300,0.0
3969,0.0
2648,1.0
3671,0.0
3291,0.0
3202,0.0
2390,0.0
3472,0.0
2365,0.0
3217,0.0
2892,0.0
2038,0.0
3934,0.0
2511,0.0
3605,1.0
3215,0.0
2214,1.0
3606,0.0
3246,0.0
2557,0.0
3284,0.0
3280,0.0
2564,0.0
2767,0.0
2182,0.0
2841,0.0
3719,0.0
2787,0.0
3431,0.0
3696,0.0
3520,1.0
2175,0.0
3161,0.0
2395,0.0
2597,0.0
3945,0.0
3005,0.0
3750,0.0
3034,0.0
3352,0.0
2028,0.0
2750,0.0
3865,1.0
3094,0.0
3906,0.0
3036,0.0
3285,0.0
2845,0.0
2353,0.0
2958,0.0
2690,0.0
3779,0.0
3578,0.0
2497,0.0
2581,0.0
2269,0.0
2783,0.0
3072,0.0
3746,0.0
3651,0.0
3832,0.0
3335,0.0
3844,1.0
2093,0.0
2914,0.0
2467,0.0
2687,0.0
3700,0.0
2196,0.0
2250,0.0
3579,0.0
2575,0.0
2466,0.0
2614,0.0
2862,0.0
3607,0.0
3194,1.0
