,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,6.0,0.0,0.08172917,11.0,1.0,4.0
2001,3.0,0.0,0.13539219,0.0,4.0,1.0
2002,1.0,1.0,0.45349503,5.0,1.0,4.0
2003,1.0,2.0,0.5858978,2.0,2.0,1.0
2004,3.0,0.0,0.9198395,2.0,5.0,5.0
2005,3.0,0.0,0.99592805,9.0,5.0,4.0
2006,5.0,2.0,0.58976114,2.0,3.0,3.0
2007,3.0,1.0,0.2272979,4.0,1.0,2.0
2008,5.0,3.0,0.9606793,3.0,0.0,6.0
2009,2.0,1.0,0.5377643,5.0,4.0,1.0
2010,5.0,1.0,0.10808706,1.0,5.0,3.0
2011,2.0,2.0,0.6320503,2.0,1.0,3.0
2012,7.0,1.0,0.8625096,8.0,7.0,12.0
2013,4.0,2.0,0.42638588,8.0,4.0,10.0
2014,5.0,0.0,0.60111177,5.0,0.0,1.0
2015,3.0,2.0,0.85196304,2.0,6.0,7.0
2016,2.0,0.0,0.22525477,2.0,1.0,3.0
2017,2.0,3.0,0.5442754,6.0,2.0,6.0
2018,1.0,0.0,0.8646563,2.0,0.0,2.0
2019,3.0,2.0,0.036798954,4.0,7.0,1.0
2020,4.0,2.0,0.21480441,4.0,3.0,7.0
2021,3.0,0.0,0.8226268,5.0,1.0,3.0
2022,4.0,3.0,0.23908257,7.0,2.0,6.0
2023,1.0,2.0,0.31064188,2.0,0.0,1.0
2024,3.0,1.0,0.5596129,2.0,4.0,3.0
2025,2.0,0.0,0.48523843,1.0,1.0,9.0
2026,1.0,1.0,0.08069432,5.0,0.0,6.0
2027,7.0,3.0,0.41149807,1.0,3.0,0.0
2028,2.0,0.0,0.3144971,1.0,6.0,4.0
2029,4.0,1.0,0.023160577,7.0,1.0,1.0
2030,2.0,2.0,0.14299035,5.0,3.0,2.0
2031,2.0,2.0,0.75463283,6.0,4.0,7.0
2032,2.0,0.0,0.95549715,7.0,8.0,6.0
2033,1.0,0.0,0.42679763,6.0,2.0,3.0
2034,2.0,3.0,0.11181438,2.0,0.0,4.0
2035,2.0,0.0,0.6191598,2.0,3.0,1.0
2036,2.0,2.0,0.14968419,5.0,4.0,5.0
2037,3.0,2.0,0.15684009,9.0,2.0,4.0
2038,1.0,2.0,0.5226792,4.0,0.0,3.0
2039,1.0,0.0,0.44874024,2.0,10.0,2.0
2040,3.0,0.0,0.5637572,2.0,6.0,6.0
2041,1.0,3.0,0.685956,0.0,5.0,0.0
2042,3.0,2.0,0.83788645,7.0,0.0,10.0
2043,5.0,2.0,0.5117898,2.0,3.0,2.0
2044,0.0,3.0,0.00943172,5.0,0.0,4.0
2045,6.0,0.0,0.655061,2.0,3.0,2.0
2046,10.0,3.0,0.21369803,2.0,3.0,2.0
2047,2.0,1.0,0.3988135,0.0,3.0,6.0
2048,1.0,1.0,0.31418264,8.0,3.0,1.0
2049,6.0,2.0,0.73999524,3.0,6.0,3.0
2050,5.0,2.0,0.08041084,6.0,6.0,0.0
2051,0.0,0.0,0.9741849,3.0,2.0,1.0
2052,5.0,1.0,0.81923616,7.0,6.0,4.0
2053,2.0,3.0,0.6727346,4.0,2.0,6.0
2054,0.0,2.0,0.44411874,3.0,1.0,7.0
2055,2.0,2.0,0.09608734,2.0,2.0,2.0
2056,1.0,2.0,0.6174922,2.0,10.0,3.0
2057,3.0,2.0,0.01700461,5.0,13.0,1.0
2058,3.0,1.0,0.062331915,5.0,1.0,2.0
2059,0.0,1.0,0.11207163,2.0,1.0,5.0
2060,6.0,1.0,0.1907394,2.0,2.0,4.0
2061,2.0,2.0,0.0012578964,1.0,3.0,4.0
2062,3.0,2.0,0.64711523,2.0,6.0,4.0
2063,1.0,0.0,0.70136154,6.0,4.0,3.0
2064,7.0,0.0,0.8153286,6.0,5.0,5.0
2065,6.0,0.0,0.8077829,4.0,3.0,8.0
2066,2.0,2.0,0.7093706,2.0,2.0,2.0
2067,2.0,0.0,0.121255755,4.0,2.0,5.0
2068,1.0,0.0,0.06631887,4.0,5.0,8.0
2069,0.0,2.0,0.25158715,2.0,3.0,3.0
2070,1.0,3.0,0.33035982,3.0,1.0,3.0
2071,2.0,2.0,0.5642357,4.0,4.0,5.0
2072,1.0,0.0,0.546106,5.0,3.0,3.0
2073,1.0,1.0,0.22791898,10.0,6.0,4.0
2074,3.0,1.0,0.05625236,4.0,6.0,3.0
2075,4.0,0.0,0.9745718,5.0,4.0,1.0
2076,2.0,2.0,0.5349394,3.0,0.0,8.0
2077,8.0,0.0,0.74524105,4.0,2.0,3.0
2078,1.0,1.0,0.65790665,3.0,10.0,5.0
2079,5.0,0.0,0.7564033,1.0,10.0,0.0
2080,3.0,2.0,0.5300931,2.0,5.0,2.0
2081,5.0,2.0,0.09912014,3.0,5.0,8.0
2082,1.0,2.0,0.88992083,6.0,2.0,0.0
2083,5.0,2.0,0.7669444,5.0,1.0,2.0
2084,6.0,2.0,0.2972076,6.0,3.0,5.0
2085,1.0,2.0,0.22217822,5.0,8.0,5.0
2086,4.0,0.0,0.94410837,1.0,8.0,2.0
2087,6.0,2.0,0.6897187,3.0,3.0,0.0
2088,3.0,0.0,0.13182628,4.0,4.0,7.0
2089,1.0,0.0,0.52431846,2.0,6.0,3.0
2090,1.0,0.0,0.045078278,5.0,0.0,5.0
2091,1.0,1.0,0.24216115,3.0,0.0,5.0
2092,3.0,3.0,0.8205472,2.0,3.0,0.0
2093,3.0,0.0,0.588351,4.0,1.0,4.0
2094,6.0,0.0,0.900579,2.0,4.0,8.0
2095,3.0,3.0,0.9919349,4.0,2.0,8.0
2096,6.0,1.0,0.20713925,3.0,6.0,6.0
2097,3.0,3.0,0.90996885,4.0,7.0,5.0
2098,3.0,2.0,0.1331526,1.0,3.0,9.0
2099,4.0,3.0,0.82762,3.0,1.0,3.0
2100,3.0,2.0,0.8925828,6.0,0.0,5.0
2101,3.0,0.0,0.5900948,5.0,7.0,1.0
2102,1.0,2.0,0.7052535,4.0,5.0,1.0
2103,0.0,0.0,0.3675692,7.0,0.0,5.0
2104,2.0,3.0,0.70445,4.0,1.0,5.0
2105,5.0,0.0,0.0318501,2.0,2.0,1.0
2106,2.0,0.0,0.42761254,1.0,2.0,5.0
2107,4.0,0.0,0.30180037,4.0,6.0,1.0
2108,4.0,2.0,0.08014941,2.0,3.0,2.0
2109,2.0,1.0,0.9688865,2.0,6.0,5.0
2110,5.0,0.0,0.16289282,2.0,2.0,2.0
2111,1.0,2.0,0.30356348,4.0,4.0,1.0
2112,5.0,0.0,0.21679771,5.0,1.0,8.0
2113,2.0,0.0,0.88466394,5.0,4.0,4.0
2114,5.0,0.0,0.7103615,3.0,10.0,1.0
2115,2.0,2.0,0.6076362,4.0,3.0,4.0
2116,7.0,3.0,0.9061967,7.0,8.0,3.0
2117,5.0,2.0,0.36318803,2.0,3.0,4.0
2118,0.0,0.0,0.4712118,4.0,3.0,6.0
2119,1.0,3.0,0.6398629,4.0,1.0,3.0
2120,1.0,0.0,0.88559186,3.0,7.0,9.0
2121,3.0,2.0,0.4453262,6.0,2.0,1.0
2122,1.0,1.0,0.24713743,2.0,3.0,8.0
2123,7.0,0.0,0.5178945,3.0,7.0,3.0
2124,4.0,2.0,0.97086203,5.0,11.0,4.0
2125,7.0,1.0,0.28804243,3.0,8.0,3.0
2126,1.0,0.0,0.5425055,2.0,5.0,7.0
2127,1.0,2.0,0.058967113,3.0,20.0,2.0
2128,1.0,2.0,0.6420796,4.0,5.0,1.0
2129,6.0,0.0,0.07822931,3.0,3.0,7.0
2130,4.0,2.0,0.30904865,3.0,7.0,3.0
2131,0.0,1.0,0.6915207,5.0,4.0,4.0
2132,7.0,2.0,0.7364193,3.0,4.0,3.0
2133,5.0,1.0,0.32816076,4.0,1.0,1.0
2134,0.0,2.0,0.9365268,1.0,6.0,4.0
2135,6.0,0.0,0.18817449,2.0,4.0,5.0
2136,5.0,2.0,0.43306577,3.0,0.0,1.0
2137,7.0,3.0,0.3346789,3.0,4.0,1.0
2138,6.0,0.0,0.31070232,5.0,2.0,4.0
2139,3.0,0.0,0.87943685,2.0,8.0,6.0
2140,1.0,2.0,0.42738128,3.0,5.0,4.0
2141,2.0,0.0,0.9102546,5.0,3.0,3.0
2142,3.0,0.0,0.91357815,7.0,7.0,2.0
