ix,goal_cost,intv_cost
1439,1.0,2.0999999999999996
1426,1.0,0.4
1906,1.0,4.7
1034,1.0,4.199999999999999
1764,1.0,0.8
1565,1.0,1.6
1641,1.0,0.5
1458,1.0,3.1
1661,1.0,2.6
1840,1.0,5.7
1801,1.0,2.9
1225,1.0,0.4
1770,1.0,1.0
1713,1.0,2.1
1469,1.0,6.1
1284,1.0,4.1
1332,1.0,1.6
1289,1.0,10.5
1437,1.0,3.4
1447,1.0,2.1
1761,1.0,2.9
1013,1.0,0.2
1989,1.0,5.1
1291,1.0,5.3
1063,1.0,0.2
1314,1.0,0.5
1788,1.0,0.1
1340,1.0,0.2
1915,1.0,1.7
1605,1.0,0.30000000000000004
1978,1.0,0.8999999999999999
1269,1.0,0.2
1285,1.0,0.7
1316,1.0,0.9
1420,1.0,6.1000000000000005
1072,1.0,0.5
1320,1.0,6.1
1603,1.0,1.3
1738,1.0,0.4
1276,1.0,3.9000000000000004
1795,1.0,0.1
1742,1.0,3.9000000000000004
1099,1.0,0.2
1990,1.0,1.1
1055,1.0,7.1
1538,1.0,0.30000000000000004
1931,1.0,8.4
1016,1.0,1.3
1400,1.0,8.2
1191,1.0,1.5
1170,1.0,6.0
1517,1.0,2.0
1769,1.0,4.3
1006,1.0,0.1
1199,1.0,0.8
1642,1.0,4.4
1349,1.0,4.1
1639,1.0,4.8
1902,1.0,2.9
1147,1.0,1.5
1366,1.0,2.8
1145,1.0,4.5
1431,1.0,2.8
1707,1.0,5.2
1992,1.0,5.2
1567,1.0,2.5
1067,1.0,2.1
1924,1.0,13.799999999999999
1831,1.0,1.1
1771,1.0,2.2
1071,1.0,1.2
1886,1.0,4.199999999999999
1856,1.0,0.30000000000000004
1363,1.0,4.3999999999999995
1986,1.0,0.4
1598,1.0,1.9
1568,1.0,3.5
1159,1.0,0.6000000000000001
1025,1.0,0.5
1789,1.0,0.8
1161,1.0,5.1
1797,1.0,3.3
1257,1.0,0.6
1097,1.0,8.2
1499,1.0,0.2
1344,1.0,7.5
1879,1.0,2.8
1295,1.0,4.4
1743,1.0,3.2
1968,1.0,3.7
1839,1.0,0.2
1709,1.0,3.1
1529,1.0,1.4
1112,1.0,1.6
1679,1.0,2.5
1308,1.0,1.3
1852,1.0,1.2
1057,1.0,2.1
1939,1.0,0.1
1093,1.0,1.7999999999999998
