,y
3680,0.0
3983,0.0
2016,0.0
3153,0.0
3829,0.0
3594,0.0
3247,0.0
2145,0.0
2762,1.0
3735,0.0
3067,0.0
3363,1.0
3526,0.0
2869,0.0
3946,0.0
3126,1.0
2206,0.0
2848,0.0
3323,0.0
3523,0.0
3258,0.0
3322,1.0
2702,1.0
3784,1.0
3731,1.0
3513,1.0
2724,0.0
2703,1.0
3146,0.0
2199,0.0
2915,0.0
2404,0.0
2060,0.0
3619,0.0
2430,0.0
2986,0.0
2802,1.0
3345,1.0
3833,0.0
2316,0.0
2557,0.0
2663,0.0
2337,1.0
3912,0.0
2438,1.0
2298,0.0
2325,0.0
3924,1.0
3188,0.0
2193,0.0
2697,0.0
2195,0.0
3809,0.0
3990,0.0
2200,0.0
2994,0.0
2574,1.0
3772,0.0
2066,0.0
2689,0.0
3894,0.0
3121,1.0
2333,0.0
2392,0.0
3773,0.0
2649,0.0
3252,1.0
2486,0.0
2373,0.0
2042,0.0
3357,0.0
2334,0.0
3203,1.0
3183,0.0
2238,0.0
3883,0.0
3332,1.0
2378,0.0
2482,0.0
3417,0.0
3187,0.0
2744,0.0
2008,0.0
3051,0.0
3945,1.0
2855,0.0
3519,0.0
2501,0.0
3937,0.0
2860,0.0
3917,0.0
2421,0.0
3362,0.0
3910,1.0
2740,0.0
2479,0.0
3473,0.0
2769,0.0
3267,1.0
2576,0.0
2382,1.0
2976,0.0
2746,0.0
3692,0.0
3786,1.0
3233,0.0
3223,0.0
3304,0.0
3506,0.0
3378,0.0
2671,0.0
3438,0.0
3150,0.0
2031,0.0
3231,0.0
3876,0.0
3575,0.0
3980,0.0
2173,0.0
2590,0.0
2032,0.0
2903,1.0
3106,0.0
2936,1.0
2825,0.0
3266,1.0
3250,0.0
2308,0.0
3966,0.0
2351,0.0
3742,0.0
3465,0.0
2683,0.0
3612,0.0
2470,0.0
2125,0.0
3097,0.0
3803,0.0
3074,0.0
3490,0.0
2427,0.0
3974,0.0
3346,0.0
2529,0.0
2613,0.0
2231,0.0
3656,0.0
3627,0.0
3892,0.0
2795,0.0
2321,0.0
3636,0.0
2472,0.0
2722,0.0
3621,1.0
2364,0.0
2518,0.0
3643,0.0
3420,0.0
3365,0.0
2067,0.0
3102,0.0
2288,0.0
2567,0.0
3104,0.0
3881,0.0
3602,0.0
2969,0.0
2137,0.0
3874,0.0
3751,0.0
2874,1.0
2784,1.0
3543,0.0
3483,1.0
2694,0.0
3522,0.0
3238,0.0
2010,0.0
3737,0.0
2039,0.0
3241,0.0
3516,0.0
2916,0.0
2070,0.0
2232,0.0
3754,1.0
2913,0.0
2816,0.0
3890,0.0
2695,0.0
2147,0.0
2696,0.0
3566,1.0
2266,1.0
2191,0.0
2708,0.0
2165,0.0
3382,0.0
3268,0.0
