,years_experience,degree,nr_commits,nr_languages,nr_stars
2763,3.0,1.0,3036.0,3.0,16.0
3300,2.0,2.0,2022.0,5.0,13.0
2311,2.0,2.0,2024.0,8.0,10.0
3073,1.0,3.0,1012.0,2.0,13.0
3079,2.0,2.0,2025.0,4.0,13.0
3929,1.0,3.0,1020.0,9.0,12.0
2946,3.0,1.0,3037.0,4.0,23.0
2585,3.0,1.0,3035.0,7.0,11.0
2926,3.0,1.0,3032.0,2.0,14.0
2489,3.0,1.0,3032.0,8.0,14.0
2309,1.0,3.0,1014.0,1.0,17.0
2884,2.0,2.0,2023.0,4.0,12.0
2503,3.0,1.0,3035.0,6.0,23.0
2043,2.0,2.0,2026.0,5.0,13.0
3608,1.0,3.0,1016.0,5.0,15.0
2701,2.0,2.0,21.0,1.0,4.0
2328,1.0,3.0,1018.0,7.0,14.0
3897,3.0,1.0,3034.0,4.0,12.0
3878,3.0,1.0,3037.0,1.0,16.0
2612,1.0,3.0,1014.0,4.0,10.0
3309,1.0,3.0,1014.0,15.0,16.0
3056,1.0,3.0,1013.0,5.0,10.0
2293,1.0,3.0,1019.0,3.0,11.0
3319,4.0,1.0,4042.0,2.0,11.0
3664,3.0,1.0,3034.0,2.0,14.0
3328,3.0,1.0,3033.0,4.0,13.0
3783,1.0,3.0,1014.0,7.0,13.0
2404,3.0,1.0,3036.0,10.0,15.0
3932,1.0,3.0,1010.0,5.0,14.0
3732,1.0,3.0,1016.0,5.0,19.0
3662,1.0,3.0,1014.0,7.0,13.0
3228,3.0,1.0,3032.0,5.0,20.0
3041,2.0,2.0,2021.0,3.0,14.0
3505,3.0,1.0,3035.0,1.0,15.0
3368,2.0,2.0,2026.0,4.0,13.0
2960,3.0,1.0,3032.0,2.0,13.0
2296,3.0,1.0,3034.0,8.0,13.0
2388,3.0,1.0,3038.0,1.0,15.0
3539,3.0,1.0,3033.0,6.0,12.0
3203,1.0,3.0,1018.0,2.0,12.0
2090,4.0,0.0,4045.0,3.0,15.0
3806,2.0,2.0,2022.0,1.0,13.0
3357,3.0,1.0,3035.0,3.0,14.0
2372,2.0,2.0,2022.0,3.0,13.0
2541,3.0,1.0,3033.0,2.0,13.0
2005,1.0,3.0,1015.0,2.0,11.0
2822,1.0,3.0,1010.0,12.0,22.0
2298,2.0,2.0,2025.0,11.0,16.0
2950,1.0,3.0,1012.0,3.0,11.0
2695,1.0,3.0,1019.0,1.0,10.0
3751,3.0,1.0,3032.0,9.0,14.0
3510,1.0,3.0,1014.0,2.0,19.0
3100,1.0,3.0,1014.0,4.0,10.0
3341,3.0,1.0,3033.0,5.0,14.0
3609,3.0,1.0,3034.0,1.0,11.0
3268,4.0,0.0,4047.0,11.0,11.0
3196,2.0,2.0,2027.0,3.0,17.0
2187,3.0,1.0,3040.0,1.0,10.0
2549,3.0,1.0,3036.0,1.0,13.0
2652,4.0,1.0,4042.0,7.0,13.0
3868,1.0,3.0,1017.0,8.0,15.0
3894,1.0,3.0,16.0,1.0,8.0
2022,3.0,1.0,35.0,1.0,4.0
2157,2.0,2.0,2026.0,2.0,12.0
2259,1.0,3.0,1020.0,2.0,13.0
3701,1.0,3.0,1011.0,3.0,14.0
2430,1.0,3.0,1013.0,4.0,10.0
2303,2.0,2.0,2022.0,5.0,13.0
3768,2.0,2.0,2022.0,2.0,10.0
