ix,goal_cost,intv_cost
2763,0.956,5.0
3300,0.988,10.0
2311,0.972,10.0
3073,0.994,20.0
3079,0.982,10.0
3929,0.992,15.0
2946,0.934,10.0
2585,0.952,5.0
2926,0.95,10.0
2489,0.946,15.0
2309,0.996,15.0
2884,0.974,5.0
2503,0.954,10.0
2043,0.99,10.0
3608,0.992,10.0
2701,0.978,5.0
2328,1.0,15.0
3897,0.944,15.0
3878,0.942,10.0
2612,0.996,15.0
3309,0.988,10.0
3056,0.996,15.0
2293,0.994,15.0
3319,0.998,5.0
3664,0.954,10.0
3328,0.95,5.0
3783,0.99,10.0
2404,0.944,10.0
3932,0.992,20.0
3732,0.994,20.0
3662,0.998,15.0
3228,0.954,15.0
3041,0.99,20.0
3505,0.958,10.0
3368,0.982,5.0
2960,0.954,5.0
2296,0.956,5.0
2388,0.962,20.0
3539,0.952,5.0
3203,0.998,20.0
2090,0.902,10.0
3806,0.978,15.0
3357,0.958,20.0
2372,0.982,10.0
2541,0.944,10.0
2005,0.996,15.0
2822,0.996,15.0
2298,0.984,15.0
2950,0.99,5.0
2695,0.992,15.0
3751,0.958,5.0
3510,0.994,15.0
3100,0.994,20.0
3341,0.93,5.0
3609,0.956,5.0
3268,0.908,15.0
3196,0.984,5.0
2187,0.958,15.0
2549,0.94,10.0
2652,0.998,5.0
3868,0.994,20.0
3894,0.992,5.0
2022,0.94,5.0
2157,0.974,5.0
2259,0.996,5.0
3701,0.99,10.0
2430,0.994,5.0
2303,0.978,10.0
3768,0.982,10.0
2787,0.956,5.0
3030,0.992,10.0
2269,0.982,10.0
3527,0.954,5.0
3103,0.972,5.0
2639,0.992,5.0
3296,0.906,5.0
3976,0.986,10.0
2096,0.996,20.0
2858,0.95,10.0
3641,0.95,15.0
2803,0.972,5.0
3704,0.95,15.0
3211,0.994,5.0
3051,0.998,15.0
3059,0.984,5.0
2003,0.962,5.0
2593,0.996,15.0
2260,0.996,10.0
3195,0.992,10.0
3779,0.998,5.0
2479,0.95,5.0
2921,0.934,10.0
2647,0.992,10.0
2397,0.968,5.0
3983,0.986,10.0
3340,0.97,10.0
2784,0.958,15.0
3133,0.956,20.0
2709,0.996,15.0
3078,0.998,5.0
2597,0.98,15.0
2322,0.946,15.0
2534,0.998,15.0
2486,0.99,10.0
3614,0.988,15.0
3648,0.998,15.0
2603,0.99,10.0
2691,0.988,15.0
3111,0.99,10.0
2552,0.962,10.0
2868,0.994,10.0
3869,0.978,10.0
3827,0.94,10.0
3997,0.994,5.0
3989,0.944,10.0
2040,0.992,10.0
2141,0.986,15.0
2846,0.95,5.0
2586,0.992,10.0
2700,0.996,5.0
2598,0.972,10.0
3628,0.97,5.0
3009,0.95,10.0
2820,0.99,15.0
2297,0.992,20.0
2952,0.944,20.0
2996,0.954,10.0
2769,0.94,20.0
2942,0.904,5.0
2066,0.93,10.0
2283,0.974,20.0
3889,0.988,10.0
3656,0.988,5.0
2367,0.952,10.0
3367,0.942,20.0
3808,0.948,5.0
2437,0.982,5.0
2294,0.902,5.0
2945,0.956,5.0
2978,0.996,20.0
2117,0.934,5.0
3418,0.972,5.0
3956,0.986,10.0
3329,0.95,10.0
3089,0.948,10.0
2618,0.946,10.0
2956,0.966,5.0
3068,0.964,10.0
2551,0.96,10.0
2703,0.99,10.0
2788,0.992,5.0
3168,0.988,15.0
2103,0.994,15.0
2378,0.996,15.0
2949,0.996,10.0
3814,0.99,5.0
3465,0.984,5.0
3039,0.956,15.0
3514,0.984,20.0
2779,0.928,10.0
3621,0.976,15.0
2736,0.998,20.0
2330,0.954,10.0
3239,0.956,10.0
3722,0.942,10.0
3336,0.946,10.0
3383,0.96,10.0
2057,0.992,5.0
2529,0.94,5.0
2664,0.954,15.0
3015,0.988,15.0
3855,0.956,10.0
3410,0.96,5.0
3974,0.992,10.0
3145,0.99,10.0
3214,0.982,10.0
3128,0.994,5.0
3403,0.95,10.0
2938,0.946,5.0
2936,0.996,15.0
3589,0.976,10.0
3270,0.996,15.0
3396,0.96,20.0
2201,0.994,15.0
2704,0.944,10.0
3851,0.952,10.0
3498,0.946,10.0
3718,0.948,15.0
2828,0.958,10.0
3926,0.948,15.0
2985,0.994,10.0
2109,0.942,5.0
3295,0.954,5.0
2792,0.998,5.0
3097,0.992,5.0
3147,0.996,10.0
3958,0.994,15.0
2771,0.99,10.0
3428,0.956,15.0
2757,0.902,15.0
