,senior-level_skill
2374,0.0
3908,0.0
3502,0.0
3719,0.0
2309,0.0
3085,0.0
3899,0.0
3929,0.0
3249,0.0
3126,0.0
3341,0.0
2519,0.0
2232,0.0
2308,0.0
2072,0.0
2436,0.0
2000,0.0
2853,0.0
2386,0.0
2843,0.0
3225,0.0
2366,0.0
3374,0.0
2673,0.0
2799,0.0
3178,0.0
2191,0.0
3651,0.0
3088,0.0
2496,0.0
2767,0.0
2727,0.0
2918,0.0
3993,0.0
2326,0.0
3391,0.0
2467,0.0
3286,0.0
3443,0.0
3607,0.0
3385,0.0
2122,0.0
3373,0.0
2168,0.0
2263,0.0
2473,0.0
3884,0.0
2534,0.0
3157,0.0
2640,0.0
2270,0.0
3053,0.0
3388,0.0
3352,0.0
3079,0.0
3543,0.0
2449,0.0
2746,0.0
2257,0.0
3209,0.0
2040,0.0
3360,0.0
3323,0.0
3024,0.0
3362,0.0
3212,0.0
3990,0.0
2250,0.0
2069,0.0
2693,0.0
3192,0.0
3730,0.0
3146,0.0
2030,0.0
2681,0.0
2576,0.0
2778,0.0
3386,0.0
3404,0.0
2037,0.0
2269,0.0
2981,0.0
3116,0.0
3842,0.0
2628,0.0
3663,0.0
2535,0.0
2012,0.0
3091,0.0
3744,0.0
3449,0.0
3956,0.0
2660,0.0
2815,0.0
2187,0.0
2533,0.0
3457,0.0
2323,0.0
3549,0.0
3540,0.0
3037,0.0
3254,0.0
2827,0.0
2137,0.0
2927,0.0
3565,0.0
3873,0.0
2556,0.0
2953,0.0
2851,0.0
3229,0.0
3158,0.0
3073,0.0
3742,0.0
3233,0.0
2711,0.0
3016,0.0
3644,0.0
2093,0.0
2919,0.0
2448,0.0
3521,0.0
3510,0.0
3513,0.0
3980,0.0
2762,0.0
3846,0.0
2498,0.0
3313,0.0
3433,0.0
2785,0.0
3951,0.0
3426,0.0
2736,0.0
3204,0.0
2435,0.0
3682,0.0
2453,0.0
3155,0.0
3288,0.0
3592,0.0
3831,0.0
2064,0.0
3932,0.0
2723,0.0
2205,0.0
3419,0.0
2791,0.0
2387,0.0
2142,0.0
2370,0.0
2317,0.0
3975,0.0
3959,0.0
3761,0.0
3637,0.0
3363,0.0
2349,0.0
2667,0.0
3266,0.0
3818,0.0
3760,0.0
3886,0.0
2227,0.0
3754,0.0
2618,0.0
2984,0.0
2625,0.0
2195,0.0
2482,0.0
2148,0.0
3315,0.0
3571,0.0
3635,0.0
3898,0.0
2283,0.0
2938,0.0
2531,0.0
2179,0.0
3566,0.0
3800,0.0
2077,0.0
3186,0.0
3558,0.0
3090,0.0
2169,0.0
2114,0.0
2293,0.0
3688,0.0
3054,0.0
2910,0.0
2488,0.0
2614,0.0
3526,0.0
2921,0.0
2964,0.0
3639,0.0
3025,0.0
3584,0.0
3995,0.0
