,years_experience,degree,nr_commits,nr_languages,nr_stars
2374,2.0,0.0,26.0,2.0,4.0
3908,2.0,0.0,22.0,3.0,0.0
3502,0.0,3.0,4.0,0.0,3.0
3719,2.0,1.0,24.0,12.0,3.0
2309,2.0,0.0,23.0,5.0,4.0
3085,1.0,0.0,16.0,2.0,2.0
3899,3.0,0.0,37.0,2.0,2.0
3929,3.0,0.0,34.0,3.0,10.0
3249,0.0,0.0,7.0,13.0,0.0
3126,3.0,0.0,35.0,2.0,4.0
3341,1.0,0.0,19.0,1.0,4.0
2519,0.0,0.0,7.0,15.0,3.0
2232,2.0,0.0,28.0,4.0,2.0
2308,2.0,1.0,25.0,1.0,3.0
2072,2.0,1.0,25.0,1.0,0.0
2436,2.0,1.0,23.0,2.0,3.0
2000,2.0,1.0,21.0,19.0,0.0
2853,2.0,0.0,23.0,2.0,1.0
2386,0.0,0.0,6.0,1.0,5.0
2843,2.0,0.0,23.0,0.0,3.0
3225,0.0,0.0,3.0,16.0,0.0
2366,1.0,0.0,11.0,12.0,10.0
3374,0.0,0.0,3.0,9.0,5.0
2673,1.0,0.0,15.0,4.0,10.0
2799,3.0,0.0,33.0,3.0,2.0
3178,3.0,0.0,33.0,5.0,7.0
2191,3.0,0.0,34.0,2.0,6.0
3651,1.0,0.0,15.0,8.0,3.0
3088,3.0,0.0,34.0,2.0,3.0
2496,0.0,0.0,2.0,4.0,4.0
2767,1.0,0.0,12.0,1.0,0.0
2727,0.0,0.0,2.0,2.0,0.0
2918,3.0,0.0,33.0,3.0,0.0
3993,2.0,0.0,23.0,1.0,3.0
2326,0.0,1.0,6.0,3.0,4.0
3391,2.0,0.0,25.0,0.0,1.0
2467,2.0,0.0,22.0,3.0,0.0
3286,0.0,0.0,6.0,5.0,5.0
3443,1.0,2.0,17.0,2.0,4.0
3607,2.0,0.0,21.0,5.0,2.0
3385,3.0,0.0,34.0,0.0,5.0
2122,2.0,0.0,24.0,1.0,2.0
3373,3.0,0.0,34.0,4.0,1.0
2168,0.0,0.0,3.0,7.0,2.0
2263,3.0,0.0,39.0,2.0,1.0
2473,3.0,0.0,30.0,1.0,2.0
3884,0.0,2.0,8.0,2.0,3.0
2534,0.0,2.0,5.0,4.0,4.0
3157,0.0,0.0,2.0,4.0,3.0
2640,3.0,0.0,33.0,8.0,6.0
2270,0.0,0.0,4.0,2.0,3.0
3053,1.0,0.0,17.0,2.0,0.0
3388,4.0,0.0,45.0,2.0,1.0
3352,1.0,1.0,13.0,19.0,4.0
3079,3.0,0.0,38.0,3.0,3.0
3543,0.0,2.0,2.0,1.0,2.0
2449,3.0,0.0,34.0,0.0,6.0
2746,3.0,0.0,33.0,3.0,6.0
2257,1.0,0.0,17.0,3.0,2.0
3209,0.0,0.0,9.0,4.0,4.0
2040,4.0,0.0,42.0,2.0,8.0
3360,1.0,1.0,13.0,7.0,0.0
3323,4.0,0.0,43.0,0.0,3.0
3024,3.0,0.0,37.0,4.0,4.0
3362,0.0,2.0,3.0,2.0,3.0
3212,2.0,1.0,21.0,7.0,2.0
3990,1.0,0.0,13.0,4.0,7.0
2250,3.0,0.0,33.0,8.0,2.0
2069,1.0,2.0,17.0,0.0,4.0
2693,1.0,2.0,16.0,3.0,4.0
3192,2.0,1.0,23.0,4.0,4.0
3730,1.0,0.0,14.0,4.0,1.0
3146,0.0,0.0,3.0,5.0,9.0
2030,0.0,0.0,4.0,2.0,1.0
2681,1.0,1.0,12.0,9.0,3.0
2576,3.0,0.0,35.0,1.0,2.0
2778,1.0,0.0,16.0,1.0,0.0
3386,1.0,1.0,13.0,1.0,7.0
3404,1.0,0.0,14.0,2.0,2.0
2037,0.0,2.0,5.0,4.0,1.0
2269,2.0,0.0,25.0,1.0,9.0
2981,2.0,0.0,23.0,8.0,8.0
3116,0.0,2.0,4.0,5.0,9.0
3842,2.0,0.0,21.0,1.0,10.0
2628,2.0,0.0,24.0,18.0,4.0
3663,2.0,0.0,26.0,2.0,4.0
2535,2.0,1.0,27.0,1.0,1.0
2012,1.0,0.0,13.0,22.0,1.0
3091,2.0,1.0,23.0,1.0,5.0
3744,0.0,0.0,3.0,11.0,4.0
3449,0.0,2.0,3.0,2.0,2.0
3956,2.0,0.0,24.0,2.0,1.0
2660,1.0,1.0,21.0,2.0,12.0
2815,0.0,2.0,0.0,9.0,7.0
2187,3.0,0.0,34.0,6.0,3.0
2533,0.0,0.0,3.0,4.0,1.0
3457,0.0,1.0,5.0,1.0,1.0
2323,1.0,1.0,14.0,2.0,5.0
3549,1.0,0.0,13.0,1.0,4.0
3540,1.0,0.0,18.0,1.0,5.0
3037,0.0,2.0,3.0,3.0,1.0
3254,1.0,1.0,15.0,2.0,7.0
2827,1.0,1.0,13.0,2.0,2.0
2137,1.0,0.0,14.0,7.0,1.0
2927,2.0,0.0,27.0,5.0,1.0
3565,2.0,0.0,23.0,4.0,2.0
3873,3.0,0.0,35.0,3.0,1.0
2556,3.0,0.0,34.0,5.0,4.0
2953,1.0,0.0,13.0,2.0,8.0
2851,0.0,2.0,2.0,3.0,4.0
3229,0.0,1.0,3.0,3.0,1.0
3158,1.0,0.0,18.0,0.0,5.0
3073,1.0,0.0,13.0,1.0,8.0
3742,2.0,0.0,24.0,4.0,4.0
3233,2.0,2.0,24.0,0.0,1.0
2711,2.0,0.0,26.0,13.0,0.0
3016,0.0,2.0,2.0,1.0,2.0
3644,1.0,1.0,12.0,10.0,2.0
2093,2.0,0.0,23.0,6.0,8.0
2919,3.0,0.0,39.0,4.0,5.0
2448,1.0,0.0,15.0,2.0,1.0
3521,0.0,1.0,6.0,4.0,0.0
3510,3.0,0.0,34.0,5.0,5.0
3513,3.0,0.0,33.0,4.0,0.0
3980,0.0,1.0,6.0,5.0,1.0
2762,1.0,0.0,13.0,4.0,3.0
3846,0.0,3.0,5.0,7.0,0.0
2498,1.0,1.0,15.0,10.0,4.0
3313,2.0,0.0,25.0,0.0,2.0
