r_type,t_type,eta_mean,gamma_mean,perc_recomm_found_mean,eta_obs_mean,eta_obs_individualized_mean,eta_obs_refits_batch0_mean_mean,gamma_obs_mean,intv-cost_mean,eta_std,gamma_std,perc_recomm_found_std,eta_obs_std,eta_obs_individualized_std,eta_obs_refits_batch0_mean_std,gamma_obs_std,intv-cost_std
individualized,acceptance,0.75,0.75,1.0,1.0,,0.6313333511352539,0.3883333404858907,2.2448333333333337,0.0,0.0,0.0,0.0,,0.09573054552853208,0.07653973900218118,0.37409301428031677
individualized,acceptance,0.85,0.85,1.0,1.0,,0.7353333433469137,0.47166667381922406,2.859,0.0,0.0,0.0,0.0,,0.13202016221780852,0.12741011474277003,0.2268529259233831
individualized,acceptance,0.9,0.9,1.0,1.0,,0.7730000019073486,0.44999998807907104,2.2236666666666665,0.0,0.0,0.0,0.0,,0.19809340822954954,0.13499999046325684,0.5965780194855768
individualized,acceptance,0.9499999999999998,0.9499999999999998,1.0,1.0,,0.6896667083104452,0.45000001788139343,2.2628333333333335,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,,0.07843683762898053,0.15588457887549534,0.3535450230640128
subpopulation,acceptance,0.75,0.75,1.0,0.8866666666666667,,0.5630000034968058,0.37666667501131695,2.3388333333333335,0.0,0.0,0.0,0.016072751268321604,,0.08973851137294218,0.08082902942748575,0.5171272409507487
subpopulation,acceptance,0.85,0.85,1.0,0.9266666666666667,,0.7010000149408976,0.46333332856496173,3.7249999999999996,0.0,0.0,0.0,0.010408329997330672,,0.16133506865921202,0.13512339540682225,0.05374011537017766
subpopulation,acceptance,0.9,0.9,1.0,0.9633333333333333,,0.7863333423932394,0.4300000071525574,2.5233333333333334,0.0,0.0,0.0,0.005773502691896262,,0.22727591692211926,0.08717797435831337,0.3183403576886431
subpopulation,acceptance,0.9499999999999998,0.9499999999999998,1.0,0.9883333333333333,,0.6556666592756907,0.4699999888737996,2.3851666666666667,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0028867513459481316,,0.13948590580208986,0.13811226553060243,0.45039575190418174
individualized,counterfactual,0.75,0.75,1.0,0.9966666666666667,,0.4763333598772685,0.28999999165534973,2.6205,0.0,0.0,0.0,0.005773502691896262,,0.18346751200993078,0.08888193820477458,0.7441175982329676
individualized,counterfactual,0.85,0.85,1.0,0.9966666666666667,,0.6153333187103271,0.4183333416779836,4.008,0.0,0.0,0.0,0.005773502691896262,,0.3585335906400215,0.12423096956173846,0.14289769067413202
individualized,counterfactual,0.9,0.9,1.0,0.9983333333333334,,0.7540000081062317,0.38499999543031055,2.922333333333333,0.0,0.0,0.0,0.0028867513459481316,,0.3811076044902723,0.15740076114679274,0.47553978102082384
individualized,counterfactual,0.9499999999999998,0.9499999999999998,1.0,1.0,,0.5490000049273173,0.3750000049670537,2.805166666666667,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,,0.19062004886888784,0.15500000143243423,0.8069475406328055
individualized,improvement,0.75,0.75,1.0,0.9583333333333334,1.0,0.9550000031789144,0.7916666666666666,3.3171666666666666,0.0,0.0,0.0,0.04856267428111153,0.0,0.04779122836581884,0.017559434462574103,0.1957232314604817
individualized,improvement,0.85,0.85,1.0,0.9983333333333334,1.0,0.9853333433469137,0.8550000190734863,2.1220000000000003,0.0,0.0,0.0,0.0028867513459481316,0.0,0.01686222920791358,0.004999995231628418,0.3724889260098882
individualized,improvement,0.9,0.9,1.0,0.995,1.0,0.9610000054041544,0.8933333357175192,3.8841666666666668,0.0,0.0,0.0,0.008660254037844395,0.0,0.032078066536457193,0.054848256772782114,0.23269310976763613
individualized,improvement,0.9499999999999998,0.9499999999999998,1.0,0.9983333333333334,1.0,0.9903333385785421,0.9566666682561239,3.9589999999999996,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0028867513459481316,0.0,0.011590179400881072,0.02843120085989146,0.18853182755174247
subpopulation,improvement,0.75,0.75,1.0,0.9266666666666666,,0.9116666714350382,0.7416666547457377,3.5209999999999995,0.0,0.0,0.0,0.05008326400438904,,0.06087140973397985,0.03685557252363642,0.14914506361257815
subpopulation,improvement,0.85,0.85,1.0,0.9899999999999999,,0.9726666410764059,0.828333338101705,2.3783333333333334,0.0,0.0,0.0,0.008660254037844393,,0.012096822796815265,0.04041450733958612,0.3160230740520907
subpopulation,improvement,0.9,0.9,1.0,0.985,,0.9613333741823832,0.9016666611035665,3.9606666666666666,0.0,0.0,0.0,0.0050000000000000044,,0.02948441785722948,0.047521909755353815,0.15072685007434236
subpopulation,improvement,0.9499999999999998,0.9499999999999998,1.0,0.9983333333333334,,0.9936666687329611,0.9466666579246521,4.007833333333333,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0028867513459481316,,0.007094636366260648,0.016072735940151513,0.11235694608404638
