,x1,x2
1832,0.7,2.1
1330,0.7,1.4
1365,1.3,2.7
1838,1.4,2.7
1717,1.4,0.7
1272,1.6,3.1
1857,1.0,1.4
1890,0.7,1.5
1025,1.2,2.4
1710,0.4,1.3
1402,2.3,-0.0
1582,1.2,2.5
1399,2.2,-0.0
1769,0.9,0.0
1669,2.0,-0.0
1451,1.7,0.0
1253,0.4,1.9
1184,1.4,-0.0
1786,0.9,5.6
1791,1.6,-0.0
1954,1.1,-0.0
1767,1.3,-0.0
1238,1.4,-0.0
1782,1.3,0.0
1354,0.9,1.7
1545,0.8,1.5
1805,1.8,-0.0
1220,1.1,0.0
1759,0.8,1.6
1127,2.2,5.9
1748,1.3,-0.0
1493,1.9,3.9
1357,0.7,1.8
1969,1.0,-0.0
1113,0.9,1.8
1383,0.9,1.6
1023,1.7,-0.0
1575,0.8,1.7
1097,1.1,2.2
1107,0.8,1.5
1696,3.6,1.7
1304,0.9,1.7
1537,0.7,1.5
1963,1.3,2.1
1231,0.8,1.5
1942,1.1,2.2
1118,1.3,2.7
1344,0.9,1.8
1234,1.5,3.1
1352,1.0,1.9
1335,2.8,6.0
1703,1.5,0.0
1501,1.1,2.1
1429,1.4,-0.0
1100,0.5,2.8
1946,1.4,2.8
1818,1.1,-0.0
1028,1.0,2.1
1288,1.0,2.0
1675,3.7,2.9
1814,1.2,2.5
1148,1.3,2.5
1410,1.1,0.0
1104,1.7,0.0
1068,1.5,3.0
1465,0.8,0.0
1876,1.3,2.5
1038,1.9,3.8
1691,2.4,-0.0
1171,1.9,3.8
1041,1.7,6.2
1872,0.8,1.5
1477,2.5,-0.0
1257,1.8,3.6
1433,1.3,-0.0
1605,0.8,1.7
1541,0.7,1.3
1373,1.7,1.8
1382,2.4,4.8
1211,1.7,2.6
1873,1.5,0.0
1479,0.2,1.5
1910,0.9,-0.0
1992,1.0,-0.0
1674,1.1,2.2
1863,1.7,3.3
1603,1.6,3.2
1260,1.2,0.0
1636,1.3,2.6
1693,0.8,-0.0
1423,-0.0,3.1
1761,1.9,3.6
1482,0.2,3.2
1925,2.3,3.0
1336,1.8,3.7
1263,1.8,3.5
1305,0.4,1.3
1454,1.4,2.7
1180,1.6,0.0
1061,1.9,3.6
