,y_hat
2905,False
3037,False
3701,False
2680,False
2587,False
3063,False
3939,False
3538,False
3982,False
3544,False
2381,False
2958,False
2113,False
3639,False
2001,False
3287,False
3259,False
3713,False
2740,False
3541,False
3203,False
3651,False
2283,False
2689,False
3078,False
3865,False
2090,False
2431,False
3114,False
3900,False
3776,False
3829,False
2822,False
3998,False
2487,False
2975,False
3480,False
3993,False
2589,False
3352,False
2068,False
2619,False
2692,False
2280,False
3494,False
3688,False
3061,False
3563,False
3285,False
2401,False
3872,False
2904,False
3962,False
2025,False
2573,False
3246,False
2477,False
2551,False
3873,False
2803,False
2887,False
3529,False
3714,False
3877,False
3013,False
3057,False
3493,False
2706,False
2659,False
3986,False
3556,False
3994,False
3145,False
3023,False
3209,False
3030,False
3682,False
3276,False
3683,False
3794,False
2859,False
2101,False
2562,False
2279,False
2164,False
3528,False
2718,False
2963,False
3612,False
3965,False
2464,False
3290,False
2784,False
2094,False
3819,False
2580,False
3607,False
3254,False
3836,False
3549,False
3774,False
3264,False
3079,False
2226,False
3407,False
3399,False
2929,False
2472,False
3139,False
2845,False
3841,False
2521,False
2015,False
2566,False
3207,False
3074,False
3576,False
3332,False
2993,False
3325,False
3768,False
2450,False
3257,False
3968,False
3729,False
3917,False
3745,False
2049,False
3019,False
2143,False
2145,False
2388,False
3667,False
2701,False
3753,False
3134,False
3684,False
2447,False
2969,False
3892,False
3420,False
2467,False
3319,False
3185,False
2393,False
2581,False
2271,False
2534,False
2796,False
3950,False
2411,False
2460,False
3761,False
2927,False
3613,False
2029,False
2119,False
3214,False
3784,False
3902,False
2277,False
3452,False
3787,False
3524,False
2485,False
2885,False
2086,False
3940,False
3003,False
2778,False
2568,False
2552,False
2118,False
3816,False
2687,False
2743,False
3842,False
3110,False
2968,False
3657,False
2282,False
3389,False
2685,False
3703,False
2837,False
2713,False
2644,False
2428,False
3066,False
3806,False
2774,False
3882,False
2886,False
2756,False
2630,False
3554,False
3080,False
3219,False
3673,False
3579,False
