,0
1306,0.0
1992,0.0
1227,0.0
1030,0.0
1320,0.0
1664,0.0
1661,0.0
1189,0.0
1329,0.0
1884,0.0
1216,0.0
1568,0.0
1254,0.0
1177,0.0
1998,0.0
1743,0.0
1940,0.0
1757,0.0
1610,0.0
1679,0.0
1257,0.0
1313,0.0
1077,0.0
1606,0.0
1831,0.0
1858,0.0
1574,0.0
1650,0.0
1014,0.0
1696,0.0
1431,0.0
1807,0.0
1150,0.0
1070,0.0
1060,0.0
1569,0.0
1883,0.0
1766,0.0
1626,0.0
1276,0.0
1713,0.0
1201,0.0
1906,0.0
1985,0.0
1081,0.0
1886,0.0
1708,0.0
1210,0.0
1971,0.0
1495,0.0
1205,0.0
1284,0.0
1040,0.0
1288,0.0
1560,0.0
1667,0.0
1332,0.0
1645,0.0
1443,0.0
1895,0.0
1214,0.0
1816,0.0
1594,0.0
1026,0.0
1962,0.0
1084,0.0
1372,0.0
1924,0.0
1668,0.0
1769,0.0
1902,0.0
1565,0.0
1452,0.0
1464,0.0
1012,0.0
1517,0.0
1859,0.0
1440,0.0
1621,0.0
1439,0.0
1576,0.0
1178,0.0
1687,0.0
1133,0.0
1303,0.0
1896,0.0
1206,0.0
1933,0.0
1434,0.0
1438,0.0
1660,0.0
1505,0.0
1316,0.0
1198,0.0
1835,0.0
1347,0.0
1982,0.0
1093,0.0
1697,0.0
1898,0.0
