,age,gender,experience,loan_amount,loan_duration,income,saving
6542,-0.0,0.0,0.0,0.3,0.0,-0.2,-3.2
6116,-0.1,0.0,-0.0,0.0,0.2,-6.5,-41.6
7711,-0.0,0.0,-0.0,-0.1,-0.3,0.3,-15.0
6571,0.0,0.0,-0.0,-0.3,0.4,-1.1,-6.8
5712,0.0,0.0,0.0,-0.2,-0.4,-0.2,-29.5
8924,0.1,0.0,-0.0,-0.4,-0.3,-0.4,-2.5
7595,-0.5,0.0,-0.0,-0.4,0.3,-3.6,-24.2
5402,-0.2,0.0,-0.0,0.1,0.5,-4.6,-26.6
7027,0.0,0.0,-0.0,0.2,0.5,0.1,-4.6
5187,-0.1,0.0,-0.0,0.1,0.1,0.0,-21.3
5537,0.0,0.0,-0.0,0.0,0.2,0.3,-35.8
7344,0.0,0.0,-0.0,-0.5,0.3,-0.5,-1.7
7498,-0.3,0.0,-0.1,-0.4,0.2,-0.2,-64.8
7875,0.0,0.0,-0.0,0.1,0.2,-0.3,-22.7
7331,0.0,0.0,-0.1,0.2,0.5,0.2,-46.8
9512,-0.0,0.0,-0.0,0.5,0.3,-5.2,-32.3
5662,-0.1,0.0,-0.1,-0.3,0.2,0.1,-59.2
7104,0.0,0.0,-0.0,-0.4,-0.3,-0.4,-22.6
7763,-0.0,0.0,-0.0,-0.1,-0.5,-6.0,-37.0
5396,-0.0,0.0,-0.0,0.0,-0.2,0.0,-6.3
7846,-0.0,0.0,0.0,0.3,-0.2,-6.8,-42.6
8772,-0.1,0.0,-0.0,-0.2,0.5,-0.2,-26.8
6286,-0.0,0.0,-0.0,0.0,0.1,-0.1,-5.6
9265,-0.0,0.0,-0.0,0.4,0.1,-0.4,-7.8
8364,-0.2,0.0,-0.0,0.2,0.2,0.4,-1.6
8782,0.0,0.0,-0.0,-0.4,0.4,-0.9,-2.4
7475,0.0,0.0,-0.0,-0.4,0.0,0.3,-22.0
5257,-0.0,0.0,-0.0,-0.4,0.2,-9.9,-63.1
7329,-0.0,0.0,-0.0,-0.1,0.0,-2.2,-14.9
6799,-0.1,0.0,-0.0,0.4,0.4,-6.1,-39.1
5089,0.0,0.0,-0.0,-0.3,0.0,-0.3,-21.9
7647,0.0,0.0,-0.0,0.2,-0.4,0.2,-7.0
5886,-0.0,0.0,-0.0,-0.4,-0.3,0.3,-31.7
7927,-0.1,0.0,-0.0,-0.3,-0.1,-0.2,-1.9
6982,0.1,0.0,-0.0,0.0,0.2,0.0,-12.2
8327,0.1,0.0,-0.0,0.0,-0.2,-1.0,-5.2
7634,0.1,0.0,-0.0,0.0,0.5,0.2,-18.7
6098,-0.1,0.0,-0.0,0.4,-0.4,-0.1,-13.0
8328,0.0,0.0,-0.1,0.1,-0.4,-0.3,-43.4
8452,0.0,0.0,-0.0,0.1,0.4,-4.7,-27.5
7144,0.1,0.0,0.0,-0.3,-0.1,0.2,-21.1
9411,0.1,0.0,0.0,-0.2,0.5,-0.2,-0.6
7244,0.0,0.0,-0.0,0.5,0.0,0.5,-21.0
6962,0.2,0.0,0.0,0.2,-0.1,-1.7,-11.0
9342,0.1,0.0,-0.1,0.4,0.5,0.4,-52.6
9685,-0.1,0.0,-0.0,-0.3,-0.5,-5.3,-33.1
6993,0.1,0.0,-0.0,-0.3,-0.1,0.0,-6.1
7563,0.2,0.0,-0.0,-0.1,0.3,-6.1,-39.3
7564,-0.2,0.0,-0.0,-0.1,-0.1,0.0,-18.3
9988,0.0,0.0,-0.0,-0.4,-0.2,-3.0,-20.2
5641,-0.0,0.0,0.1,0.3,0.2,-2.3,-13.6
6466,0.1,0.0,-0.0,-0.1,-0.4,-0.3,-25.5
8013,0.1,0.0,-0.0,0.3,0.5,-1.7,-11.9
5473,0.0,0.0,-0.0,0.5,-0.2,0.5,-23.2
7263,-0.1,0.0,-0.1,0.4,-0.2,0.3,-71.2
8357,0.0,0.0,-0.0,0.1,0.1,0.1,-19.5
6005,0.0,0.0,-0.0,0.1,0.2,0.1,-12.9
9455,-0.1,0.0,-0.0,0.3,0.1,0.2,-25.4
7433,0.0,0.0,-0.0,-0.4,0.5,-0.7,-5.1
5415,-0.0,0.0,-0.0,-0.1,0.2,-0.2,-21.0
7504,0.1,0.0,-0.0,-0.1,0.4,-3.3,-20.7
8168,0.2,0.0,-0.0,0.3,-0.3,0.3,-12.5
7852,-0.0,0.0,-0.0,-0.4,-0.2,-0.4,-21.8
5468,0.3,0.0,-0.0,0.2,0.3,0.0,-11.9
8479,-0.0,0.0,-0.0,-0.1,-0.2,-0.1,-17.2
7839,0.0,0.0,-0.0,-0.5,0.0,0.4,-3.1
7444,0.2,0.0,-0.0,0.4,0.3,0.1,-15.9
9275,0.1,0.0,-0.0,-0.3,0.3,-0.4,-31.1
6989,0.2,0.0,-0.0,-0.3,0.2,-1.2,-4.1
9951,-0.2,0.0,-0.0,0.0,0.1,-0.9,-5.4
9521,-0.0,0.0,-0.0,-0.3,0.1,-0.1,-17.2
6400,0.0,0.0,-0.0,0.2,-0.4,0.5,-3.2
5960,-0.0,0.0,-0.0,0.2,0.2,0.1,-44.1
8314,0.1,0.0,-0.0,-0.3,0.0,-0.3,-29.1
8753,0.1,0.0,-0.0,0.4,-0.2,-0.1,-17.0
5392,-0.1,0.0,-0.0,0.0,-0.1,0.0,-17.7
8043,-0.1,0.0,-0.0,0.4,0.3,-0.3,-27.6
7552,0.0,0.0,-0.0,0.1,0.5,0.1,-6.9
9459,0.0,0.0,-0.0,-0.1,0.4,-0.1,-28.2
6333,0.1,0.0,-0.0,0.5,0.1,-0.4,-15.1
5362,0.1,0.0,-0.0,0.3,0.4,0.5,-29.2
9431,-0.0,0.0,-0.0,-0.3,0.0,-1.3,-8.4
8449,0.0,0.0,-0.0,0.1,-0.2,-1.4,-8.5
8904,0.1,0.0,-0.0,-0.1,-0.4,-0.1,-0.8
6880,-0.0,0.0,-0.0,0.3,0.4,0.2,-14.2
7667,-0.0,0.0,-0.0,-0.2,0.4,-0.2,-0.6
9778,-0.0,0.0,-0.0,-0.2,-0.3,-4.5,-29.4
6704,0.2,0.0,-0.0,-0.1,0.1,-3.1,-21.1
6500,0.0,0.0,-0.0,-0.2,0.3,-0.9,-5.6
6134,-0.2,0.0,-0.0,0.1,0.4,0.1,-12.6
7203,0.0,0.0,-0.0,0.5,0.3,-12.8,-81.6
7956,-0.1,0.0,-0.0,0.4,0.4,-7.8,-48.1
5013,-0.0,0.0,-0.0,0.4,0.4,-0.9,-3.0
5832,0.0,0.0,0.0,0.4,0.3,0.4,-16.3
8692,-0.0,0.0,-0.0,-0.2,-0.2,0.2,-26.1
6183,-0.2,0.0,-0.0,0.2,-0.1,-0.2,-12.2
6459,0.2,0.0,-0.0,0.1,0.1,-5.0,-32.5
6194,-0.1,0.0,-0.0,0.0,-0.4,-0.1,-6.5
7767,-0.0,0.0,-0.0,0.0,-0.3,0.0,-6.1
6759,0.1,0.0,-0.0,0.2,-0.2,0.1,-12.8
