,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
200,4.0,0.0,0.6066525,4.0,8.0,4.0
201,0.0,0.0,0.94220805,6.0,5.0,3.0
202,6.0,3.0,0.21961403,3.0,3.0,7.0
203,2.0,2.0,0.6291634,3.0,3.0,2.0
204,1.0,0.0,0.7933605,5.0,2.0,3.0
205,0.0,0.0,0.81422734,1.0,3.0,3.0
206,2.0,2.0,0.20907974,5.0,2.0,5.0
207,3.0,0.0,0.27429652,7.0,1.0,1.0
208,4.0,2.0,0.58959997,3.0,4.0,1.0
209,3.0,3.0,0.3024416,5.0,0.0,5.0
210,3.0,0.0,0.45490956,2.0,3.0,1.0
211,8.0,2.0,0.10325861,5.0,2.0,2.0
212,2.0,0.0,0.46249437,4.0,6.0,0.0
213,0.0,2.0,0.069618106,1.0,1.0,2.0
214,1.0,0.0,0.78735614,1.0,9.0,4.0
215,1.0,1.0,0.62954056,9.0,0.0,2.0
216,7.0,1.0,0.8232111,3.0,4.0,2.0
217,5.0,3.0,0.7993511,4.0,3.0,5.0
218,2.0,2.0,0.024958134,5.0,3.0,3.0
219,1.0,1.0,0.34447932,3.0,10.0,6.0
220,1.0,0.0,0.28531432,4.0,2.0,2.0
221,2.0,0.0,0.12716746,9.0,2.0,2.0
222,2.0,0.0,0.28930068,5.0,0.0,7.0
223,2.0,0.0,0.8236395,3.0,6.0,6.0
224,4.0,0.0,0.6810199,3.0,1.0,2.0
225,3.0,0.0,0.79193664,3.0,1.0,2.0
226,2.0,1.0,0.7911482,2.0,9.0,2.0
227,2.0,2.0,0.39560866,1.0,0.0,6.0
228,5.0,0.0,0.20555866,5.0,5.0,4.0
229,5.0,1.0,0.059556127,3.0,7.0,4.0
230,1.0,0.0,0.9831897,1.0,5.0,8.0
231,4.0,2.0,0.102384925,8.0,6.0,3.0
232,2.0,0.0,0.08712292,4.0,4.0,6.0
233,1.0,1.0,0.3203081,3.0,3.0,6.0
