,years_experience,degree
296,0.0,2.0
342,1.0,1.0
244,0.0,1.0
285,1.0,1.0
372,1.0,2.0
271,2.0,0.0
247,1.0,1.0
315,1.0,1.0
349,0.0,2.0
347,1.0,2.0
248,0.0,1.0
205,3.0,1.0
215,0.0,2.0
379,1.0,1.0
312,0.0,2.0
314,1.0,1.0
392,1.0,2.0
245,1.0,1.0
345,0.0,2.0
207,0.0,2.0
258,0.0,2.0
362,0.0,3.0
365,0.0,2.0
287,0.0,2.0
310,0.0,2.0
276,2.0,0.0
359,1.0,1.0
272,0.0,2.0
226,0.0,1.0
384,2.0,0.0
394,1.0,1.0
381,0.0,2.0
288,0.0,1.0
270,1.0,1.0
305,0.0,2.0
326,2.0,0.0
335,1.0,1.0
265,0.0,2.0
322,0.0,2.0
369,3.0,1.0
264,1.0,3.0
252,2.0,2.0
317,2.0,2.0
212,1.0,1.0
393,1.0,2.0
333,1.0,1.0
361,1.0,1.0
223,0.0,2.0
222,1.0,1.0
396,1.0,1.0
