r_type,t_type,x1_mean,x2_mean,x3_mean,causes_mean,non-causes_mean,x1_std,x2_std,x3_std,causes_std,non-causes_std,gamma
individualized,acceptance,0.588085175879397,0.2979535175879397,1.3605311557788944,2.246569849246231,0.0,0.25393147169029373,0.13634302836158288,0.2830850546690058,0.29627136008383,0.0,0.75
individualized,acceptance,0.588085175879397,0.2979535175879397,1.3605311557788944,2.246569849246231,0.0,0.25393147169029373,0.13634302836158288,0.2830850546690058,0.29627136008383,0.0,0.85
individualized,acceptance,0.588085175879397,0.2979535175879397,1.3605311557788944,2.246569849246231,0.0,0.25393147169029373,0.13634302836158288,0.2830850546690058,0.29627136008383,0.0,0.9
individualized,acceptance,0.588085175879397,0.2979535175879397,1.3605311557788944,2.246569849246231,0.0,0.25393147169029373,0.13634302836158288,0.2830850546690058,0.29627136008383,0.0,0.95
subpopulation,acceptance,0.5938424988540307,0.3460285153000623,1.4898457079301743,2.4297167220842675,0.0,0.28993740690547465,0.17029197986479666,0.3029668305189335,0.3427520575729719,0.0,0.75
subpopulation,acceptance,0.5639087427448518,0.3948035956944069,1.607665878402526,2.566378216841785,0.0,0.3008236085887567,0.17868242022800387,0.29079821313808474,0.391112394114672,0.0,0.85
subpopulation,acceptance,0.5582005507334653,0.4577280061925791,1.5962392365869753,2.6121677935130196,0.0,0.29720130773344894,0.20479942407591045,0.27137172904144397,0.3937905911467231,0.0,0.9
subpopulation,acceptance,0.5293741206030151,0.4886394472361809,1.6627786432160803,2.6807922110552767,0.0,0.3077468228802354,0.2342942318223212,0.28509236642330643,0.4200146005162992,0.0,0.95
individualized,counterfactual,0.43515025125628143,0.37944472361809045,2.157060050251256,2.971655025125628,0.0,0.37285130203083905,0.2363696206293419,0.3421648376874257,0.5726887149935771,0.0,0.75
individualized,counterfactual,0.43515025125628143,0.37944472361809045,2.157060050251256,2.971655025125628,0.0,0.37285130203083905,0.2363696206293419,0.3421648376874257,0.5726887149935771,0.0,0.85
individualized,counterfactual,0.43515025125628143,0.37944472361809045,2.157060050251256,2.971655025125628,0.0,0.37285130203083905,0.2363696206293419,0.3421648376874257,0.5726887149935771,0.0,0.9
individualized,counterfactual,0.43515025125628143,0.37944472361809045,2.157060050251256,2.971655025125628,0.0,0.37285130203083905,0.2363696206293419,0.3421648376874257,0.5726887149935771,0.0,0.95
subpopulation,counterfactual,0.48200000000000004,0.46419999999999995,2.0536,2.9997999999999996,0.0,0.49984510100630186,0.27612872903774427,0.3663085106846414,0.5718337389486562,0.0,0.75
subpopulation,counterfactual,0.48200000000000004,0.46419999999999995,2.0536,2.9997999999999996,0.0,0.49984510100630186,0.27612872903774427,0.3663085106846414,0.5718337389486562,0.0,0.85
subpopulation,counterfactual,0.48200000000000004,0.46419999999999995,2.0536,2.9997999999999996,0.0,0.49984510100630186,0.27612872903774427,0.3663085106846414,0.5718337389486562,0.0,0.9
subpopulation,counterfactual,0.48200000000000004,0.46419999999999995,2.0536,2.9997999999999996,0.0,0.49984510100630186,0.27612872903774427,0.3663085106846414,0.5718337389486562,0.0,0.95
individualized,improvement,0.9881499999999999,0.8897,1.53255,3.4104,0.0,0.05861079252151432,0.096224332796971,0.13365179676225,0.2258658402188735,0.0,0.75
individualized,improvement,1.0947,1.05605,1.6942,3.84495,0.0,0.061147908113578724,0.09655523750107443,0.17113789112226951,0.2554553070282332,0.0,0.85
individualized,improvement,1.2104,1.0802,1.5090999999999999,3.7997,0.0,0.05128775032435458,0.11514946808387783,0.17255929737661518,0.28971434206818264,0.0,0.9
individualized,improvement,1.36145,1.1791,1.49065,4.0312,0.0,0.061433093687360454,0.08597958414000903,0.19059308749270001,0.26106897768810283,0.0,0.95
subpopulation,improvement,1.0516224861682146,0.8541345845388559,1.6220464798741179,3.5278035505811887,0.0,0.04884170326703956,0.09589023654890874,0.1616631590118008,0.2370940366538549,0.0,0.75
subpopulation,improvement,1.1842643216080402,1.057987688442211,1.7198592964824122,3.962111306532664,0.0,0.07072192657229731,0.10548720345121938,0.22234390703219367,0.3147225900763969,0.0,0.85
subpopulation,improvement,1.3111618090452262,1.1080150753768845,1.5454449748743717,3.964621859296482,0.0,0.06178860351145106,0.07713172009005811,0.2012146408191163,0.2597481000636191,0.0,0.9
subpopulation,improvement,1.45095,1.2742499999999999,1.54955,4.27475,0.0,0.06020956457795274,0.09081398876580388,0.18670854440961068,0.27102503471901723,0.0,0.95
