,0
1435,1.0
1306,1.0
1915,1.0
1929,1.0
1033,1.0
1711,1.0
1011,1.0
1433,1.0
1418,1.0
1128,1.0
1900,1.0
1998,1.0
1735,1.0
1667,1.0
1871,1.0
1197,1.0
1807,1.0
1737,1.0
1287,1.0
1214,1.0
1994,1.0
1072,1.0
1681,1.0
1734,1.0
1238,1.0
1697,1.0
1568,1.0
1366,1.0
1398,1.0
1460,1.0
1199,1.0
1683,1.0
1317,1.0
1186,1.0
1397,1.0
1401,1.0
1883,1.0
1030,1.0
1941,1.0
1291,1.0
1057,1.0
1269,1.0
1081,1.0
1624,1.0
1938,1.0
1950,1.0
1823,1.0
1075,1.0
1060,1.0
1769,1.0
1870,1.0
1864,1.0
1383,1.0
1205,1.0
1541,1.0
1764,1.0
1886,1.0
1370,1.0
1245,1.0
1942,1.0
1865,1.0
1285,1.0
1679,1.0
1921,1.0
1632,1.0
1567,1.0
1674,1.0
1856,1.0
1540,1.0
1457,1.0
1781,1.0
1650,1.0
1349,1.0
1099,1.0
1519,1.0
1404,1.0
1316,1.0
1360,1.0
1009,1.0
1166,1.0
1709,1.0
1993,1.0
1595,1.0
1989,1.0
1805,1.0
1174,1.0
1648,1.0
1227,1.0
1276,1.0
1097,1.0
1707,1.0
1677,1.0
1884,1.0
1193,1.0
1040,1.0
1443,1.0
1162,1.0
1607,1.0
1486,1.0
1826,1.0
