,0
1937,1.0
1209,1.0
1976,1.0
1009,1.0
1830,1.0
1575,1.0
1814,1.0
1230,1.0
1782,1.0
1097,1.0
1127,1.0
1390,1.0
1402,1.0
1791,1.0
1357,1.0
1931,1.0
1776,1.0
1014,1.0
1802,1.0
1432,1.0
1730,1.0
1253,1.0
1000,1.0
1570,1.0
1376,1.0
1088,1.0
1888,1.0
1971,1.0
1083,1.0
1344,1.0
1919,1.0
1987,1.0
1538,1.0
1069,1.0
1025,1.0
1155,1.0
1707,1.0
1921,1.0
1786,1.0
1643,1.0
1218,1.0
1525,1.0
1099,1.0
1065,1.0
1673,1.0
1222,1.0
1168,1.0
1288,1.0
1094,1.0
1640,1.0
1464,1.0
1792,1.0
1104,1.0
1457,1.0
1499,1.0
1137,1.0
1969,1.0
1674,1.0
1890,1.0
1027,1.0
1677,1.0
1790,1.0
1225,1.0
1708,1.0
1373,1.0
1961,1.0
1350,1.0
1157,1.0
1759,1.0
1691,1.0
1551,1.0
1897,1.0
1480,1.0
1978,1.0
1257,1.0
1039,1.0
1020,1.0
1511,1.0
1554,1.0
1478,1.0
1043,1.0
1238,1.0
1360,1.0
1161,1.0
1794,1.0
1247,1.0
1028,1.0
1139,1.0
1587,1.0
1372,1.0
1249,1.0
1073,1.0
1769,1.0
1580,1.0
1305,1.0
1336,1.0
1246,1.0
1016,1.0
1184,1.0
1364,1.0
