,senior-level_skill
3469,0.0
3436,0.0
3664,0.0
3808,0.0
2818,0.0
2413,0.0
2964,0.0
2449,0.0
3146,0.0
2921,0.0
3679,0.0
3858,0.0
2920,0.0
2875,0.0
2893,0.0
2172,0.0
3156,0.0
3646,0.0
2540,0.0
2966,0.0
3463,0.0
2158,0.0
2766,0.0
2755,0.0
2827,0.0
3801,0.0
2842,0.0
3517,0.0
3488,0.0
3762,0.0
2593,0.0
3155,0.0
2346,0.0
3077,0.0
3870,0.0
3751,0.0
2631,0.0
3999,0.0
2271,0.0
3274,0.0
2597,0.0
2169,0.0
3887,0.0
3464,0.0
2508,0.0
3941,0.0
2548,0.0
2695,0.0
3206,0.0
2811,0.0
3351,0.0
2775,0.0
2907,0.0
2900,0.0
3054,0.0
2986,0.0
2551,0.0
3881,0.0
3611,0.0
2575,0.0
3023,0.0
2091,0.0
3578,0.0
2122,0.0
3447,0.0
3090,0.0
2509,0.0
3091,0.0
3575,0.0
2662,0.0
2039,0.0
2708,0.0
2440,0.0
2048,0.0
2195,0.0
3233,0.0
2131,0.0
3162,0.0
2174,0.0
3905,0.0
2569,0.0
3770,0.0
3913,0.0
3500,0.0
3678,0.0
3127,0.0
3065,0.0
3437,0.0
2139,0.0
2204,0.0
3899,0.0
3158,0.0
2543,0.0
2581,0.0
3145,0.0
3105,0.0
2333,0.0
2596,0.0
3428,0.0
2219,0.0
3911,0.0
2607,0.0
3057,0.0
3835,0.0
2578,0.0
3802,0.0
3222,0.0
3425,0.0
2265,1.0
2523,0.0
3934,0.0
3982,0.0
3320,0.0
2800,0.0
2103,0.0
3673,0.0
2315,0.0
2862,0.0
3631,0.0
2535,0.0
3095,0.0
2724,0.0
2277,0.0
3484,0.0
3295,0.0
3168,0.0
2857,0.0
2189,0.0
3061,0.0
2531,0.0
2891,0.0
3604,0.0
3150,0.0
2145,0.0
2994,0.0
2669,0.0
3883,0.0
3006,0.0
3134,0.0
3457,0.0
3265,0.0
2507,0.0
2955,0.0
2651,0.0
3752,0.0
2647,0.0
2533,0.0
3800,0.0
3552,0.0
3294,0.0
3026,0.0
2018,0.0
2021,0.0
3298,0.0
3955,0.0
3332,0.0
2754,0.0
3261,0.0
3405,0.0
2999,0.0
3848,0.0
3658,0.0
2141,0.0
3670,0.0
2179,0.0
2798,0.0
3169,0.0
3851,0.0
3822,0.0
2622,0.0
3510,0.0
2109,0.0
2838,0.0
2025,0.0
3289,0.0
2075,0.0
3571,0.0
3726,0.0
2059,0.0
2660,0.0
3489,0.0
3135,0.0
2947,0.0
2576,0.0
3508,0.0
2773,0.0
3867,0.0
2397,0.0
3740,0.0
2026,0.0
3273,0.0
3101,0.0
3774,0.0
3041,0.0
2344,0.0
3689,0.0
2175,0.0
2756,0.0
2190,0.0
2506,0.0
