,x1,x2
1930,1.5,-0.0
1353,1.7,2.6
1593,1.6,2.0
1578,2.1,2.7
1222,1.0,1.3
1998,2.3,-0.0
1496,0.9,0.0
1361,2.0,0.0
1686,0.6,0.0
1762,1.2,-0.0
1428,1.9,2.3
1248,1.5,2.9
1524,0.6,0.0
1916,2.3,0.0
1182,0.8,0.0
1538,0.8,0.0
1194,2.1,2.4
1933,1.0,0.0
1510,0.7,0.0
1695,2.3,0.0
1016,2.2,-0.0
1239,3.6,4.5
1993,1.1,0.0
1014,1.0,-0.0
1256,1.7,2.2
1170,1.6,0.0
1096,0.7,0.0
1634,0.8,-0.0
1368,1.7,2.1
1345,1.0,0.0
1979,1.6,-0.0
1331,1.2,0.0
1905,1.0,0.9
1579,1.9,1.6
1260,0.6,0.0
1025,1.0,1.3
1439,2.0,0.0
1412,0.6,0.0
1100,0.7,-0.0
1500,0.9,0.0
1422,1.3,-0.0
1847,1.6,0.0
1758,0.9,0.0
1520,1.6,-0.0
1006,1.0,1.2
1334,1.0,-0.0
1379,1.3,-0.0
1203,0.9,0.0
1012,1.1,-0.0
1612,1.6,2.1
1958,1.0,0.0
1952,1.5,0.0
1301,1.3,3.5
1230,0.9,0.0
1868,0.7,-0.0
1316,2.2,-0.0
1313,1.2,0.0
1220,1.3,0.0
1900,2.0,2.4
1552,0.6,0.0
1843,0.8,0.0
1791,1.7,0.0
1768,3.2,4.5
1236,1.4,1.9
1494,1.5,0.0
1148,0.7,0.0
1543,-0.0,1.8
1109,1.9,1.3
1669,0.9,-0.0
1463,0.9,0.0
1954,2.1,2.6
1011,2.1,0.0
1764,0.8,0.0
1731,2.0,0.0
1448,1.4,0.0
1558,1.9,1.0
1245,1.6,-0.0
1161,2.3,2.1
1460,2.6,0.0
1890,1.5,1.9
1965,0.8,-0.0
1304,1.7,1.8
1425,0.7,0.9
1240,1.7,-0.0
1259,1.3,1.0
1594,0.9,-0.0
1128,1.0,0.0
1902,0.9,-0.0
1147,2.3,2.8
1479,1.6,-0.0
1803,2.6,2.9
1409,0.8,0.0
1070,0.8,-0.0
1894,2.4,3.1
1549,1.9,2.3
1292,1.6,0.0
1720,0.9,1.1
1828,1.1,-0.0
1960,2.3,1.9
1947,1.5,0.0
