,y
466,1.0
265,1.0
351,1.0
421,0.0
332,0.0
301,0.0
307,1.0
474,1.0
486,0.0
430,1.0
302,1.0
346,1.0
376,1.0
270,0.0
361,1.0
318,1.0
259,1.0
395,0.0
441,0.0
476,0.0
427,1.0
277,1.0
392,1.0
253,1.0
442,1.0
338,0.0
429,1.0
453,0.0
328,1.0
257,1.0
251,1.0
300,0.0
283,1.0
493,1.0
446,1.0
320,1.0
292,1.0
280,1.0
327,0.0
445,1.0
457,1.0
305,1.0
313,1.0
467,1.0
420,1.0
402,1.0
489,1.0
374,0.0
363,0.0
311,1.0
488,1.0
491,1.0
347,1.0
299,0.0
353,1.0
407,1.0
355,1.0
440,1.0
399,1.0
377,1.0
464,1.0
264,1.0
465,0.0
375,0.0
487,1.0
484,1.0
298,1.0
439,1.0
454,1.0
319,1.0
256,1.0
387,1.0
410,0.0
400,1.0
357,0.0
279,1.0
268,0.0
359,1.0
472,1.0
317,1.0
412,0.0
460,1.0
477,1.0
496,0.0
404,1.0
370,1.0
413,1.0
414,0.0
250,1.0
339,0.0
378,1.0
254,0.0
450,1.0
354,1.0
309,1.0
276,1.0
396,1.0
330,1.0
286,1.0
459,1.0
