,y_hat
466,False
265,False
351,False
421,False
332,False
301,False
307,False
474,False
486,False
430,False
302,False
346,False
376,False
270,False
361,False
318,False
259,False
395,False
441,False
476,False
427,False
277,False
392,False
253,False
442,False
338,False
429,False
453,False
328,False
257,False
251,False
300,False
283,False
493,False
446,False
320,False
292,False
280,False
327,False
445,False
457,False
305,False
313,False
467,False
420,False
402,False
489,False
374,False
363,False
311,False
488,False
491,False
347,False
299,False
353,False
407,False
355,False
440,False
399,False
377,False
464,False
264,False
465,False
375,False
487,False
484,False
298,False
439,False
454,False
319,False
256,False
387,False
410,False
400,False
357,False
279,False
268,False
359,False
472,False
317,False
412,False
460,False
477,False
496,False
404,False
370,False
413,False
414,False
250,False
339,False
378,False
254,False
450,False
354,False
309,False
276,False
396,False
330,False
286,False
459,False
