,y
256,1.0
495,1.0
420,0.0
460,1.0
398,1.0
424,1.0
365,1.0
377,1.0
353,1.0
260,0.0
444,1.0
318,1.0
272,1.0
489,1.0
340,1.0
403,0.0
356,0.0
412,1.0
328,0.0
322,0.0
343,1.0
323,1.0
480,1.0
364,0.0
498,1.0
408,1.0
492,1.0
397,0.0
310,1.0
284,1.0
476,1.0
285,0.0
406,1.0
471,1.0
379,1.0
431,0.0
450,1.0
396,0.0
274,1.0
437,1.0
287,1.0
307,1.0
320,1.0
321,1.0
362,1.0
350,1.0
264,0.0
395,0.0
304,1.0
374,1.0
267,1.0
488,1.0
277,1.0
291,1.0
317,1.0
254,0.0
499,1.0
373,1.0
351,1.0
389,1.0
392,1.0
257,0.0
477,1.0
452,1.0
464,1.0
393,1.0
308,1.0
463,0.0
404,1.0
493,1.0
456,0.0
324,1.0
470,1.0
325,1.0
449,0.0
409,0.0
410,1.0
459,1.0
332,1.0
481,1.0
411,1.0
334,1.0
440,1.0
441,1.0
294,1.0
483,1.0
313,1.0
433,1.0
316,1.0
358,1.0
413,1.0
399,1.0
344,1.0
479,1.0
263,1.0
385,0.0
309,1.0
331,1.0
384,0.0
253,0.0
