,senior-level_skill
2069,0.0
3592,0.0
2468,0.0
2195,0.0
3643,0.0
3954,0.0
3956,0.0
3149,0.0
2322,0.0
3696,0.0
2098,0.0
2967,0.0
3634,0.0
2790,0.0
2279,0.0
2010,0.0
2181,0.0
3220,0.0
3667,0.0
3655,0.0
2516,0.0
2823,0.0
2979,0.0
3605,0.0
2210,0.0
2157,0.0
2614,0.0
3156,0.0
3359,0.0
2314,0.0
2286,0.0
2511,0.0
3818,0.0
3005,0.0
2056,0.0
2569,0.0
3437,0.0
3160,0.0
2257,0.0
2053,0.0
3044,0.0
2207,0.0
2835,0.0
2559,0.0
2017,0.0
3973,0.0
2875,0.0
2313,0.0
2046,0.0
2337,0.0
3286,0.0
2791,0.0
3512,0.0
2206,0.0
3410,0.0
2575,0.0
3418,0.0
2610,0.0
2399,0.0
3416,0.0
2754,0.0
2933,0.0
3012,0.0
2939,0.0
3451,0.0
2954,0.0
3725,0.0
3821,0.0
3072,0.0
2696,0.0
3008,0.0
3829,0.0
2594,0.0
2023,0.0
2185,0.0
3193,0.0
2985,0.0
2232,0.0
3537,0.0
3730,0.0
2945,0.0
2735,0.0
2404,0.0
2974,0.0
2273,0.0
2172,0.0
2628,0.0
2910,0.0
3476,0.0
3308,0.0
3080,0.0
2603,0.0
3851,0.0
2969,0.0
3739,0.0
2058,0.0
3163,0.0
3132,0.0
2772,0.0
3366,0.0
2437,0.0
2100,0.0
3712,0.0
3650,0.0
2329,0.0
3641,0.0
3219,0.0
2919,0.0
3982,0.0
3676,0.0
2606,0.0
3127,0.0
3553,0.0
2073,0.0
3380,0.0
3501,0.0
3178,0.0
2854,0.0
2651,0.0
3535,0.0
2894,0.0
3946,0.0
3844,0.0
2632,0.0
2631,0.0
2593,0.0
2249,0.0
3665,0.0
3237,0.0
3855,0.0
3613,0.0
3009,0.0
2298,0.0
2244,0.0
3201,0.0
3538,0.0
3542,0.0
3788,0.0
2412,0.0
3530,0.0
2873,0.0
3376,0.0
3365,0.0
2648,0.0
2084,0.0
3660,0.0
3674,0.0
3107,0.0
2734,0.0
3493,0.0
3061,0.0
2709,0.0
3598,0.0
2397,0.0
2878,0.0
3400,0.0
3548,0.0
2129,0.0
3750,0.0
2387,0.0
2738,0.0
3133,0.0
3040,0.0
3331,0.0
2667,0.0
3800,0.0
3838,0.0
3413,0.0
2051,0.0
2941,0.0
3894,0.0
3892,0.0
2009,0.0
3257,0.0
3918,0.0
3101,0.0
2276,0.0
2884,0.0
2113,0.0
3536,0.0
3793,0.0
3033,0.0
2801,0.0
2693,0.0
3232,0.0
2708,0.0
3471,0.0
2556,0.0
2215,0.0
3477,0.0
3468,0.0
2510,0.0
2987,0.0
2189,0.0
2963,0.0
3136,0.0
3356,0.0
3767,0.0
3456,0.0
2406,0.0
