,y_hat
963,False
552,False
734,False
864,False
563,False
683,False
822,False
721,False
527,False
504,False
560,False
623,False
841,False
912,False
635,False
775,False
999,False
500,False
558,False
751,False
634,False
812,False
761,False
853,False
829,False
541,False
662,False
595,False
715,False
964,False
882,False
945,False
899,False
835,False
808,False
941,False
737,False
897,False
948,False
900,False
838,False
663,False
646,False
960,False
893,False
770,False
886,False
637,False
614,False
837,False
537,False
733,False
501,False
710,False
624,False
896,False
811,False
606,False
954,False
993,False
913,False
578,False
754,False
697,False
880,False
849,False
865,False
553,False
743,False
818,False
760,False
978,False
746,False
703,False
859,False
616,False
890,False
726,False
551,False
659,False
684,False
764,False
526,False
939,False
649,False
756,False
904,False
771,False
513,False
575,False
668,False
806,False
831,False
781,False
927,False
717,False
950,False
678,False
502,False
959,False
