,u_x1,u_x2,u_x3,u_y
1000,-1.1061838,-0.27654594,-0.053091884,0.13432348
1001,-2.603019,-0.65075475,-0.8015095,0.0046203136
1002,-0.57291156,-0.14322789,0.21354422,0.28335226
1003,-0.58406585,-0.14601646,0.20796707,0.27958798
1004,0.018894568,0.004723642,0.5094473,0.50753736
1005,-1.6148956,-0.4037239,-0.3074478,0.053166628
1006,-0.37316144,-0.09329036,0.31341928,0.35451412
1007,-0.14298224,-0.03574556,0.42850888,0.44315207
1008,-0.50172806,-0.12543201,0.24913597,0.3079294
1009,0.35117427,0.08779357,0.6755871,0.63727117
1010,-0.789897,-0.19747426,0.10505149,0.21479392
1011,-1.3659949,-0.34149873,-0.18299747,0.08597028
1012,-0.47828615,-0.11957154,0.26085693,0.31622326
1013,0.37976152,0.09494038,0.6898807,0.6479387
1014,-0.43708485,-0.10927121,0.28145757,0.3310249
1015,-0.41897312,-0.10474328,0.29051346,0.33761787
1016,-1.5807047,-0.39517617,-0.29035234,0.056972742
1017,1.6226052,0.4056513,1.3113027,0.94766307
1018,0.010713336,0.002678334,0.50535667,0.5042739
1019,0.99454725,0.24863681,0.9972736,0.8400217
1020,-0.48447818,-0.121119544,0.2577609,0.31402326
1021,1.0479375,0.26198438,1.0239687,0.85266626
1022,0.40886104,0.10221526,0.7044305,0.6586791
1023,0.017464511,0.004366128,0.50873226,0.50696695
1024,0.18984419,0.047461048,0.59492207,0.57528436
1025,-0.4356549,-0.10891373,0.28217256,0.33154356
1026,0.5400632,0.1350158,0.7700316,0.70542324
1027,1.3281887,0.33204716,1.1640943,0.90794206
1028,-0.15734752,-0.03933688,0.42132625,0.43748546
1029,0.0832871,0.020821774,0.54164356,0.53318834
1030,-0.65653473,-0.16413368,0.17173263,0.25574005
1031,-0.2656156,-0.0664039,0.3671922,0.3952676
1032,1.4577696,0.3644424,1.2288848,0.92754793
1033,-0.27683118,-0.069207795,0.36158442,0.39095485
1034,-2.4512215,-0.61280537,-0.72561073,0.0071185827
1035,0.3260723,0.08151808,0.66303617,0.6278151
1036,-0.84608406,-0.21152101,0.07695797,0.19875288
1037,0.7629685,0.19074212,0.88148427,0.7772589
1038,-0.17012861,-0.042532153,0.4149357,0.43245447
1039,0.18280917,0.045702294,0.59140456,0.5725261
1040,0.6460311,0.16150777,0.8230156,0.74087036
1041,1.1546885,0.28867212,1.0773442,0.875891
1042,-0.77871954,-0.19467989,0.11064023,0.21807241
1043,0.92711145,0.23177786,0.9635557,0.82306564
1044,-0.060587913,-0.015146978,0.46970606,0.47584367
1045,0.61290985,0.15322746,0.8064549,0.73003197
1046,0.09199627,0.022999067,0.54599816,0.53664947
1047,-0.3328044,-0.0832011,0.33359778,0.36964095
1048,-1.2674333,-0.31685832,-0.13371664,0.1025002
1049,-0.99527246,-0.24881811,0.0023637712,0.15980184
1050,0.6729012,0.1682253,0.8364506,0.7494949
1051,-1.1729356,-0.2932339,-0.0864678,0.1204108
1052,0.36541972,0.09135493,0.6827099,0.6426009
1053,-0.6502657,-0.16256642,0.17486715,0.2577603
1054,0.30745363,0.07686341,0.6537268,0.6207509
1055,0.11761558,0.029403895,0.5588078,0.54681385
1056,0.9218694,0.23046735,0.9609347,0.82170165
1057,-0.5164758,-0.12911895,0.2417621,0.30276108
1058,0.38942885,0.09735721,0.6947144,0.6515205
1059,-0.03665251,-0.009163127,0.48167375,0.485381
1060,1.0864029,0.27160072,1.0432014,0.8613496
1061,0.7784398,0.19460995,0.8892199,0.7818451
1062,-0.8748246,-0.21870615,0.06258771,0.19083464
1063,0.01258284,0.00314571,0.50629145,0.50501966
1064,1.3801522,0.34503806,1.1900761,0.9162301
1065,-0.19312638,-0.048281595,0.4034368,0.42342997
1066,0.31087232,0.07771808,0.65543616,0.6220511
1067,0.14533506,0.036333766,0.57266754,0.5577768
1068,1.3263955,0.33159888,1.1631978,0.9076456
1069,-0.16052645,-0.040131614,0.41973677,0.43623316
1070,-0.20692834,-0.051732086,0.3965358,0.41803288
1071,3.2657728,0.8164432,2.1328864,0.99945414
1072,-1.1622589,-0.29056472,-0.08112943,0.12256515
1073,2.5348,0.6337,1.7674,0.9943744
1074,-1.7309797,-0.43274492,-0.36548984,0.041727662
1075,0.5560912,0.1390228,0.7780456,0.7109257
1076,0.81283957,0.20320989,0.90641975,0.79184496
1077,1.1615565,0.29038912,1.0807782,0.87729216
1078,-0.3319641,-0.08299103,0.33401793,0.36995816
1079,-0.115364194,-0.028841048,0.4423179,0.4540782
1080,0.095563,0.02389075,0.5477815,0.53806615
1081,0.06230889,0.015577222,0.53115445,0.52484155
1082,0.7064361,0.17660902,0.8532181,0.7600415
1083,0.91350514,0.22837628,0.95675254,0.81951153
1084,-0.7447227,-0.18618068,0.12763864,0.22821963
1085,-0.113459684,-0.028364921,0.44327015,0.45483303
1086,0.4807968,0.1201992,0.7403984,0.6846695
1087,0.39527076,0.09881769,0.6976354,0.6536784
1088,0.64117616,0.16029404,0.8205881,0.73929584
1089,-1.2064409,-0.30161023,-0.10322046,0.11382377
1090,0.7669586,0.19173965,0.8834793,0.7784469
1091,-1.6704645,-0.41761613,-0.33523226,0.047413707
1092,0.27029774,0.067574434,0.6351489,0.60653436
1093,-1.1367719,-0.28419298,-0.06838596,0.1278168
1094,-0.34821552,-0.08705388,0.32589224,0.36383915
1095,1.9026648,0.4756662,1.4513323,0.97145784
1096,-0.14453138,-0.036132846,0.42773432,0.4425404
1097,0.56293166,0.14073291,0.7814658,0.7132592
1098,-0.9941639,-0.24854097,0.0029180646,0.16007149
1099,-2.2639098,-0.56597745,-0.6319549,0.011789799
1100,-0.075486965,-0.018871741,0.46225652,0.4699136
1101,0.6847509,0.17118773,0.84237546,0.7532494
1102,0.84013,0.2100325,0.920065,0.79958224
1103,-0.064733714,-0.016183428,0.46763313,0.47419298
1104,0.6198585,0.15496463,0.80992925,0.7323245
1105,1.3144612,0.3286153,1.1572306,0.90565443
1106,-0.6385662,-0.15964155,0.1807169,0.26155257
1107,0.28620505,0.07155126,0.6431025,0.6126394
1108,-0.032597266,-0.008149317,0.48370138,0.48699784
1109,-0.82550764,-0.20637691,0.08724618,0.20454168
1110,0.2641222,0.06603055,0.6320611,0.6041571
1111,-2.4961503,-0.62403756,-0.7480751,0.006277442
1112,0.13315861,0.033289652,0.5665793,0.552966
1113,0.31834552,0.07958638,0.6591728,0.62488854
1114,-1.0658274,-0.26645684,-0.032913685,0.14325082
1115,-0.028136317,-0.007034079,0.48593184,0.48877668
1116,0.50925,0.1273125,0.75462496,0.69471145
1117,0.5493629,0.13734072,0.77468145,0.70862174
1118,1.0175236,0.2543809,1.0087619,0.8455478
1119,-0.7624946,-0.19062366,0.11875269,0.22288239
1120,0.29246795,0.07311699,0.646234,0.61503553
1121,0.12448948,0.03112237,0.5622447,0.5495361
1122,0.9007478,0.22518694,0.9503739,0.81613874
1123,1.8306984,0.4576746,1.4153492,0.9664272
1124,1.0103829,0.25259572,1.0051914,0.84384406
1125,1.1541842,0.28854606,1.0770922,0.8757876
1126,-0.52109045,-0.13027261,0.23945478,0.30115187
1127,-0.96844876,-0.24211219,0.015775621,0.16641009
1128,-0.4264041,-0.10660102,0.28679794,0.3349067
1129,2.5027003,0.6256751,1.7513502,0.9938375
1130,1.0003523,0.25008807,1.0001762,0.84142995
1131,-0.15123133,-0.037807833,0.42438433,0.43989658
1132,-0.12553103,-0.03138276,0.4372345,0.45005155
1133,-0.38164338,-0.095410846,0.3091783,0.35136294
1134,1.4162139,0.35405347,1.208107,0.9216435
1135,0.2342887,0.058572177,0.61714435,0.59261954
1136,0.7108317,0.17770793,0.8554158,0.7614057
1137,0.32569352,0.08142338,0.66284674,0.62767184
1138,1.8836824,0.4709206,1.4418411,0.970196
