,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,7.0,2.0,0.1254121,3.0,9.0,3.0
2001,2.0,2.0,0.33963716,4.0,1.0,3.0
2002,2.0,2.0,0.6956831,4.0,7.0,5.0
2003,3.0,1.0,0.9839616,2.0,3.0,0.0
2004,2.0,0.0,0.69159544,3.0,3.0,4.0
2005,2.0,0.0,0.5210525,6.0,7.0,5.0
2006,1.0,3.0,0.50023854,8.0,1.0,6.0
2007,1.0,0.0,0.78453386,2.0,5.0,1.0
2008,2.0,2.0,0.29292333,2.0,8.0,4.0
2009,6.0,2.0,0.8793738,4.0,1.0,3.0
2010,0.0,2.0,0.407027,4.0,4.0,3.0
2011,5.0,2.0,0.3012848,5.0,2.0,4.0
2012,5.0,0.0,0.0797106,4.0,4.0,0.0
2013,3.0,1.0,0.07168591,8.0,2.0,7.0
2014,0.0,1.0,0.5637002,7.0,1.0,3.0
2015,6.0,0.0,0.13044536,4.0,1.0,6.0
2016,4.0,2.0,0.23973262,2.0,2.0,1.0
2017,1.0,2.0,0.31759715,6.0,1.0,4.0
2018,5.0,2.0,0.79354966,3.0,4.0,6.0
2019,2.0,0.0,0.16326976,4.0,1.0,3.0
2020,1.0,1.0,0.48220623,7.0,5.0,5.0
2021,3.0,0.0,0.7905927,8.0,0.0,6.0
2022,10.0,0.0,0.7472979,2.0,9.0,5.0
2023,5.0,2.0,0.20631516,8.0,5.0,1.0
2024,3.0,0.0,0.07014048,5.0,6.0,3.0
2025,4.0,1.0,0.15197921,2.0,9.0,4.0
2026,1.0,3.0,0.48168993,3.0,2.0,4.0
2027,4.0,1.0,0.040245175,7.0,0.0,3.0
2028,2.0,0.0,0.23498106,0.0,10.0,3.0
2029,4.0,2.0,0.007844806,3.0,4.0,3.0
2030,2.0,0.0,0.9414072,4.0,7.0,3.0
2031,8.0,0.0,0.55021524,3.0,6.0,4.0
2032,3.0,1.0,0.9860282,5.0,0.0,5.0
2033,2.0,3.0,0.0010625124,8.0,4.0,1.0
2034,3.0,1.0,0.17860961,4.0,3.0,2.0
2035,8.0,0.0,0.904551,5.0,5.0,4.0
2036,5.0,1.0,0.9289923,5.0,4.0,6.0
2037,0.0,3.0,0.24497008,1.0,1.0,5.0
2038,1.0,2.0,0.84449923,3.0,3.0,7.0
2039,1.0,0.0,0.24892402,2.0,5.0,4.0
2040,4.0,1.0,0.5181098,5.0,14.0,4.0
2041,3.0,1.0,0.65289724,5.0,4.0,4.0
2042,3.0,2.0,0.6378473,7.0,3.0,3.0
2043,1.0,0.0,0.41053665,3.0,1.0,4.0
2044,1.0,0.0,0.6577854,9.0,5.0,0.0
2045,9.0,1.0,0.2597047,6.0,6.0,2.0
2046,5.0,0.0,0.8278322,6.0,2.0,1.0
2047,6.0,3.0,0.73879075,4.0,1.0,5.0
2048,1.0,0.0,0.8935474,4.0,9.0,9.0
2049,2.0,2.0,0.38686037,5.0,1.0,3.0
2050,1.0,0.0,0.803036,4.0,3.0,3.0
2051,8.0,3.0,0.3530159,1.0,5.0,4.0
2052,2.0,0.0,0.6422564,2.0,4.0,3.0
2053,3.0,0.0,0.69579554,4.0,9.0,0.0
2054,4.0,2.0,0.70790446,1.0,7.0,10.0
2055,5.0,1.0,0.39088285,1.0,0.0,5.0
2056,1.0,2.0,0.118869066,4.0,1.0,5.0
2057,3.0,0.0,0.62768507,3.0,3.0,1.0
2058,2.0,2.0,0.5929117,6.0,2.0,6.0
2059,1.0,0.0,0.27303934,4.0,10.0,8.0
2060,3.0,1.0,0.8081442,2.0,5.0,1.0
2061,5.0,2.0,0.35803998,3.0,10.0,3.0
2062,2.0,2.0,0.7689308,5.0,10.0,5.0
2063,3.0,3.0,0.8193501,3.0,7.0,2.0
2064,1.0,1.0,0.9890529,7.0,3.0,1.0
2065,7.0,2.0,0.7036184,5.0,9.0,2.0
2066,0.0,0.0,0.44856143,4.0,5.0,5.0
2067,0.0,3.0,0.31758082,1.0,10.0,2.0
2068,3.0,0.0,0.14610839,5.0,3.0,2.0
2069,3.0,1.0,0.4476552,3.0,6.0,3.0
2070,2.0,2.0,0.29370868,4.0,4.0,3.0
2071,5.0,0.0,0.10867071,3.0,1.0,4.0
2072,4.0,1.0,0.93977284,3.0,4.0,6.0
2073,3.0,0.0,0.74235,3.0,0.0,4.0
2074,4.0,1.0,0.16550577,2.0,2.0,4.0
2075,3.0,3.0,0.7811731,2.0,1.0,0.0
2076,2.0,0.0,0.31354785,1.0,3.0,1.0
2077,3.0,2.0,0.8438729,4.0,6.0,1.0
2078,2.0,0.0,0.59416616,1.0,3.0,4.0
2079,2.0,0.0,0.3581872,5.0,4.0,2.0
2080,3.0,0.0,0.6215484,5.0,2.0,3.0
2081,3.0,0.0,0.41394687,6.0,3.0,7.0
2082,3.0,0.0,0.61236763,3.0,11.0,5.0
2083,0.0,2.0,0.9304465,2.0,2.0,5.0
2084,6.0,2.0,0.6257402,2.0,0.0,3.0
2085,2.0,0.0,0.13285005,2.0,5.0,0.0
2086,2.0,0.0,0.03537786,3.0,2.0,3.0
2087,4.0,2.0,0.6124165,3.0,4.0,3.0
2088,1.0,1.0,0.95984304,0.0,9.0,4.0
2089,1.0,2.0,0.15639758,1.0,5.0,6.0
2090,7.0,0.0,0.052952886,8.0,4.0,2.0
2091,5.0,2.0,0.30188882,3.0,0.0,5.0
2092,5.0,1.0,0.49433935,6.0,3.0,1.0
2093,2.0,0.0,0.84832764,2.0,4.0,5.0
2094,3.0,1.0,0.38485014,4.0,2.0,4.0
2095,4.0,2.0,0.8443117,4.0,2.0,7.0
2096,2.0,1.0,0.35967994,4.0,2.0,4.0
2097,3.0,3.0,0.38589895,2.0,3.0,5.0
2098,1.0,0.0,0.6628208,3.0,5.0,12.0
2099,3.0,0.0,0.18483377,7.0,6.0,6.0
2100,2.0,2.0,0.8753053,2.0,2.0,7.0
2101,7.0,0.0,0.37578034,8.0,7.0,2.0
2102,3.0,0.0,0.7894374,1.0,5.0,4.0
2103,3.0,0.0,0.31546867,3.0,2.0,5.0
2104,0.0,2.0,0.26835096,9.0,0.0,2.0
2105,4.0,0.0,0.18712556,2.0,7.0,7.0
2106,4.0,0.0,0.38086247,3.0,6.0,5.0
2107,3.0,0.0,0.25500703,2.0,2.0,4.0
2108,5.0,2.0,0.3322903,4.0,2.0,1.0
2109,1.0,0.0,0.876096,8.0,4.0,5.0
