ix,goal_cost,intv_cost
2903,0.956,1.2000000000000002
3184,1.0,0.5
3331,0.924,1.7
3908,0.916,1.0
3736,1.0,0.4
2355,1.0,1.0
2090,0.924,2.0
2224,1.0,0.6000000000000001
3793,0.91,1.5
2016,1.0,2.9
3413,1.0,3.8000000000000003
3147,1.0,4.3
2776,1.0,1.4
2294,1.0,0.7
3335,0.942,1.7
2034,0.986,1.9
3788,0.916,6.699999999999999
2267,1.0,4.3
2919,0.918,4.7
3729,1.0,2.4
3447,1.0,1.5
2755,1.0,7.0
2779,1.0,2.0
2658,0.958,1.5
2423,1.0,1.4000000000000001
2045,1.0,1.4
2844,1.0,5.3
3622,1.0,0.7999999999999999
2084,1.0,1.2
2036,1.0,1.9
3300,0.912,0.1
2443,0.912,4.1
3106,0.922,7.5
2451,0.982,1.2
3616,0.916,2.2
3500,0.944,1.3
3627,1.0,5.1000000000000005
2065,1.0,3.4
3591,1.0,6.4
3965,1.0,0.7
2530,1.0,5.3
3617,1.0,1.6
3243,1.0,3.0999999999999996
3832,1.0,2.7
2914,1.0,0.4
3783,1.0,0.7
3525,1.0,2.1
2142,0.976,1.1
2734,1.0,0.8999999999999999
2047,1.0,3.4000000000000004
3074,1.0,5.0
3085,0.992,0.4
3146,1.0,2.7
3632,1.0,5.800000000000001
2593,1.0,1.9
3239,1.0,0.2
3841,0.926,2.4
2788,1.0,5.3
2957,1.0,3.3000000000000003
3194,1.0,0.5
2204,1.0,0.1
2442,1.0,3.3
2921,0.934,0.2
2083,0.938,6.300000000000001
2938,0.908,6.0
3026,0.94,1.8
2711,0.988,1.3
3960,1.0,1.1
2159,0.948,1.8
2831,1.0,4.8
3433,1.0,0.2
3166,1.0,1.2
3325,0.95,3.3
3084,1.0,3.6
2834,0.998,0.9
3517,0.918,1.2
2768,1.0,1.4
2781,1.0,2.8
2382,1.0,0.5
3206,1.0,5.3
3692,1.0,0.7
3492,1.0,4.2
2735,1.0,1.1
2545,1.0,1.2
3740,1.0,5.300000000000001
3947,1.0,0.30000000000000004
3755,0.996,0.7
3712,0.922,1.1
3909,0.978,0.7999999999999999
3933,1.0,2.6
2559,0.928,8.0
2117,0.95,4.0
2467,1.0,0.7
3911,1.0,7.4
2027,0.96,0.8999999999999999
3887,1.0,4.0
3036,1.0,3.9
3099,1.0,1.5
3926,1.0,3.1999999999999997
2125,0.918,2.2
2167,0.952,1.5
2102,0.906,1.4
2765,0.984,3.9
2190,0.944,1.2000000000000002
2232,1.0,6.2
2434,1.0,3.2
2473,0.984,1.0
3061,1.0,0.4
3221,1.0,5.8
3313,1.0,2.1
3625,1.0,11.3
2997,1.0,4.7
3593,0.932,5.800000000000001
2946,0.994,3.7
2165,1.0,4.1
2129,1.0,4.4
2908,1.0,0.2
3967,1.0,4.1
2339,0.902,7.7
3870,1.0,5.199999999999999
2242,0.926,3.1
3169,1.0,2.3
2935,1.0,7.9
2240,1.0,1.1
3269,1.0,2.1
3434,0.92,0.5
2714,1.0,0.8
3677,0.912,5.6
2790,1.0,4.3
2357,1.0,2.2
3867,1.0,4.1
2851,1.0,1.0
3079,1.0,5.7
2074,0.98,1.4
2750,0.99,1.1
2051,1.0,6.0
2369,0.996,1.0
2274,1.0,1.5
3549,1.0,1.7
2859,1.0,9.0
2132,1.0,1.0
3980,0.996,1.4
3968,1.0,1.3
3560,1.0,5.0
3673,0.962,1.5
3596,1.0,4.5
3362,0.93,1.1
3981,1.0,1.0
3669,1.0,3.2
2435,1.0,1.6
3670,0.996,2.9
3235,0.946,0.5
2344,1.0,0.5
2951,0.972,0.7
2346,1.0,6.1
2850,0.966,0.9
2724,1.0,3.2
3647,1.0,1.0
2175,1.0,4.199999999999999
2849,0.942,0.1
3409,0.994,2.5
2683,1.0,1.9
2262,1.0,0.2
2239,0.964,0.2
2684,0.998,1.0
3630,1.0,6.6000000000000005
3322,0.96,0.4
2977,1.0,0.4
3754,1.0,0.7
2712,0.908,5.1
3655,0.99,0.5
3813,1.0,1.3
3449,1.0,4.7
3287,0.91,2.1
3918,1.0,4.699999999999999
2673,1.0,2.5
3718,1.0,0.9
2254,1.0,1.1
2799,1.0,1.7000000000000002
3142,0.98,1.0
2983,0.936,1.0
2187,1.0,5.7
2726,1.0,1.4000000000000001
2035,0.942,1.1
3569,1.0,3.5
3863,1.0,0.1
3972,1.0,6.3
2058,0.924,0.3
3254,1.0,5.300000000000001
3001,0.948,1.2
3578,1.0,2.7
3738,1.0,1.2
3737,1.0,8.4
2806,0.912,12.2
2075,1.0,4.300000000000001
2660,1.0,0.30000000000000004
2173,0.968,1.4000000000000001
3597,1.0,5.5
3023,1.0,1.5999999999999999
2221,1.0,2.7
