r_type,t_type,x1_mean,x2_mean,x3_mean,causes_mean,non-causes_mean,x1_std,x2_std,x3_std,causes_std,non-causes_std,gamma
individualized,acceptance,0.29385185489058496,0.45977777956812466,2.0014814802971155,0.7536296344587097,2.0014814802971155,0.1738391969336644,0.25409213657333574,0.3345915051654219,0.42073054215179434,0.3345915051654219,0.75
individualized,acceptance,0.22073789595625026,0.3355662268456243,2.1783985564530544,0.5563041228018746,2.1783985564530544,0.058136535241519884,0.027438160138369413,0.28856703885223267,0.08538954743966981,0.28856703885223267,0.85
individualized,acceptance,0.3323401367309548,0.26146938861389546,2.3112653051882375,0.5938095253448502,2.3112653051882375,0.07955296194923318,0.10613443521192868,0.07242720874645832,0.1732103456852081,0.07242720874645832,0.9
individualized,acceptance,0.4639999999648167,0.39030555733044947,2.249333331573341,0.8543055572952661,2.249333331573341,0.1042880620133885,0.10276241140592736,0.2998755338761443,0.09210291142831091,0.2998755338761443,0.9499999999999998
subpopulation,acceptance,0.2761515150142439,0.458121213277181,2.1230303048915933,0.7342727282914249,2.1230303048915933,0.1647661578020624,0.3101501819713814,0.2522169015796164,0.33328508858776545,0.2522169015796164,0.75
subpopulation,acceptance,0.2497398376055365,0.40113821204915284,2.4028780512228245,0.6508780496546893,2.4028780512228245,0.08532696419318041,0.04175285794418619,0.20924782632550298,0.12061011710273319,0.20924782632550298,0.85
subpopulation,acceptance,0.38265306144810857,0.2536734696476638,2.410163263497304,0.6363265310957723,2.410163263497304,0.16155688385763914,0.15831689152750084,0.18541557952484722,0.2582325991189876,0.18541557952484722,0.9
subpopulation,acceptance,0.4562962965733475,0.40696296354134875,2.642888887894374,0.8632592601146963,2.642888887894374,0.04266975322052007,0.22407068222997087,0.11919047113297919,0.19592708922834556,0.11919047113297919,0.9499999999999998
individualized,counterfactual,0.23978723438475147,0.43841134639961504,2.2554184392606116,0.6781985807843665,2.2554184392606116,0.16241884229954245,0.4385773858834313,0.33865565552160537,0.48648232609421593,0.33865565552160537,0.75
individualized,counterfactual,0.19424141761298008,0.24475557676359852,2.345783896322747,0.4389969943765786,2.345783896322747,0.14709034286613704,0.06430369909373926,0.23636644172656124,0.1660017827425387,0.23636644172656124,0.85
individualized,counterfactual,0.31333333474397657,0.2426666664779186,2.3313333310882247,0.5560000012218952,2.3313333310882247,0.14093024369962587,0.13514930042958903,0.08718562375924575,0.2576586903139013,0.08718562375924575,0.9
individualized,counterfactual,0.48118367235859233,0.3187346947813521,2.4802857168612835,0.7999183671399445,2.4802857168612835,0.20092063159375423,0.09630768510419717,0.12654626879950087,0.14889750919680914,0.12654626879950087,0.9499999999999998
individualized,improvement,1.095768702165813,1.4672244865310435,,2.5629931886968564,0.0,0.07399722160335365,0.2334721273245524,,0.23568056184870273,0.0,0.75
individualized,improvement,1.3879999989569187,1.8853333290616672,,3.273333328018586,0.0,0.18945183553890033,0.20585756138069658,,0.2226596789871669,0.0,0.85
individualized,improvement,1.7173333301146823,2.0186666618982954,,3.7359999920129776,0.0,0.24735669295043053,0.0922893985535609,,0.19584688178069717,0.0,0.9
individualized,improvement,1.8735096279819665,2.6016358319339266,,4.475145459915893,0.0,0.13572071780715478,0.028084668730805847,,0.16278889690806672,0.0,0.9499999999999998
subpopulation,improvement,1.1705442114596059,1.3937687028887726,,2.5643129143483785,0.0,0.06768467567703806,0.28998338372796545,,0.3365704079781897,0.0,0.75
subpopulation,improvement,1.3553333316047986,1.823999991973241,,3.17933332357804,0.0,0.18199267068375607,0.11830469040806764,,0.1473272906217171,0.0,0.85
subpopulation,improvement,1.7459999987284343,1.82999999666214,,3.5759999953905734,0.0,0.2863284809775434,0.059732735489864935,,0.2331351546898566,0.0,0.9
subpopulation,improvement,2.0279999969402946,2.3333333285748963,,4.361333325515191,0.0,0.06954135716218768,0.08100205805919988,,0.02023198522499272,0.0,0.9499999999999998
