,years_experience,degree,nr_commits,nr_languages,nr_stars
2005,2.0,0.0,25.0,5.0,4.0
2413,2.0,0.0,24.0,5.0,3.0
2210,1.0,0.0,15.0,1.0,9.0
2790,1.0,2.0,12.0,4.0,3.0
2967,0.0,2.0,3.0,0.0,8.0
3554,1.0,1.0,12.0,1.0,9.0
2654,1.0,1.0,12.0,0.0,0.0
2842,0.0,2.0,3.0,4.0,3.0
3945,2.0,1.0,23.0,1.0,3.0
2594,3.0,0.0,33.0,1.0,3.0
2332,2.0,0.0,24.0,1.0,3.0
2016,3.0,0.0,31.0,1.0,3.0
3709,1.0,0.0,17.0,6.0,6.0
3536,2.0,1.0,28.0,0.0,3.0
2855,3.0,0.0,30.0,6.0,7.0
3649,2.0,1.0,24.0,0.0,2.0
3946,2.0,0.0,28.0,5.0,3.0
3787,2.0,0.0,21.0,2.0,6.0
2452,2.0,0.0,23.0,5.0,2.0
3219,1.0,0.0,16.0,7.0,4.0
2276,3.0,0.0,32.0,5.0,2.0
2987,2.0,0.0,24.0,1.0,3.0
3703,3.0,0.0,33.0,15.0,8.0
3853,0.0,0.0,7.0,5.0,5.0
2466,1.0,0.0,17.0,1.0,1.0
2877,2.0,0.0,25.0,4.0,4.0
3813,1.0,1.0,15.0,3.0,5.0
2658,3.0,0.0,30.0,4.0,2.0
2209,1.0,1.0,15.0,3.0,8.0
2983,1.0,0.0,11.0,2.0,1.0
3335,1.0,0.0,15.0,1.0,5.0
3561,1.0,0.0,15.0,1.0,5.0
3349,3.0,0.0,34.0,4.0,5.0
2558,0.0,0.0,2.0,4.0,7.0
3044,2.0,0.0,22.0,6.0,2.0
3241,3.0,0.0,35.0,4.0,11.0
3080,0.0,2.0,4.0,10.0,2.0
3450,3.0,0.0,38.0,7.0,3.0
2930,2.0,0.0,25.0,3.0,2.0
3999,1.0,0.0,13.0,0.0,5.0
2561,2.0,0.0,27.0,9.0,3.0
2157,1.0,0.0,11.0,1.0,1.0
3689,1.0,1.0,13.0,7.0,3.0
3614,2.0,0.0,23.0,0.0,5.0
2442,0.0,2.0,5.0,4.0,1.0
3132,1.0,2.0,13.0,3.0,3.0
2068,0.0,0.0,4.0,2.0,5.0
3701,0.0,1.0,8.0,15.0,1.0
3195,2.0,0.0,24.0,0.0,1.0
3802,2.0,1.0,22.0,4.0,6.0
3578,2.0,1.0,24.0,3.0,3.0
3201,3.0,0.0,35.0,13.0,6.0
2297,2.0,0.0,25.0,1.0,5.0
2449,0.0,0.0,5.0,2.0,5.0
2920,2.0,0.0,26.0,5.0,4.0
3178,1.0,1.0,13.0,2.0,0.0
3070,2.0,0.0,23.0,3.0,1.0
2477,3.0,0.0,39.0,2.0,3.0
3916,1.0,0.0,15.0,1.0,4.0
3341,1.0,0.0,15.0,1.0,7.0
3140,1.0,1.0,11.0,1.0,4.0
3210,2.0,1.0,23.0,0.0,5.0
3730,0.0,0.0,6.0,3.0,9.0
2628,2.0,0.0,24.0,0.0,4.0
2667,1.0,0.0,15.0,2.0,2.0
3654,1.0,1.0,12.0,0.0,3.0
2286,0.0,1.0,3.0,2.0,10.0
2493,1.0,1.0,15.0,1.0,3.0
3553,3.0,0.0,37.0,0.0,1.0
2329,1.0,2.0,13.0,1.0,4.0
