,h_post,h_post_individualized
3978,0.54,
2625,0.52,
2453,0.54,
3580,0.52,
2720,0.5,
2939,0.52,
2351,0.54,
3623,0.52,
3650,0.52,
3041,0.74,
2324,0.52,
2027,0.54,
2834,0.52,
2726,0.54,
3343,0.5,
3548,0.54,
3415,0.52,
3539,0.5,
3680,0.52,
3926,0.5,
2500,0.52,
3102,0.52,
2941,0.54,
3667,0.52,
3683,0.5,
3058,0.5,
3750,0.5,
3111,0.52,
2365,0.52,
3287,0.54,
2867,0.5,
2238,0.52,
3350,0.52,
2491,0.5,
3298,0.54,
2153,0.52,
3492,0.5,
2884,0.74,
3271,0.52,
3145,0.52,
3328,0.7,
2024,0.52,
3045,0.5,
2315,0.54,
3912,0.52,
3001,0.52,
3052,0.5,
3495,0.92,
2173,0.52,
2445,0.54,
3146,0.5,
2436,0.54,
3503,0.54,
3098,0.5,
3248,0.5,
2709,0.52,
3634,0.7,
3593,0.5,
2291,0.5,
3086,0.5,
2813,0.5,
2932,0.54,
2970,0.5,
3360,0.52,
3893,0.54,
2672,0.54,
2311,0.6,
2133,0.54,
2542,0.54,
2768,0.5,
2249,0.5,
3191,0.54,
2420,0.5,
2403,0.52,
3263,0.52,
2002,0.5,
2535,0.52,
3988,0.5,
2559,0.5,
3367,0.5,
3176,0.54,
3038,0.52,
3647,0.52,
3775,0.52,
3525,0.52,
3655,0.52,
3316,0.52,
2405,0.5,
3252,0.54,
2543,0.94,
3668,0.52,
2263,0.5,
3363,0.52,
3477,0.5,
2634,0.5,
3986,0.52,
3565,0.5,
2004,0.5,
2100,0.52,
2861,0.54,
3043,0.5,
3290,0.5,
3963,0.5,
2701,0.52,
2976,0.72,
3229,0.5,
2359,0.52,
2735,0.52,
3305,0.5,
3023,0.5,
3801,0.5,
3840,0.52,
3745,0.5,
3709,0.5,
2284,0.52,
2012,0.52,
3206,0.52,
2715,0.5,
2290,0.5,
2921,0.54,
2104,0.5,
2561,0.52,
2042,0.5,
2255,0.52,
2785,0.5,
3773,0.54,
2514,0.54,
2524,0.54,
2488,0.5,
2645,0.5,
2401,0.5,
2963,0.54,
3406,0.5,
3881,0.52,
3900,0.5,
3957,0.54,
2993,0.52,
3013,0.5,
2268,0.5,
3485,0.5,
3269,0.5,
3267,0.5,
3178,0.52,
3606,0.5,
2673,0.52,
2816,0.52,
2666,0.52,
2120,0.5,
2840,0.5,
3559,0.5,
3459,0.5,
3325,0.52,
2111,0.52,
3183,0.54,
3714,0.6,
2753,0.5,
2031,0.52,
3414,0.54,
3306,0.52,
2611,0.54,
3249,0.52,
2942,0.5,
3166,0.52,
2497,0.5,
3355,0.52,
2797,0.5,
2152,0.52,
2170,0.5,
2037,0.52,
2538,0.54,
2829,0.5,
2011,0.5,
2742,0.54,
2890,0.52,
2826,0.5,
3310,0.5,
2370,0.5,
2780,0.5,
3570,0.5,
2065,0.52,
2794,0.52,
3488,0.52,
2685,0.5,
2602,0.52,
3540,0.54,
2998,0.5,
3072,0.5,
3273,0.5,
2800,0.52,
3883,0.52,
3974,0.52,
3020,0.54,
2516,0.5,
2301,0.5,
3713,0.52,
2323,0.5,
2274,0.52,
2305,0.5,
3087,0.5,
3467,0.5,
