,0
1233,0.0
1895,0.0
1070,0.0
1985,0.0
1060,0.0
1203,0.0
1731,0.0
1871,0.0
1014,0.0
1221,0.0
1821,0.0
1907,0.0
1962,0.0
1886,0.0
1992,0.0
1295,0.0
1443,0.0
1741,0.0
1994,0.0
1030,0.0
1077,0.0
1827,0.0
1313,0.0
1469,0.0
1934,0.0
1081,0.0
1216,0.0
1440,0.0
1680,0.0
1219,0.0
1197,0.0
1364,0.0
1606,0.0
1040,0.0
1757,0.0
1529,0.0
1561,0.0
1360,0.0
1683,0.0
1316,0.0
1320,0.0
1161,0.0
1026,0.0
1806,0.0
1797,0.0
1713,0.0
1291,0.0
1660,0.0
1327,0.0
1667,0.0
1988,0.0
1740,0.0
1210,0.0
1900,0.0
1685,0.0
1650,0.0
1533,0.0
1971,0.0
1661,0.0
1012,0.0
1935,0.0
1282,0.0
1267,0.0
1458,0.0
1591,0.0
1892,0.0
1563,0.0
1179,0.0
1610,0.0
1145,0.0
1274,0.0
1349,0.0
1214,0.0
1539,0.0
1931,0.0
1484,0.0
1492,0.0
1201,0.0
1438,0.0
1633,0.0
1093,0.0
1452,0.0
1523,0.0
1982,0.0
1906,0.0
1150,0.0
1071,0.0
1166,0.0
1415,0.0
1859,0.0
1186,0.0
1224,0.0
1938,0.0
1034,0.0
1044,0.0
1223,0.0
1677,0.0
1517,0.0
1067,0.0
1470,0.0
