,0
1184,1.0
1778,1.0
1990,1.0
1287,1.0
1659,1.0
1370,1.0
1233,1.0
1462,1.0
1988,1.0
1680,1.0
1319,1.0
1179,1.0
1716,1.0
1884,1.0
1313,1.0
1624,1.0
1316,1.0
1953,1.0
1410,1.0
1871,1.0
1823,1.0
1541,1.0
1289,1.0
1731,1.0
1103,1.0
1253,1.0
1996,1.0
1203,1.0
1036,1.0
1842,1.0
1896,1.0
1933,1.0
1977,1.0
1468,1.0
1649,1.0
1865,1.0
1858,1.0
1797,1.0
1725,1.0
1611,1.0
1872,1.0
1557,1.0
1324,1.0
1329,1.0
1414,1.0
1492,1.0
1598,1.0
1883,1.0
1675,1.0
1281,1.0
1606,1.0
1270,1.0
1452,1.0
1766,1.0
1087,1.0
1009,1.0
1667,1.0
1498,1.0
1314,1.0
1143,1.0
1690,1.0
1816,1.0
1835,1.0
1901,1.0
1523,1.0
1668,1.0
1998,1.0
1293,1.0
1709,1.0
1282,1.0
1057,1.0
1503,1.0
1955,1.0
1585,1.0
1928,1.0
1627,1.0
1388,1.0
1576,1.0
1072,1.0
1677,1.0
1900,1.0
1033,1.0
1657,1.0
1806,1.0
1805,1.0
1995,1.0
1610,1.0
1178,1.0
1202,1.0
1572,1.0
1631,1.0
1467,1.0
1892,1.0
1685,1.0
1711,1.0
1361,1.0
1067,1.0
1923,1.0
1439,1.0
1593,1.0
