,y_hat
975,False
719,False
554,False
822,False
997,False
936,False
740,False
929,False
676,False
679,False
917,False
693,False
671,False
902,False
987,False
870,False
948,False
573,False
754,False
983,False
795,False
601,False
980,False
833,False
696,False
828,False
732,False
871,False
925,False
937,False
702,False
885,False
884,False
615,False
724,False
535,False
898,False
633,False
558,False
933,False
793,False
847,False
790,False
994,False
657,False
687,False
979,False
864,False
709,False
801,False
612,False
808,False
867,False
876,False
587,False
729,False
752,False
575,False
731,False
931,False
562,False
759,False
830,False
839,False
982,False
930,False
509,False
841,False
545,False
502,False
641,False
775,False
608,False
764,False
779,False
619,False
999,False
717,False
674,False
536,False
652,False
532,False
577,False
684,False
970,False
887,False
688,False
874,False
904,False
666,False
637,False
597,False
991,False
527,False
835,False
681,False
718,False
552,False
655,False
875,False
