,y
2460,0.0
3783,0.0
3111,0.0
3985,0.0
2699,1.0
2625,1.0
3819,1.0
2518,1.0
2060,0.0
2132,1.0
3270,1.0
2703,0.0
2337,0.0
2181,0.0
3744,1.0
3437,0.0
2174,0.0
3645,0.0
3716,0.0
2162,0.0
2426,1.0
2823,1.0
3165,0.0
2156,0.0
2983,0.0
3426,0.0
2481,0.0
2769,1.0
2059,0.0
2910,0.0
3845,1.0
2456,1.0
2072,0.0
2774,0.0
2031,0.0
2941,0.0
2613,0.0
3671,0.0
2439,0.0
3347,1.0
3949,0.0
3595,1.0
2374,1.0
2692,1.0
2327,0.0
3406,0.0
2596,1.0
3478,0.0
2618,1.0
3176,1.0
2206,0.0
2275,0.0
3963,1.0
2933,1.0
2922,1.0
3048,0.0
3906,0.0
3791,0.0
3796,0.0
3095,1.0
2973,0.0
3315,0.0
2008,0.0
3032,1.0
3009,1.0
2893,1.0
2920,0.0
3254,0.0
2611,1.0
3272,1.0
2343,1.0
3082,1.0
3916,0.0
3097,0.0
3028,0.0
3530,0.0
3336,1.0
2252,1.0
3959,0.0
2100,0.0
3743,1.0
3190,1.0
3375,1.0
3350,1.0
2265,0.0
3237,0.0
2003,1.0
3408,0.0
3225,1.0
2887,1.0
3403,0.0
2897,1.0
3855,0.0
2463,1.0
3800,1.0
2203,0.0
3282,1.0
2567,1.0
3460,0.0
2002,0.0
3873,1.0
2109,0.0
3670,0.0
3164,0.0
3807,0.0
3435,1.0
2533,0.0
3900,1.0
2631,1.0
3353,1.0
2244,1.0
3679,0.0
3546,1.0
3147,1.0
2022,0.0
2208,0.0
2125,0.0
3540,0.0
2715,0.0
2993,0.0
3915,1.0
2192,1.0
3852,0.0
3954,1.0
2305,1.0
2749,0.0
3529,0.0
2483,0.0
2508,0.0
2781,0.0
3966,0.0
2758,0.0
2015,1.0
2972,0.0
2095,0.0
2942,0.0
2978,0.0
2669,1.0
2148,0.0
3789,1.0
2324,0.0
2218,0.0
2494,0.0
2940,1.0
3020,1.0
3675,0.0
3594,1.0
2752,1.0
2140,0.0
2361,0.0
3158,0.0
3130,0.0
3508,0.0
3366,1.0
2502,0.0
2087,1.0
2349,1.0
3404,0.0
3073,1.0
3402,1.0
2693,1.0
3105,0.0
3780,0.0
3116,0.0
3792,0.0
2357,0.0
3175,0.0
3764,0.0
3454,0.0
3185,1.0
3112,0.0
3398,0.0
2315,1.0
2639,0.0
3936,1.0
3052,1.0
2083,0.0
3022,0.0
3280,1.0
2033,0.0
3678,1.0
3199,1.0
2467,1.0
2844,0.0
3643,1.0
2395,1.0
3665,1.0
2312,1.0
3273,1.0
2102,1.0
2519,0.0
3641,0.0
3816,0.0
3799,0.0
2410,0.0
3587,1.0
3979,0.0
3612,1.0
3053,1.0
2371,0.0
