,h_post,h_post_individualized
955,0.55367255,
509,0.53711593,
815,0.508791,
947,0.5107618,
990,0.5018917,
911,0.52345264,
567,0.5214822,
983,0.52098703,
817,0.5016594,
848,0.507466,
942,0.5150074,
809,0.5131696,
667,0.5228464,
785,0.54628503,
900,0.7699043,
555,0.5107985,
671,0.5042354,
585,0.552691,
764,0.9180588,
927,0.51186967,
794,0.5689833,
562,0.609799,
843,0.5072268,
746,0.52203137,
517,0.8076982,
639,0.5074623,
626,0.5365429,
728,0.5197489,
857,0.5495023,
919,0.502408,
669,0.51341057,
892,0.5205861,
614,0.50839007,
982,0.5296529,
756,0.5163246,
761,0.53994274,
980,0.50071985,
851,0.5220479,
822,0.5021427,
681,0.7928632,
823,0.5035816,
763,0.52539164,
557,0.5276462,
505,0.5118604,
968,0.5145704,
811,0.52628213,
966,0.5125385,
981,0.5016601,
744,0.51273745,
953,0.500969,
965,0.5600319,
551,0.57432103,
696,0.611296,
561,0.59865195,
871,0.50164706,
895,0.5621796,
925,0.5094453,
804,0.5087115,
872,0.5025594,
648,0.7620501,
813,0.5058189,
874,0.5004844,
676,0.5104273,
641,0.5301482,
952,0.51359606,
526,0.51787716,
523,0.5056466,
975,0.50352436,
749,0.5084736,
513,0.5253746,
868,0.50308233,
683,0.5923455,
662,0.5475628,
878,0.7892391,
677,0.5334568,
670,0.51112545,
748,0.512755,
633,0.50639254,
579,0.5179398,
998,0.50043035,
891,0.54094523,
831,0.5047144,
717,0.52672327,
791,0.5076574,
922,0.5013978,
702,0.52274954,
581,0.5029774,
875,0.50364417,
928,0.51245433,
890,0.8817776,
506,0.50817806,
986,0.50492436,
743,0.5108808,
819,0.50944227,
587,0.5143291,
914,0.5258544,
574,0.5085785,
739,0.5021554,
664,0.5595584,
889,0.5278441,
