ix,goal_cost,intv_cost
1916,1.0,6.5
1373,1.0,2.3
1283,1.0,4.4
1397,1.0,0.6000000000000001
1189,0.994,7.8
1501,1.0,1.0
1257,1.0,0.1
1643,1.0,0.1
1103,1.0,0.4
1302,1.0,1.1
1980,1.0,0.8
1448,0.81,0.2
1204,1.0,3.0
1319,0.818,0.9
1348,1.0,3.8
1098,1.0,4.2
1362,1.0,2.2
1246,0.99,0.8
1171,0.96,2.0
1016,1.0,6.6
1902,1.0,1.6
1496,0.936,0.8
1792,0.772,0.8
1248,1.0,5.8
1768,1.0,12.100000000000001
1538,0.852,0.5
1199,0.906,1.2
1923,1.0,0.4
1386,1.0,0.30000000000000004
1840,0.818,0.6000000000000001
1464,0.82,0.6000000000000001
1014,0.84,0.6
1165,0.86,1.1
1260,1.0,0.30000000000000004
1025,1.0,1.6
1231,0.844,1.1
1668,1.0,6.0
1474,1.0,3.6
1759,1.0,5.1
1006,0.788,0.5
1332,1.0,4.7
1651,1.0,3.2
1843,0.944,0.6
1012,1.0,2.0
1612,1.0,4.9
1685,1.0,8.1
1700,0.964,0.8
1772,0.856,2.0
1309,1.0,2.4000000000000004
1466,1.0,7.699999999999999
1956,0.888,0.2
1305,0.856,8.6
1427,1.0,0.9
1879,0.84,1.6
1578,1.0,6.199999999999999
1539,0.906,2.8000000000000003
1869,1.0,1.1
1391,1.0,4.0
1736,1.0,0.7000000000000001
1965,1.0,1.0
1905,0.824,0.9
1111,1.0,11.5
1346,1.0,3.0999999999999996
1279,0.84,0.4
1326,1.0,6.9
1686,0.962,0.2
1011,0.828,4.699999999999999
1222,0.85,1.6
1223,0.976,1.0
1933,1.0,1.8
1316,1.0,6.4
1240,0.852,2.5
1979,1.0,3.8
1554,0.76,6.1
1692,1.0,5.1000000000000005
1804,1.0,5.6000000000000005
1796,0.98,0.9
1412,0.926,0.1
1241,0.816,0.6000000000000001
1423,1.0,11.899999999999999
1594,1.0,1.5
1131,0.936,0.4
1562,0.856,1.7
1148,1.0,0.7000000000000001
1273,1.0,0.7000000000000001
1588,0.84,0.5
1422,0.912,0.9
1070,0.88,0.4
1711,0.882,0.2
1549,1.0,5.2
1829,0.964,8.1
1720,0.784,0.7
1238,1.0,7.699999999999999
1250,0.824,1.1
1560,1.0,2.5
1947,1.0,3.3
1036,1.0,3.4
1485,1.0,1.4
1838,0.96,2.9000000000000004
1900,1.0,5.300000000000001
