,u_x1,u_x2,u_y,u_x3
2000,-1.8328781,-0.16994308,0.5829785,0.90341973
2001,1.1318057,-0.42410067,0.2750529,-1.5311996
2002,1.0553783,0.35079768,0.007953882,-0.37447754
2003,1.307738,-2.0578482,0.7609464,0.63589215
2004,-0.37976936,-1.5457488,0.31838727,0.038222827
2005,0.36659455,-1.6805933,0.77396464,-0.012758108
2006,-1.3280411,0.17953284,0.20433879,1.1020668
2007,-0.85154694,0.17951067,0.6461052,-0.69830364
2008,2.0478716,-1.2180452,0.06336439,-1.8850591
2009,-2.068228,-0.5844033,0.51316404,-0.49634725
2010,-0.5498399,0.3292356,0.2739216,0.32560563
2011,-0.5577516,-0.63659257,0.17242098,0.7590721
2012,0.42520028,0.6799258,0.96270466,1.5762271
2013,-0.19569132,-1.4006426,0.6237984,0.9555542
2014,-0.32635418,-0.4586967,0.2792114,-1.427834
2015,0.24060704,-0.2764539,0.4136318,-0.08707408
2016,0.61673695,-0.64080495,0.057923675,1.099979
2017,0.8072036,-0.16961142,0.37435055,0.92084026
2018,0.76776165,-0.22936288,0.27365434,-0.6648481
2019,-0.01717148,0.24765441,0.66613626,-0.19149089
2020,-1.7816545,0.5615583,0.91123855,-0.16723013
2021,0.50159544,-0.9081388,0.99830353,-2.4925687
2022,1.7662201,-0.9859152,0.2909075,1.6856172
2023,1.6818599,3.3399365,0.54232216,-0.09852277
2024,2.3926663,-0.84565073,0.4419664,0.22095858
2025,0.38071007,0.55227053,0.6533737,-0.3621089
2026,0.6574789,-1.0781671,0.60680914,0.097231545
2027,0.8276583,0.16719452,0.18308818,0.11101604
2028,0.76200104,0.7289111,0.5260459,-1.2843679
2029,-1.6670612,-0.8169697,0.4910059,1.0154159
2030,0.7039708,1.0651492,0.71870553,-0.26517764
2031,0.19157381,2.1392074,0.56070876,0.17828703
2032,1.8908294,0.49516886,0.67171204,-0.8588805
2033,0.6208658,-2.1493435,0.34240472,-0.2084791
2034,0.1257158,0.02319784,0.05683744,0.13197781
2035,-1.505958,0.59545004,0.3802477,1.1103975
2036,-0.34377375,-0.8412999,0.33981574,0.29158294
2037,1.8774532,-1.6691719,0.08773208,-1.9680933
2038,-0.036561906,1.6961498,0.64986074,-1.3315759
2039,0.42599067,-0.85297054,0.4886508,-0.5330542
2040,1.2164038,1.1384907,0.7983941,-0.2261337
2041,0.4865893,-0.816606,0.5116149,-0.39566478
2042,0.9303687,0.9451738,0.5923617,0.23311964
2043,0.6925187,1.2173864,0.1333468,-0.18567811
2044,1.2370065,2.4580135,0.88277066,1.2870692
2045,-1.5959042,-0.44218972,0.64171183,-0.023021344
2046,1.8319483,-0.09875037,0.77534544,-1.6550972
2047,-1.3230524,-0.6814113,0.35811007,-0.22975342
2048,-1.392039,1.1868414,0.1535331,-1.0796633
2049,1.2961004,1.7667606,0.07950449,-0.6611069
2050,0.033828612,-1.5204915,0.8022276,1.0136151
2051,0.6709689,-0.019175356,0.6603731,-0.19035095
2052,0.78014416,-0.6282011,0.97190666,0.9606739
2053,1.0829654,-2.0908182,0.25129986,0.36612928
2054,-1.4188143,2.1072176,0.4855373,0.042593855
