ix,goal_cost,intv_cost
3877,0.761,3.3
3120,0.791,2.1
3417,0.775,5.7
3184,0.755,0.8
2671,0.77,4.0
3892,0.76,1.2
3274,0.796,2.4
3014,0.755,4.699999999999999
3450,0.761,1.8
2750,0.759,3.3
2420,0.782,2.4
3692,0.765,4.9
2499,0.793,0.9
2835,0.765,1.2
2322,0.767,0.8
2380,0.755,1.7
3621,0.788,0.7
3024,0.756,1.8
2645,0.772,1.2
3551,0.777,0.9
3342,0.771,1.1
2609,0.767,1.6
2929,0.7630000114440918,1.5
2881,0.809,1.3
3677,0.768,0.9
3950,0.768,4.0
2915,0.757,0.7
2585,0.7799999713897705,2.5
3466,0.781,3.3
2968,0.763,4.8
3938,0.7940000295639038,1.0
2440,0.765,3.5
2657,0.764,1.0
3032,0.762,1.8
2188,0.754,5.1
3270,0.784,0.9
2767,0.766,2.2
3269,0.758,2.7
2172,0.755,5.5
2683,0.768,0.7
3338,0.755,2.9
3365,0.768,2.2
2144,0.757,1.8
2407,0.752,3.9
3305,0.753,0.8
3992,0.762,5.7
3477,0.777,0.9
2376,0.771,2.6
2020,0.771,2.1
2147,0.76,1.9
3751,0.781,1.4
2048,0.78,1.4
3265,0.754,1.9
2786,0.759,4.2
2265,0.759,1.7000000000000002
3488,0.751,3.5
3742,0.762,1.9
2985,0.774,1.2
2727,0.76,4.5
3613,0.784,1.2
3467,0.761,0.6
2177,0.761,3.4
2033,0.759,2.3000000000000003
3802,0.779,1.1
2467,0.774,0.7
3092,0.764,2.9
2316,0.796,0.6
2139,0.76,1.1
2223,0.756,2.1
2314,0.772,0.6
2338,0.763,1.2
2150,0.7609999775886536,2.0
3050,0.771,1.9
2174,0.772,1.7
3428,0.773,5.5
2328,0.769,3.1
3055,0.762,1.1
2845,0.777,1.4
3386,0.795,1.1
3575,0.753,1.1
2119,0.784,1.7
2496,0.76,1.7
3794,0.779,0.9
2264,0.769,1.7
2128,0.776,0.7
3176,0.76,6.300000000000001
2886,0.758,2.5
2878,0.759,4.0
3910,0.8,0.9
3124,0.773,1.3
3988,0.796,1.6
3469,0.763,2.2
3750,0.77,0.8
2751,0.756,2.4
3653,0.775,1.0
2454,0.79,0.9
2706,0.7540000081062317,0.5
3899,0.757,1.6
3887,0.768,1.6
2573,0.816,1.1
2226,0.772,1.6
2157,0.839,1.6
3334,0.768,1.2
2509,0.771,0.6
2659,0.7549999952316284,1.5
2045,0.76,2.4
3351,0.766,0.9
2930,0.76,2.3
2514,0.778,1.6
2788,0.789,1.3
2408,0.757,1.7
2630,0.769,1.0
3921,0.7720000147819519,0.5
2369,0.764,3.0
2472,0.757,1.9
3534,0.766,0.9
3427,0.755,1.4
2906,0.781,1.6
2451,0.778,2.2
3668,0.812,2.5
2728,0.821,0.9
2277,0.784,0.6
2275,0.764,1.4
3963,0.766,6.800000000000001
3093,0.756,4.8
3199,0.764,3.0
2572,0.784,1.2
2555,0.819,1.7
3128,0.76,1.6
3117,0.794,1.2
3461,0.779,1.3
2850,0.763,5.6
3986,0.791,0.9
3104,0.762,0.8
3300,0.777,2.6999999999999997
3624,0.7720000147819519,1.0
3648,0.7919999957084656,2.0
2064,0.765,0.8
3806,0.762,0.9
3346,0.752,4.6
2368,0.775,0.6
2340,0.76,4.7
3010,0.776,1.1
3286,0.774,1.2
3364,0.757,0.9
2823,0.76,1.5
3033,0.766,1.0
3459,0.757,0.6
2220,0.762,4.1
2483,0.756,0.5
2830,0.798,0.9
3116,0.765,5.0
3949,0.776,1.3
2781,0.763,4.6
3512,0.761,2.5
2208,0.819,1.2
3448,0.765,1.8
3722,0.782,0.7
2606,0.798,1.8
3971,0.7900000214576721,1.0
2900,0.786,1.2
3277,0.759,2.5
2244,0.757,3.0999999999999996
3236,0.752,4.7
3193,0.757,4.1
2431,0.767,1.3
3629,0.759,1.6
3507,0.794,1.3
2327,0.779,0.9
2363,0.7829999923706055,1.0
2414,0.773,1.0
3844,0.76,2.6
3994,0.76,1.7
3210,0.772,1.4
3479,0.779,1.6
3667,0.753,1.3
2262,0.753,1.7
2807,0.773,2.0
2334,0.758,2.8
3537,0.752,4.1
3782,0.784,1.0
3190,0.765,1.2
3568,0.767,2.7
2577,0.76,0.4
3444,0.756,4.7
2120,0.758,3.4
2054,0.785,1.1
3528,0.766,1.2
3114,0.759,1.1
2229,0.765,2.6
3328,0.771,5.9
3291,0.768,1.1
3451,0.766,3.5999999999999996
3590,0.762,1.3
2611,0.763,3.1
3434,0.766,3.1999999999999997
2436,0.761,3.0
3565,0.756,1.5999999999999999
3288,0.751,2.1
3192,0.761,1.4
