,y_hat
2067,False
2838,False
3297,False
2761,False
2793,False
2710,False
2530,False
3296,False
3196,False
2586,False
2053,False
2194,False
2902,False
2087,False
2798,False
3043,False
3148,False
3606,False
3000,False
2365,False
2726,False
2176,False
2637,False
3839,False
2671,False
3244,False
2794,False
3872,False
3927,False
3604,False
2981,False
2339,False
3645,False
3321,False
3899,False
3169,False
3620,False
2652,False
3921,False
3175,False
2992,False
2404,False
3736,False
2914,False
3511,False
3855,False
2571,False
2141,False
3811,False
3693,False
2597,False
2154,False
2547,False
3429,False
2481,False
2662,False
3567,False
2040,False
2324,False
2382,False
2568,False
2803,False
2410,False
2216,False
3410,False
2953,False
3831,False
2291,False
3742,False
2595,False
3108,False
2691,False
3291,False
3002,False
3507,False
3076,False
3498,False
2901,False
2256,False
2846,False
2841,False
3879,False
2714,False
3257,False
3470,False
2695,False
3957,False
2993,False
2137,False
2201,False
3340,False
2821,False
3286,False
2322,False
2921,False
3784,False
2493,False
3966,False
2840,False
3829,False
3394,False
2265,False
2397,False
2952,False
2731,False
2706,False
3019,False
3052,False
3608,False
2708,False
3165,False
2251,False
3624,False
3450,False
3489,False
3314,False
3522,False
2263,False
3114,False
3319,False
2591,False
3095,False
3067,False
3124,False
2765,False
3202,False
3460,False
3969,False
2797,False
3979,False
3605,False
2622,False
3443,False
2954,False
2187,False
2104,False
3859,False
3416,False
3563,False
3477,False
3135,False
3289,False
2795,False
2117,False
2871,False
3122,False
3926,False
3106,False
3223,False
2152,False
3933,False
2356,False
3042,False
3444,False
2262,False
3958,False
3971,False
2018,False
2357,False
3549,False
3999,False
3465,False
3734,False
2360,False
3318,False
3665,False
2490,False
3398,False
2255,False
3639,False
2467,False
2181,False
2522,False
3483,False
2352,False
3570,False
2920,False
2496,False
3168,False
2223,False
2561,False
3226,False
3758,False
2218,False
2938,False
3283,False
2234,False
3972,False
2228,False
2883,False
3545,False
3573,False
2001,False
3517,False
2533,False
2517,False
2235,False
3705,False
3236,False
2675,False
