,y
426,0.0
290,1.0
368,1.0
370,1.0
430,1.0
462,0.0
270,1.0
354,1.0
422,1.0
407,1.0
256,1.0
327,1.0
281,0.0
483,0.0
341,1.0
286,1.0
321,0.0
455,0.0
333,1.0
435,0.0
479,0.0
352,0.0
277,1.0
271,0.0
482,1.0
377,1.0
436,1.0
425,1.0
468,1.0
315,1.0
466,1.0
461,1.0
409,1.0
458,0.0
361,1.0
360,1.0
442,1.0
347,1.0
258,1.0
470,0.0
384,1.0
365,0.0
386,1.0
424,1.0
467,0.0
448,0.0
498,1.0
459,1.0
366,1.0
328,1.0
376,1.0
301,0.0
294,0.0
404,1.0
454,0.0
340,1.0
272,1.0
295,1.0
346,0.0
369,1.0
474,0.0
379,1.0
273,1.0
373,1.0
408,1.0
330,1.0
356,1.0
308,0.0
433,1.0
345,0.0
338,1.0
469,0.0
313,0.0
444,1.0
414,1.0
446,1.0
254,1.0
464,1.0
401,1.0
335,1.0
419,1.0
284,1.0
463,1.0
395,1.0
382,1.0
453,0.0
406,0.0
390,1.0
291,1.0
269,0.0
280,1.0
307,0.0
342,1.0
415,1.0
253,1.0
447,1.0
266,1.0
293,1.0
410,0.0
351,1.0
