,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.75,0.75,1.0,0.0,0.9,1.0,"[1.0, 1.0]",300.0,0.5,individualized,improvement,2,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.8999999761581421,4.829000000000001
1,1.0,0.75,0.75,0.15000000596046448,0.0,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,2,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.9760000109672546,5.010999999999999
2,1.0,0.75,0.75,0.05999999865889549,0.0,0.99,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,2,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.9699999690055847,3.1490000000000005
3,1.0,0.75,0.75,1.0,0.0,0.78,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,2,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.7879999876022339,4.749999999999999
4,1.0,0.75,0.75,0.1599999964237213,0.0,0.97,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,2,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.9459999799728394,3.1000000000000005
5,1.0,0.75,0.75,1.0,0.0,0.95,1.0,"[1.0, 1.0]",300.0,0.5,individualized,improvement,1,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.949999988079071,3.7909999999999995
6,1.0,0.75,0.75,0.1599999964237213,0.0,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,1,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.9100000262260437,3.957
7,1.0,0.75,0.75,0.09000000357627869,0.0,0.99,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,1,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.8679999113082886,2.3600000000000003
8,1.0,0.75,0.75,1.0,0.0,0.76,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,1,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.7619999647140503,3.707
9,1.0,0.75,0.75,0.1899999976158142,0.0,0.97,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,1,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.8619999885559082,3.0559999999999996
10,1.0,0.75,0.75,1.0,0.0,0.93,1.0,"[1.0, 1.0]",300.0,0.5,individualized,improvement,0,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.9300000071525574,4.064
11,1.0,0.75,0.75,0.20999999344348907,0.0,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,0,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.9699999690055847,4.169
12,1.0,0.75,0.75,0.10000000149011612,0.0,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,0,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.9860000610351562,2.7520000000000007
13,1.0,0.75,0.75,1.0,0.0,0.83,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,0,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.8319999575614929,3.921
14,1.0,0.75,0.75,0.18000000715255737,0.0,0.98,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,0,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.9580000042915344,
