,age,gender,experience,loan_amount,loan_duration,income,saving
6542,-30.55349,1.0,-0.39350536,2.1668622,2.6560676,-1.5179412,-0.1317937
6116,-33.712585,1.0,-0.34615248,7.501886,21.099598,5.2929463,-0.34655914
7711,-32.60421,1.0,-0.38030618,3.1144137,6.5680957,-1.412237,-0.27193564
6571,-31.055637,1.0,-0.38890043,1.9286776,3.712659,-0.36577734,-0.4957083
5712,-32.138336,1.0,-0.36486644,5.400473,14.1910305,-1.7989709,0.12330818
8924,-31.896431,1.0,-0.39155877,1.2722254,1.5147451,-1.4500681,0.006008148
7595,-34.604733,1.0,-0.36639085,4.8359046,11.8968725,-1.7125736,-0.66821975
5402,-29.46761,1.0,-0.373164,5.8049254,14.386353,3.0787466,-0.9550354
7027,-30.14148,1.0,-0.3932957,2.2711556,3.195686,-1.5013645,-0.43700466
5187,-31.816467,1.0,-0.3742415,4.5002055,10.762245,1.2022171,-0.37309533
5537,-32.24815,1.0,-0.35749257,6.1489053,17.880833,-1.8459771,-0.29793397
7344,-30.931993,1.0,-0.39387548,1.1687095,2.1228514,-1.5219712,0.20928077
7498,-31.291693,1.0,-0.31917542,11.060659,33.762627,9.236853,-0.47462004
7875,-33.15919,1.0,-0.3700888,5.0267267,11.372221,-1.7031574,-0.10718346
7331,-31.375422,1.0,-0.34406608,9.051635,24.5388,-1.4092681,-0.036927033
9512,-33.134586,1.0,-0.35845506,6.6300144,16.674004,-1.9854606,0.054026794
5662,-33.375336,1.0,-0.422464,10.05454,29.92822,7.867209,-0.27995986
7104,-32.16872,1.0,-0.37264973,4.697239,10.707561,-1.5107689,-0.15779534
7763,-30.423126,1.0,-0.35970098,7.347701,18.361012,-1.6995144,-0.7343826
5396,-32.339676,1.0,-0.38750815,2.1822395,3.2953765,-1.4449847,-0.046931647
7846,-32.803783,1.0,-0.34642008,8.063545,22.066675,-1.6341269,-0.04580307
8772,-31.256805,1.0,-0.37023643,4.9538865,13.601351,2.265011,-0.53571093
6286,-31.46113,1.0,-0.38961792,1.9726007,3.4932966,-0.4286329,-0.5033081
9265,-32.224316,1.0,-0.38630426,2.8220448,4.060198,-1.5986512,-0.2483759
8364,-29.20411,1.0,-0.39805734,2.0501313,1.8857119,-0.6042572,-0.3889118
8782,-30.41441,1.0,-0.3942673,1.373407,2.46205,-1.3161927,-0.44421244
7475,-32.098053,1.0,-0.37304485,4.072681,10.516335,1.3684915,-0.2903927
5257,-33.167126,1.0,-0.31693798,10.620229,32.476673,-1.5566925,-0.11901245
7329,-32.680325,1.0,-0.3789729,3.2900505,7.344197,-1.5371482,0.16160926
6799,-32.825798,1.0,-0.35101908,7.5905724,19.399061,-2.1099973,0.036299895
5089,-33.34111,1.0,-0.37110397,3.9235635,10.125063,-1.6116107,-0.0899723
7647,-32.902863,1.0,-0.38624588,2.1918607,3.7656724,-1.7480444,-0.22194996
5886,-31.906652,1.0,-0.36196896,5.87629,15.922004,-1.6142435,-0.71005934
7927,-32.45304,1.0,-0.39144796,1.3016872,1.1913229,-1.4323345,-0.2473897
6982,-32.520813,1.0,-0.3832512,3.0983853,5.7033854,-1.6268034,0.041892815
8327,-31.779587,1.0,-0.38920116,2.1084323,3.018107,-1.6059896,-0.4676853
7634,-32.006393,1.0,-0.376901,3.8486335,9.000519,1.2258037,-0.45409927
6098,-33.148582,1.0,-0.381199,1.2967566,5.474058,0.056013726,0.10044422
8328,-33.674973,1.0,-0.34392023,7.3786836,22.186096,-1.7390411,-0.38636246
8452,-32.40532,1.0,-0.3658828,5.4674826,14.251892,-2.0397742,-0.2084961
7144,-32.605633,1.0,-0.37339416,3.9458334,10.113408,-1.4716358,0.028163146
9411,-29.90547,1.0,-0.39734486,1.2724372,1.5419855,-1.3998672,-0.23862323
7244,-32.79461,1.0,-0.3730457,0.9171993,9.74744,1.9908738,-0.6674938
6962,-31.593027,1.0,-0.3850468,2.448028,5.3032064,0.44523054,-0.87644196
9342,-33.568504,1.0,-0.43256274,9.592424,26.858139,6.8928375,-0.09843139
9685,-33.313187,1.0,-0.35741398,6.0086927,16.43249,-2.109981,-0.7691223
6993,-31.311058,1.0,-0.38962644,2.2130792,3.4107392,-0.89897346,-0.52767336
7563,-32.54075,1.0,-0.3509984,7.082172,19.683926,-1.5135933,0.021746825
7564,-32.216644,1.0,-0.37709075,3.7237706,9.028787,0.90773326,-1.1981094
9988,-33.82554,1.0,-0.371445,3.7217317,10.404775,-1.6248446,-0.01778717
5641,-29.71405,1.0,-0.38632828,3.2904222,6.9588633,-2.462246,0.121796034
6466,-32.31329,1.0,-0.3690868,4.853485,12.100132,-1.8546492,0.16104126
8013,-32.810528,1.0,-0.38194442,1.1944182,6.3424883,0.5610572,0.12534007
5473,-32.931736,1.0,-0.37002468,5.0107064,11.228959,-1.7136754,-0.19048119
7263,-30.54886,1.0,-0.31182137,12.118535,36.76775,10.41813,-0.8052734
8357,-32.61861,1.0,-0.37440103,4.187716,9.807326,-1.7333864,-0.20702705
6005,-32.698677,1.0,-0.38190463,3.038205,6.4769764,-1.692377,0.1462206
9455,-31.414331,1.0,-0.3706153,5.4697976,12.912552,2.4862657,-0.47170106
7433,-31.35648,1.0,-0.39001432,2.1326325,3.269443,-0.57123625,5.090163
5415,-32.294758,1.0,-0.37362295,4.7124243,10.515427,-1.5997753,-0.35422897
7504,-32.35893,1.0,-0.27301642,4.3238397,10.321904,1.71062,0.04705887
8168,-30.842262,1.0,-0.3860071,3.0609937,6.2418547,-1.4297926,0.12524128
7852,-32.488472,1.0,-0.37206197,3.9703307,11.141845,-1.445193,-0.07677345
5468,-32.572247,1.0,-0.38298154,3.22259,5.8855734,-1.70362,-0.28275508
8479,-32.527336,1.0,-0.37731415,4.1902094,8.209125,-1.6315373,-0.53430974
7839,-31.979067,1.0,-0.3909411,2.0518873,2.272493,-1.5695093,-0.1041337
7444,-33.28081,1.0,-0.37780538,3.173793,7.726739,-1.5644855,0.09729614
9275,-32.228443,1.0,-0.3623841,5.798503,15.472467,2.7968912,-0.7255295
6989,-30.704258,1.0,-0.3920799,2.044772,2.7090476,-0.5625504,-0.35271224
9951,-30.878485,1.0,-0.39061767,2.217514,3.3325856,-0.4736864,0.0048728944
9521,-32.6832,1.0,-0.3778881,3.251607,8.069456,-1.6745777,-0.12730904
6400,-32.465878,1.0,-0.39072922,1.115757,2.0629296,-1.617868,0.17155628
5960,-31.420307,1.0,-0.34855497,7.7825575,22.192179,5.815946,-0.87318575
8314,-31.853178,1.0,-0.365914,5.2659388,14.143275,2.5752933,-0.87040484
8753,-30.837778,1.0,-0.38092566,4.159777,8.331428,-1.3231922,-0.42936707
5392,-32.41949,1.0,-0.377045,4.1747828,9.059771,-1.5416504,0.09704666
8043,-31.720427,1.0,-0.3673733,5.4048333,14.044877,2.713807,27.207644
7552,-32.803257,1.0,-0.38657314,2.173149,3.5978532,-1.5646632,6.0139723
9459,-31.340298,1.0,-0.36818275,5.6331573,14.295121,-1.5484378,0.011091995
6333,-33.38954,1.0,-0.37809855,3.779662,7.243198,-1.5657834,-0.54308206
5362,-32.018055,1.0,-0.36485708,5.537079,14.408637,3.1383722,-0.35732
9431,-32.743877,1.0,-0.38431573,2.249213,4.4159055,-1.4848902,-0.06366672
8449,-32.682896,1.0,-0.3842961,3.0728943,4.488618,-1.6596907,-0.14440593
8904,-32.772083,1.0,-0.3916772,1.2475306,0.4194289,-1.4969033,0.08640833
