,age,gender,experience,loan_amount,loan_duration,income,saving
6542,-0.0,0.0,0.0,0.3,0.0,-0.7,-3.2
6116,-0.1,0.0,-0.0,0.0,0.2,0.5,-41.6
7711,-0.0,0.0,-0.0,-0.1,-0.3,-1.9,-14.2
6571,0.0,0.0,-0.0,-0.5,0.0,-0.1,-7.3
5712,0.0,0.0,0.0,-0.2,-0.4,-4.7,-28.5
8924,0.1,0.0,-0.0,-0.4,-0.3,-0.4,-2.5
7595,-0.5,0.0,-0.0,0.2,0.3,-3.6,-24.2
5402,-0.2,0.0,-0.0,0.3,0.0,0.2,-27.7
7027,0.0,0.0,-0.0,0.2,0.2,-0.9,-4.6
5187,-0.1,0.0,-0.0,0.1,0.1,-0.5,-21.3
5537,0.0,0.0,-0.0,-0.4,0.2,-5.7,-34.9
7344,-0.2,0.0,-0.0,-0.5,0.4,-0.5,-1.7
7498,-0.3,0.0,-0.0,-0.4,0.2,0.4,-65.2
7875,0.0,0.0,-0.0,0.5,0.2,-3.5,-22.5
7331,0.1,0.0,-0.0,0.5,0.4,-7.3,-46.8
9512,-0.1,0.0,-0.0,0.5,0.3,-5.4,-32.3
5662,-0.0,0.0,-0.1,-0.3,-0.2,0.2,-59.2
7104,0.0,0.0,-0.0,0.2,-0.3,-3.3,-21.9
7763,-0.0,0.0,-0.0,0.4,-0.5,-6.0,-37.0
5396,-0.0,0.0,-0.0,0.0,-0.2,-0.9,-5.9
7846,-0.0,0.0,0.0,0.3,0.4,-6.7,-42.5
8772,0.3,0.0,-0.0,-0.2,0.5,-0.2,-26.1
6286,-0.2,0.0,-0.0,-0.2,0.1,0.1,-5.8
9265,-0.1,0.0,-0.0,0.4,-0.2,-1.3,-7.5
8364,0.2,0.0,-0.0,0.4,0.3,0.4,-1.6
8782,0.3,0.0,-0.0,-0.4,0.4,-0.4,-3.0
7475,-0.1,0.0,0.0,-0.4,-0.4,-0.4,-21.8
5257,-0.0,0.0,-0.0,-0.4,0.2,-9.9,-63.1
7329,-0.0,0.0,-0.0,-0.1,0.0,-2.2,-14.9
6799,-0.1,0.0,-0.0,0.4,-0.4,-6.6,-38.8
5089,0.0,0.0,-0.0,-0.4,-0.4,-3.2,-21.3
7647,0.0,0.0,-0.0,0.0,0.2,-1.2,-6.4
5886,-0.0,0.0,0.0,-0.2,0.0,-5.0,-32.2
7927,-0.0,0.0,-0.0,-0.2,-0.1,-0.2,-1.9
6982,-0.1,0.0,-0.0,0.3,0.2,-1.7,-11.2
8327,-0.0,0.0,-0.0,0.0,-0.2,-1.0,-5.6
7634,-0.2,0.0,-0.0,-0.1,-0.2,-0.0,-18.6
6098,0.0,0.0,-0.0,-1.6,-0.4,-0.1,-12.1
8328,0.1,0.0,-0.0,-0.4,0.4,-6.8,-43.4
8452,0.0,0.0,-0.0,0.1,0.4,-4.7,-27.5
7144,-0.1,0.0,-0.0,-0.3,-0.1,-3.0,-20.3
9411,0.1,0.0,0.0,-0.2,0.5,-0.2,-0.6
7244,0.1,0.0,-0.0,-3.3,-0.4,0.5,-21.0
6962,-0.1,0.0,0.0,-0.4,-0.3,0.3,-12.0
9342,-0.1,0.0,-0.1,0.4,0.5,0.4,-51.8
9685,-0.1,0.0,-0.0,-0.2,0.0,-5.6,-33.7
6993,0.1,0.0,-0.0,0.0,-0.1,-0.4,-6.1
7563,0.0,0.0,-0.0,-0.2,-0.4,-6.1,-39.3
7564,0.1,0.0,-0.0,-0.1,0.2,-0.2,-18.8
9988,0.0,0.0,-0.0,-0.4,0.5,-3.0,-20.2
5641,-0.0,0.0,-0.0,-0.1,-0.3,-3.2,-13.6
6466,0.0,0.0,-0.0,-0.1,-0.4,-4.1,-24.5
8013,-0.0,0.0,-0.0,-1.7,0.5,0.4,-11.9
5473,0.0,0.0,-0.0,0.4,-0.2,-3.6,-23.0
7263,-0.1,0.0,-0.0,-0.4,-0.2,0.5,-71.9
8357,0.0,0.0,-0.0,0.1,0.1,-3.1,-19.6
6005,0.0,0.0,-0.0,0.1,0.5,-1.9,-12.1
9455,-0.1,0.0,-0.0,0.4,0.1,0.1,-25.4
7433,0.1,0.0,0.0,-0.0,-0.0,-0.0,0.0
5415,-0.0,0.0,-0.0,0.4,0.1,-3.2,-21.0
7504,0.2,0.0,0.1,-0.0,-0.1,-0.0,-20.7
8168,0.2,0.0,-0.0,0.1,0.3,-1.7,-11.5
7852,-0.0,0.0,-0.0,-0.5,0.2,-3.2,-21.8
5468,-0.1,0.0,-0.0,0.4,0.3,-1.8,-11.7
8479,-0.0,0.0,-0.0,0.5,-0.2,-2.6,-17.4
7839,-0.0,0.0,-0.0,0.3,0.2,-0.6,-3.1
7444,-0.1,0.0,-0.0,-0.2,0.3,-2.2,-15.1
9275,0.1,0.0,-0.0,-0.1,-0.1,-0.4,-31.3
6989,0.2,0.0,-0.0,0.0,-0.2,0.1,-4.6
9951,-0.1,0.0,-0.0,0.0,-0.2,0.0,-5.4
9521,-0.0,0.0,-0.0,-0.3,0.1,-2.5,-16.2
6400,0.0,0.0,-0.0,-0.5,0.4,-0.5,-2.2
5960,0.1,0.0,-0.0,-0.2,-0.1,0.5,-44.1
8314,-0.1,0.0,-0.0,-0.3,0.0,-0.3,-29.1
8753,0.1,0.0,0.0,0.4,-0.2,-2.4,-17.0
5392,-0.1,0.0,-0.0,0.4,0.0,-2.6,-17.2
