,y
2141,0.0
3791,0.0
2433,1.0
2309,0.0
3064,1.0
3381,1.0
2144,1.0
2993,1.0
3925,1.0
3827,1.0
2355,1.0
2894,1.0
3720,1.0
3913,1.0
3093,1.0
2929,0.0
2898,1.0
2775,1.0
3388,1.0
3352,1.0
2686,1.0
2541,1.0
2963,1.0
3747,1.0
2736,1.0
3996,1.0
3736,1.0
3250,1.0
3520,1.0
3291,1.0
3926,0.0
3407,1.0
2680,0.0
3696,1.0
2961,1.0
2827,1.0
2158,1.0
3404,1.0
3043,1.0
2324,1.0
2160,1.0
2463,1.0
2742,1.0
2548,0.0
2537,1.0
2469,1.0
2134,1.0
3472,1.0
3689,1.0
2046,1.0
3587,1.0
3905,1.0
2051,1.0
3866,0.0
2312,1.0
3318,1.0
2983,0.0
3116,1.0
2372,1.0
2075,1.0
2202,1.0
3984,1.0
3670,1.0
3199,0.0
3321,1.0
2822,1.0
3304,1.0
3447,1.0
3717,1.0
2751,1.0
2476,1.0
2591,1.0
2282,1.0
3276,0.0
3604,1.0
2086,0.0
3448,1.0
2446,1.0
2605,1.0
3104,1.0
3893,1.0
2490,1.0
3373,1.0
3410,1.0
2094,1.0
2902,1.0
2060,1.0
3755,1.0
3764,1.0
3182,1.0
3853,1.0
3603,0.0
3666,1.0
3477,0.0
3146,1.0
3991,1.0
2187,1.0
2303,1.0
2205,1.0
2084,1.0
3437,1.0
3687,1.0
3809,1.0
3097,1.0
3232,0.0
2179,1.0
3574,1.0
2530,1.0
2387,1.0
3962,1.0
3436,1.0
2759,1.0
2670,1.0
3739,1.0
3620,1.0
2266,1.0
3912,1.0
3590,1.0
3695,1.0
2001,1.0
3420,1.0
2719,1.0
3169,1.0
3372,0.0
2940,1.0
3440,1.0
2124,1.0
3206,0.0
2313,1.0
3299,1.0
3859,1.0
2624,1.0
2195,1.0
2662,1.0
2765,1.0
3811,1.0
3628,1.0
3839,1.0
2215,1.0
3061,1.0
3326,1.0
3379,0.0
3181,0.0
2928,1.0
3544,1.0
2984,1.0
2269,1.0
3157,0.0
2612,1.0
3107,1.0
3023,1.0
3450,0.0
2648,1.0
2871,0.0
3639,0.0
3478,1.0
2942,1.0
2683,1.0
2396,1.0
2705,1.0
3396,1.0
2812,1.0
2555,1.0
3990,1.0
3134,1.0
2879,1.0
3978,0.0
2485,1.0
3068,1.0
2173,1.0
3621,1.0
3470,0.0
3774,0.0
3279,1.0
2400,1.0
3872,1.0
2441,1.0
2171,1.0
3402,1.0
3902,1.0
2384,1.0
2103,1.0
3501,1.0
2506,1.0
2150,1.0
3556,1.0
3688,1.0
3751,1.0
2873,1.0
3152,1.0
2058,1.0
3167,0.0
2216,1.0
3845,1.0
3887,1.0
3868,1.0
2157,1.0
3055,1.0
3183,0.0
2852,1.0
