,y
2141,0.0
3791,0.0
2433,0.0
2309,0.0
3064,0.0
3381,0.0
2144,0.0
2993,0.0
3925,0.0
3827,0.0
2355,0.0
2894,0.0
3720,1.0
3913,0.0
3093,1.0
2929,0.0
2898,0.0
2775,0.0
3388,0.0
3352,0.0
2686,0.0
2541,1.0
2963,0.0
3747,0.0
2736,0.0
3996,0.0
3736,0.0
3250,0.0
3520,0.0
3291,0.0
3926,0.0
3407,0.0
2680,0.0
3696,0.0
2961,0.0
2827,0.0
2158,0.0
3404,0.0
3043,0.0
2324,0.0
2160,0.0
2463,0.0
2742,0.0
2548,0.0
2537,0.0
2469,0.0
2134,0.0
3472,0.0
3689,0.0
2046,0.0
3587,0.0
3905,0.0
2051,0.0
3866,0.0
2312,0.0
3318,1.0
2983,0.0
3116,0.0
2372,0.0
2075,0.0
2202,0.0
3984,0.0
3670,1.0
3199,0.0
3321,1.0
2822,0.0
3304,1.0
3447,0.0
3717,0.0
2751,1.0
2476,0.0
2591,0.0
2282,0.0
3276,0.0
3604,0.0
2086,0.0
3448,0.0
2446,1.0
2605,1.0
3104,0.0
3893,0.0
2490,0.0
3373,1.0
3410,0.0
2094,1.0
2902,0.0
2060,0.0
3755,0.0
3764,1.0
3182,1.0
3853,0.0
3603,0.0
3666,0.0
3477,0.0
3146,0.0
3991,0.0
2187,1.0
2303,0.0
2205,0.0
2084,0.0
3437,0.0
3687,1.0
3809,1.0
3097,0.0
3232,0.0
2179,0.0
3574,0.0
2530,0.0
2387,0.0
3962,1.0
3436,0.0
2759,0.0
2670,0.0
3739,0.0
3620,0.0
2266,0.0
3912,0.0
3590,0.0
3695,0.0
2001,0.0
3420,0.0
2719,0.0
3169,0.0
3372,0.0
2940,0.0
3440,0.0
2124,0.0
3206,0.0
2313,0.0
3299,0.0
3859,0.0
2624,0.0
2195,0.0
2662,0.0
2765,0.0
3811,0.0
3628,0.0
3839,0.0
2215,0.0
3061,0.0
3326,0.0
3379,0.0
3181,0.0
2928,1.0
3544,1.0
2984,0.0
2269,0.0
3157,0.0
2612,0.0
3107,1.0
3023,0.0
3450,0.0
2648,0.0
2871,0.0
3639,0.0
3478,0.0
2942,1.0
2683,1.0
2396,0.0
2705,0.0
3396,1.0
2812,0.0
2555,0.0
3990,0.0
3134,0.0
2879,0.0
3978,0.0
2485,0.0
3068,1.0
2173,0.0
3621,0.0
3470,0.0
3774,0.0
3279,0.0
2400,1.0
3872,1.0
2441,0.0
2171,0.0
3402,0.0
3902,0.0
2384,0.0
2103,0.0
3501,0.0
2506,0.0
2150,0.0
3556,0.0
3688,0.0
3751,0.0
2873,0.0
3152,0.0
2058,0.0
3167,0.0
2216,0.0
3845,0.0
3887,0.0
3868,0.0
2157,1.0
3055,0.0
3183,0.0
2852,0.0
