,y_hat
410,False
284,False
274,False
407,False
263,False
493,False
449,False
378,False
374,False
285,False
397,False
350,False
445,False
413,False
320,False
279,False
447,False
419,False
453,False
266,False
251,False
431,False
420,False
310,False
343,False
337,False
476,False
255,False
477,False
332,False
404,False
260,False
463,False
317,False
338,False
424,False
395,False
328,False
406,False
272,False
267,False
441,False
379,False
268,False
376,False
414,False
403,False
392,False
283,False
334,False
396,False
294,False
287,False
470,False
340,False
471,False
323,False
321,False
488,False
409,False
459,False
307,False
354,False
362,False
408,False
398,False
489,False
313,False
316,False
411,False
344,False
327,False
454,False
256,False
499,False
365,False
433,False
291,False
462,False
356,False
385,False
277,False
440,False
333,False
483,False
264,False
324,False
325,False
300,False
391,False
358,False
393,False
475,False
498,False
387,False
450,False
309,False
318,False
370,False
480,False
