,h_post,h_post_individualized
3874,0.58,
3145,0.58,
3444,0.62,
3097,0.58,
3784,0.62,
3502,0.56,
3664,0.56,
3243,0.56,
2931,0.8,
3791,0.58,
2489,0.56,
2930,0.58,
3300,0.56,
3367,0.56,
2932,0.56,
2391,0.64,
2597,0.56,
3362,0.56,
3755,0.56,
2891,0.56,
3142,0.56,
2001,0.56,
2164,0.62,
2752,0.62,
2328,0.56,
3147,0.58,
2136,0.56,
3790,0.56,
2199,0.56,
2372,0.56,
2650,0.56,
2741,0.56,
2250,0.56,
3980,0.82,
3314,0.56,
3373,0.58,
3334,0.62,
3490,0.56,
2185,0.56,
3767,0.56,
2254,0.56,
3208,0.56,
3251,0.62,
2252,0.56,
2257,0.56,
2562,0.56,
2246,0.56,
3795,0.56,
3185,0.56,
3187,0.56,
2348,0.56,
2926,0.58,
3704,0.56,
2552,0.62,
2796,0.62,
3274,0.56,
2092,0.64,
3869,0.56,
2354,0.56,
3648,0.56,
3857,0.56,
2614,0.5,
2736,0.56,
3974,0.56,
2326,0.56,
3808,0.62,
3677,0.88,
3899,0.58,
2576,0.56,
3015,0.56,
2698,0.84,
3311,0.56,
2770,0.62,
2181,0.56,
2623,0.58,
3210,0.82,
2142,0.62,
3614,0.56,
3688,0.56,
3721,0.56,
2057,0.58,
2356,0.62,
2441,0.92,
2959,0.56,
3734,0.62,
3713,0.62,
2644,0.56,
3159,0.56,
3752,0.58,
2996,0.56,
3054,0.56,
3111,0.62,
3319,0.56,
3845,0.56,
2967,0.56,
2457,0.56,
2866,0.56,
3027,0.56,
3303,0.56,
2673,0.58,
2184,0.56,
2357,0.62,
2655,0.56,
3383,0.62,
3203,0.56,
2949,0.56,
3685,0.56,
3810,0.58,
3098,0.62,
3053,0.58,
3025,0.56,
3436,0.62,
3059,0.58,
2990,0.56,
3313,0.56,
2103,0.56,
3561,0.56,
3393,0.56,
2934,0.58,
3435,0.56,
3282,0.58,
3226,0.56,
2296,0.56,
3926,0.84,
2652,0.56,
2594,0.58,
3748,0.56,
3507,0.56,
3228,0.8,
2015,0.58,
3889,0.56,
2088,0.58,
2373,0.56,
2459,0.56,
3100,0.56,
3981,0.56,
3536,0.62,
3527,0.56,
3976,0.56,
3722,0.56,
2767,0.56,
3951,0.56,
2025,0.62,
3419,0.76,
3973,0.56,
2913,0.56,
3039,0.56,
3641,0.56,
3378,0.56,
2846,0.62,
2744,0.62,
2676,0.56,
2400,0.58,
3593,0.56,
2884,0.58,
2709,0.56,
3351,0.56,
3766,0.56,
2149,0.56,
3328,0.56,
2639,0.64,
3966,0.56,
2954,0.7,
2641,0.56,
3183,0.56,
3983,0.56,
2924,0.56,
2497,0.56,
3498,0.56,
2910,0.56,
3609,0.62,
2748,0.58,
3443,0.58,
2077,0.56,
3745,0.56,
3155,0.56,
3925,0.56,
2043,0.56,
3484,0.56,
3979,0.56,
3711,0.56,
3894,0.58,
3988,0.58,
3930,0.64,
2177,0.56,
3884,0.56,
3151,0.56,
2726,0.56,
2769,0.56,
2981,0.56,
2962,0.58,
2087,0.56,
3666,0.56,
2653,0.56,
3868,0.56,
3687,0.56,
2341,0.56,
3292,0.58,
3427,0.62,
2163,0.62,
