,0
1233,1.0
1895,1.0
1070,1.0
1985,1.0
1060,1.0
1203,1.0
1731,1.0
1871,1.0
1014,1.0
1221,1.0
1821,1.0
1907,1.0
1962,1.0
1886,1.0
1992,1.0
1295,1.0
1443,1.0
1741,1.0
1994,1.0
1030,1.0
1077,1.0
1827,1.0
1313,1.0
1469,1.0
1934,1.0
1081,1.0
1216,1.0
1440,1.0
1680,1.0
1219,1.0
1197,1.0
1364,1.0
1606,1.0
1040,1.0
1757,1.0
1529,1.0
1561,1.0
1360,1.0
1683,1.0
1316,1.0
1320,1.0
1161,1.0
1026,1.0
1806,1.0
1797,1.0
1713,1.0
1291,1.0
1660,1.0
1327,1.0
1667,1.0
1988,1.0
1740,1.0
1210,1.0
1900,1.0
1685,1.0
1650,1.0
1533,1.0
1971,1.0
1661,1.0
1012,1.0
1935,1.0
1282,1.0
1267,1.0
1458,1.0
1591,1.0
1892,1.0
1563,1.0
1179,1.0
1610,1.0
1145,1.0
1274,1.0
1349,1.0
1214,1.0
1539,1.0
1931,1.0
1484,1.0
1492,1.0
1201,1.0
1438,1.0
1633,1.0
1093,1.0
1452,1.0
1523,1.0
1982,1.0
1906,1.0
1150,1.0
1071,1.0
1166,1.0
1415,1.0
1859,1.0
1186,1.0
1224,1.0
1938,1.0
1034,1.0
1044,1.0
1223,1.0
1677,1.0
1517,1.0
1067,1.0
1470,1.0
