,h_post,h_post_individualized
13866,1.0,
19206,0.0,
14484,1.0,
12362,1.0,
14343,0.24000000000000005,
16448,0.02,
11274,0.0,
10583,0.12000000000000001,
14040,0.0,
19919,0.0,
18708,1.0,
13016,1.0,
13107,0.0,
13497,0.07999999999999999,
10526,1.0,
10321,1.0,
16056,1.0,
15531,1.0,
17895,0.07999999999999999,
15003,1.0,
18269,1.0,
11552,0.0,
10577,1.0,
14452,1.0,
13807,1.0,
11883,0.0,
11855,1.0,
19626,1.0,
17384,1.0,
19436,1.0,
17355,0.0,
17044,1.0,
19758,1.0,
18049,1.0,
15746,0.0,
18258,1.0,
13416,0.0,
15586,1.0,
10678,1.0,
17255,1.0,
17854,1.0,
10056,1.0,
12470,1.0,
14529,0.0,
15772,1.0,
11461,1.0,
11082,1.0,
19799,0.02,
17693,0.02,
19504,0.06,
11171,0.0,
17434,0.0,
14593,0.0,
16761,1.0,
10617,0.98,
11121,0.0,
19375,1.0,
16140,0.96,
17665,0.0,
11629,0.98,
18713,0.03999999999999999,
17118,1.0,
12133,0.02,
16431,0.96,
17084,0.02,
11933,0.03999999999999999,
10938,1.0,
17414,0.0,
10601,0.0,
19305,0.0,
17933,0.0,
11913,1.0,
15067,1.0,
17876,0.0,
17246,1.0,
17342,0.0,
13851,0.0,
18954,0.0,
13020,0.0,
16369,1.0,
11330,0.07999999999999999,
13510,1.0,
12634,0.02,
13978,1.0,
13321,0.0,
14414,0.0,
15131,0.02,
19398,1.0,
18424,1.0,
17320,1.0,
16400,1.0,
10092,1.0,
16303,1.0,
12274,1.0,
16701,1.0,
12358,1.0,
16655,1.0,
16973,0.02,
10670,0.02,
16742,0.02,
16654,0.0,
14486,0.98,
12896,1.0,
19916,1.0,
19252,0.0,
11886,1.0,
18855,1.0,
19093,0.96,
10470,0.03999999999999999,
12691,0.0,
10781,1.0,
11127,0.0,
19281,1.0,
10814,0.03999999999999999,
19690,1.0,
11436,0.02,
16771,1.0,
12998,0.0,
19538,1.0,
18558,0.02,
16212,1.0,
10744,1.0,
18646,0.0,
14932,1.0,
18818,0.0,
18860,0.0,
10792,1.0,
17602,0.02,
19566,1.0,
13263,0.0,
19541,0.0,
13245,1.0,
19208,1.0,
15155,0.0,
18333,0.02,
12328,0.0,
14426,1.0,
10323,1.0,
16593,1.0,
12536,0.02,
11995,1.0,
12062,0.0,
10355,1.0,
12873,0.03999999999999999,
13742,0.98,
12496,1.0,
18331,0.0,
15714,0.0,
18819,0.0,
16288,1.0,
13494,1.0,
15480,1.0,
18083,0.98,
15107,1.0,
10145,1.0,
18961,1.0,
13334,0.02,
11304,0.0,
18919,1.0,
12687,0.0,
12910,1.0,
16787,1.0,
10897,1.0,
19244,0.02,
10973,0.0,
18765,0.0,
13421,0.0,
15122,1.0,
12669,0.0,
11795,0.0,
13457,1.0,
16204,0.0,
13211,0.0,
17189,0.06,
17591,1.0,
18936,0.02,
11902,0.0,
17507,1.0,
13820,1.0,
11921,0.0,
12862,1.0,
17900,0.02,
17050,1.0,
16740,1.0,
10890,0.0,
11865,1.0,
11300,1.0,
17192,0.0,
15726,0.02,
12602,1.0,
16163,1.0,
15904,0.02,
15663,0.02,
18034,1.0,
14683,0.96,
15091,0.0,
16925,1.0,
17483,1.0,
12431,1.0,
10796,0.28,
