,y_hat
3051,False
3618,False
2606,False
3508,False
2520,False
2169,False
3515,False
3760,False
3916,False
2812,False
2514,False
3806,False
2175,False
2810,False
2013,False
2362,False
2508,False
3434,False
2646,False
2410,False
3277,False
2636,False
2153,False
3759,False
2057,False
3330,False
3026,False
3451,False
3798,False
2014,False
2562,False
2454,False
2415,False
3702,False
3688,False
3328,False
3615,False
2345,False
3438,False
2452,False
2289,False
3950,False
2823,False
3636,False
3972,False
3766,False
2605,False
2659,False
3856,False
2244,False
3551,False
3211,False
3406,False
3117,False
2987,False
3129,False
2619,False
3839,False
2702,False
2004,False
3549,False
3751,False
2554,False
3415,False
3192,False
2700,False
2837,False
2831,False
2965,False
2060,False
3587,False
3712,False
3323,False
3454,False
2374,False
3866,False
3747,False
3954,False
2162,False
2372,False
2394,False
3935,False
2840,False
3112,False
3604,False
2062,False
3096,False
2722,False
3544,False
2918,False
2966,False
3250,False
2426,False
2728,False
2878,False
3247,False
3301,False
2928,False
3764,False
3844,False
2627,False
3939,False
3725,False
3955,False
3325,False
3489,False
2414,False
3675,False
3014,False
2573,False
3396,False
2979,False
2762,False
2788,False
2661,False
3877,False
2875,False
2937,False
3478,False
3193,False
2969,False
2782,False
3201,False
3994,False
3905,False
3571,False
2327,False
2357,False
2146,False
2354,False
2045,False
3887,False
3506,False
3337,False
3497,False
2690,False
3965,False
2257,False
2631,False
2922,False
3732,False
3915,False
2165,False
3744,False
3078,False
3455,False
3227,False
2322,False
3018,False
2720,False
3716,False
2468,False
2321,False
3499,False
2845,False
2502,False
3697,False
2815,False
2188,False
2020,False
2529,False
3756,False
3032,False
2617,False
2204,False
3339,False
3182,False
2849,False
3031,False
3362,False
2609,False
3792,False
2750,False
3220,False
2100,False
2547,False
2202,False
2859,False
3479,False
3361,False
3023,False
2861,False
3279,False
3837,False
2195,False
3471,False
2145,False
2376,False
3802,False
2551,False
3978,False
3770,False
3338,False
2639,False
3485,False
3681,False
3314,False
2587,False
2630,False
3174,False
