,u_x1,u_x2,u_x3,u_y
2000,-0.37427303,0.82702416,0.055622198,0.84842396
2001,0.6018807,2.0635285,0.21195255,0.15672946
2002,0.16000296,-0.4605296,-0.08602965,0.44984376
2003,-1.1823736,-0.5638581,0.09526675,0.038864613
2004,1.7030007,1.4249684,-0.10130697,0.17312598
2005,-0.10412763,-0.51055753,0.07590578,0.5006448
2006,0.56664467,0.3636407,0.05022445,0.25289667
2007,0.4970404,-1.3852624,0.17596054,0.5920789
2008,0.6969755,-0.3321204,-0.049470093,0.66413784
2009,2.7015862,-0.63278604,0.012397456,0.04943824
2010,1.2123749,3.1201053,-0.08162114,0.7159139
2011,-0.17043723,-1.1613756,0.09590701,0.7577746
2012,-0.20276916,0.9104187,-0.1232167,0.18734753
2013,-1.6475424,-0.51624286,-0.070388906,0.27281272
2014,-0.6132785,0.59232837,0.04796342,0.14514637
2015,-0.20558406,0.9857065,-0.039145615,0.6251432
2016,-0.06871349,-0.050457135,0.045259994,0.9250449
2017,0.91601557,0.8062644,0.05640849,0.26868546
2018,-1.1028812,0.32436633,-0.02201887,0.56822705
2019,0.716056,1.3697704,0.12798412,0.289999
2020,0.14027351,-0.6393794,0.04600162,0.67133796
2021,-0.2949312,0.50636154,-0.17899047,0.9155655
2022,0.04096958,0.27109185,0.10489299,0.45378995
2023,-0.36787754,-0.12143275,0.18568146,0.98672295
2024,1.9950613,2.2709556,-0.08668046,0.30642617
2025,-1.6305718,-2.240315,0.018801114,0.86234903
2026,1.180915,-0.62404466,0.0089875795,0.9504498
2027,0.20646298,0.9912788,0.0029237147,0.45854867
2028,-0.61548275,-0.68425596,-0.11865262,0.8759302
2029,0.49652013,-1.1363142,0.078453206,0.8590907
2030,-1.7186812,-1.0259138,0.08426903,0.60142016
2031,0.08503326,-0.5849322,-0.08153258,0.25674534
2032,-0.019162204,-1.8229744,-0.083897024,0.5792111
2033,-0.08347406,0.15081288,-0.111043215,0.41043484
2034,0.07139101,0.022856206,0.12939163,0.5383519
2035,-0.07167186,0.52875423,0.23923528,0.8373605
2036,-0.18871419,0.46726578,0.0075046616,0.6620401
2037,1.1841811,1.3898983,0.07829904,0.06184292
2038,-0.30340534,-1.2038267,-0.19504802,0.055615187
2039,0.7878802,0.3537326,-0.04309311,0.31836808
2040,-0.22311151,-0.18527927,-0.0072540077,0.25564647
2041,-0.7415319,0.7795229,0.01685834,0.14554477
2042,-1.1734833,1.0412093,0.16934523,0.69879687
2043,-1.0344622,1.0371163,-0.046825208,0.47696304
2044,0.1507724,1.5878211,0.1124915,0.81965685
2045,0.42245373,-0.6298516,0.08169482,0.972137
2046,0.63005143,-0.3127713,-0.00713588,0.7568772
2047,-0.62641305,0.4098842,-0.079802655,0.34058714
2048,-0.68091387,-0.1877771,-0.06052962,0.67998123
2049,-0.8101127,-0.5492258,-0.023152405,0.79311
2050,-1.2916383,1.1293026,-0.07735807,0.61052847
2051,0.4061584,-0.000109888606,0.08111888,0.19116867
2052,0.8307991,0.46587744,-0.029777309,0.60762167
2053,-0.13974407,-0.46008906,0.043659553,0.3757857
2054,-1.2692286,-0.30057144,-0.032498546,0.6765213
2055,0.8100569,-0.6929539,-0.15030704,0.53818035
2056,0.98859143,2.706874,0.009821575,0.5583012
2057,0.4364818,0.5189523,-0.054995187,0.099844575
2058,-1.0663306,0.83163863,-0.23126094,0.6925317
2059,0.40990666,0.5171862,-0.18363401,0.9404093
2060,-2.3328004,-1.1194575,-0.19183536,0.87965167
2061,-2.361748,1.6488272,-0.067927055,0.63061583
2062,1.0876318,-0.70723605,0.06525505,0.53769326
2063,0.21582164,-1.159633,-0.087281935,0.021727681
2064,0.7747038,0.9211421,-0.026312247,0.9522668
2065,-0.66674495,-0.31649098,0.21929538,0.72301865
2066,-1.166487,-0.50003123,-0.00727456,0.2323482
2067,-0.53591514,-0.7655373,-0.15532845,0.8028704
2068,-0.5612257,-1.9359648,-0.07482513,0.27382803
2069,-0.81057787,-0.52720517,-0.07905764,0.18806422
2070,1.7310122,1.5660325,0.050397094,0.7825259
2071,1.4368292,0.043125335,-0.0060438532,0.9455247
2072,-0.71961474,-1.1479169,0.027958328,0.7386664
2073,1.5711167,-0.28732452,0.20140652,0.9114919
2074,0.7919301,-1.1316841,-0.043028623,0.82526004
2075,0.49070415,-0.4403291,0.06274091,0.96733224
2076,0.5752496,0.82130975,0.0581112,0.662125
2077,-1.4808872,-0.45887002,-0.0021290192,0.7907362
2078,-0.9205862,0.5738335,0.07981681,0.19359672
2079,-0.63029253,0.07536365,0.09481697,0.9566107
2080,-0.50900966,-0.2683372,-0.079718664,0.62232935
2081,-0.47295734,-0.21598178,0.1319442,0.3468187
2082,0.36770985,-1.898798,0.025941206,0.4743973
2083,0.3921658,-1.3747199,-0.040346693,0.29473782
2084,0.05488497,-0.24636497,0.0135620255,0.09668529
2085,0.37531948,-0.2036248,0.0933805,0.51776505
2086,-0.40968356,-1.3648237,-0.07098617,0.23501527
2087,-1.0052569,-0.5585886,0.04006366,0.5029646
2088,-0.124994956,-0.34953752,0.046249118,0.7599362
2089,0.950605,-1.641303,-0.10570327,0.64559877
2090,-0.6130665,1.0353059,0.14203852,0.76219296
2091,-0.62749255,-0.40525788,0.0361367,0.9978832
2092,0.13953693,0.32701623,-0.15149885,0.5152848
2093,0.15792401,2.528788,-0.08799994,0.50915134
2094,0.71637344,-0.48460758,-0.001830177,0.31809235
2095,0.785807,0.80362195,-0.11778579,0.44246185
2096,-0.6444898,1.0754664,0.1140066,0.25493526
2097,-1.8059034,0.110685915,0.06415751,0.39279735
2098,-0.013009431,0.4905593,-0.02489393,0.22034669
2099,1.9256629,-0.19202353,-0.0440127,0.40905547
2100,1.5515023,-0.02832076,0.09855628,0.3681929
2101,-2.2307813,0.19827779,-0.05407778,0.50976515
2102,-0.11835024,-0.31548205,-0.047776356,0.68974125
