ix,goal_cost,intv_cost
958,1.0,9.0
614,1.0,3.4000000000000004
717,1.0,0.5
632,1.0,0.4
828,1.0,2.6
928,1.0,0.6
997,1.0,1.1
667,1.0,0.8
530,1.0,1.8
754,1.0,0.6
693,1.0,7.5
568,1.0,3.4000000000000004
866,1.0,1.5
572,1.0,2.4
545,1.0,5.3
738,1.0,4.5
884,1.0,5.6
881,1.0,0.4
666,1.0,0.7
718,1.0,0.7
918,1.0,0.2
598,1.0,2.0
933,1.0,5.7
975,1.0,4.300000000000001
636,1.0,4.2
716,1.0,0.9
993,1.0,2.9000000000000004
746,1.0,0.6
758,1.0,0.7000000000000001
651,1.0,3.0
620,1.0,9.3
984,1.0,2.0
550,1.0,2.6
682,1.0,4.1
582,1.0,1.9
692,1.0,0.4
990,1.0,2.8000000000000003
932,1.0,1.3
777,1.0,0.1
606,1.0,0.5
725,1.0,0.4
910,1.0,0.2
799,1.0,0.30000000000000004
950,1.0,1.0
796,1.0,4.9
690,1.0,2.2
819,1.0,12.5
966,1.0,4.2
622,1.0,8.5
737,1.0,0.5
596,1.0,0.4
552,1.0,4.7
535,1.0,7.199999999999999
660,1.0,4.2
823,1.0,3.3
540,1.0,0.4
963,1.0,1.6
593,1.0,0.4
790,1.0,4.8
503,1.0,0.2
925,1.0,2.8
526,1.0,0.1
542,1.0,1.6
523,1.0,6.1
698,1.0,1.5
500,1.0,0.5
700,1.0,5.6
901,1.0,7.9
886,1.0,1.2
809,1.0,1.3
555,1.0,1.9
988,1.0,0.1
719,1.0,4.9
675,1.0,0.7
541,1.0,2.7
668,1.0,3.5
576,1.0,0.3
903,1.0,2.4000000000000004
871,1.0,2.5
761,1.0,3.6
991,1.0,8.0
945,1.0,1.1
597,1.0,6.3
816,1.0,0.2
814,1.0,0.4
615,1.0,3.0
557,1.0,2.4
567,1.0,0.2
705,1.0,0.4
734,1.0,1.5
956,1.0,1.3
583,1.0,1.0
574,1.0,2.5
776,1.0,0.4
527,1.0,6.0
890,1.0,0.1
621,1.0,4.9
588,1.0,1.8
846,1.0,1.2
548,1.0,1.2
