,0
1255,0.0
1440,0.0
1969,0.0
1106,0.0
1268,0.0
1572,0.0
1072,0.0
1488,0.0
1541,0.0
1337,0.0
1479,0.0
1588,0.0
1357,0.0
1881,0.0
1662,0.0
1030,0.0
1684,0.0
1429,0.0
1025,0.0
1449,0.0
1473,0.0
1456,0.0
1362,0.0
1654,0.0
1147,0.0
1289,0.0
1280,0.0
1570,0.0
1386,0.0
1627,0.0
1065,0.0
1007,0.0
1896,0.0
1000,0.0
1306,0.0
1945,0.0
1133,0.0
1768,0.0
1652,0.0
1100,0.0
1368,0.0
1366,0.0
1981,0.0
1711,0.0
1316,0.0
1607,0.0
1582,0.0
1345,0.0
1199,0.0
1085,0.0
1272,0.0
1975,0.0
1734,0.0
1069,0.0
1158,0.0
1415,0.0
1219,0.0
1836,0.0
1305,0.0
1960,0.0
1683,0.0
1828,0.0
1693,0.0
1808,0.0
1744,0.0
1658,0.0
1747,0.0
1356,0.0
1299,0.0
1042,0.0
1579,0.0
1141,0.0
1626,0.0
1882,0.0
1714,0.0
1649,0.0
1565,0.0
1308,0.0
1558,0.0
1303,0.0
1671,0.0
1239,0.0
1359,0.0
1549,0.0
1926,0.0
1326,0.0
1193,0.0
1794,0.0
1568,0.0
1522,0.0
1938,0.0
1911,0.0
1918,0.0
1934,0.0
1992,0.0
1267,0.0
1074,0.0
1731,0.0
1330,0.0
1859,0.0
