,x1,x2
472,1.17,2.18
461,3.94,3.21
299,0.69,1.69
317,0.59,2.28
406,3.01,-0.0
484,3.44,2.63
254,2.2699999809265137,2.0
436,0.5,0.79
300,0.57,2.3
304,0.87,2.9
316,0.99,0.9
272,3.759999990463257,-0.12999999523162842
329,1.31,1.87
326,1.6,4.22
277,1.29,3.12
333,0.9200000166893005,0.7900000214576721
415,1.48,0.16
429,1.5,0.36
372,-0.11999999731779099,2.25
347,1.4900000095367432,0.0
279,2.24,3.46
467,1.09,2.97
428,1.22,2.42
396,0.23,2.08
336,0.19,1.78
307,0.47,2.56
295,0.61,4.64
366,0.03,1.58
441,0.37,0.67
262,0.87,2.24
392,1.26,0.66
462,1.99,2.73
345,0.63,2.05
446,1.29,0.0
439,3.14,3.29
425,2.109999895095825,0.949999988079071
473,0.94,1.45
393,0.22,2.82
482,0.78,1.74
290,2.49,0.96
289,0.3,0.7
499,3.42,2.47
433,2.57,1.56
493,1.940000057220459,1.5399999618530273
469,0.5600000023841858,0.9900000095367432
405,0.49,1.91
288,0.24,1.67
331,1.53,1.31
498,1.56,1.27
263,0.59,0.0
253,2.35,0.13
424,2.26,3.67
430,0.14,0.83
352,2.39,2.9
397,1.74,2.14
364,0.6299999952316284,2.369999885559082
335,2.05,-0.0
294,0.52,1.42
357,1.59,0.79
301,0.3499999940395355,1.6100000143051147
270,1.87,1.59
457,0.12,1.01
314,1.77,3.5
390,0.52,1.13
382,0.0,1.4299999475479126
282,1.0800000429153442,2.4600000381469727
420,0.15,2.71
318,1.53,3.25
389,0.26,1.92
466,1.86,2.16
400,-0.41999998688697815,1.8200000524520874
287,2.5999999046325684,2.7300000190734863
394,1.6,0.9
487,1.83,2.6
408,2.74,0.59
409,0.4699999988079071,1.8200000524520874
450,0.61,3.05
453,2.690000057220459,1.3899999856948853
269,0.08,1.04
327,0.46,0.67
348,0.0,2.56
445,1.52,0.49
338,0.54,2.65
407,0.59,0.23
403,0.04,1.04
250,0.82,2.15
256,2.65,1.25
444,0.4099999964237213,3.869999885559082
271,0.64,1.62
291,0.02,2.16
404,0.03,1.45
423,2.07,0.22
268,1.52,0.81
497,0.8600000143051147,1.25
376,0.67,0.95
306,2.33,4.25
435,0.11,2.33
449,0.11,2.08
371,0.89,0.0
486,-0.03,1.24
