,0
1459,1.0
1434,1.0
1250,0.0
1484,1.0
1623,1.0
1550,1.0
1199,1.0
1977,0.0
1244,1.0
1808,0.0
1594,1.0
1284,1.0
1218,1.0
1776,1.0
1348,1.0
1874,1.0
1945,0.0
1008,0.0
1324,1.0
1809,1.0
1668,0.0
1057,1.0
1361,0.0
1147,0.0
1298,1.0
1700,1.0
1322,1.0
1236,0.0
1739,0.0
1880,0.0
1133,0.0
1036,1.0
1720,1.0
1902,1.0
1983,0.0
1014,1.0
1570,0.0
1267,0.0
1934,1.0
1253,1.0
1436,1.0
1453,1.0
1106,1.0
1529,0.0
1357,1.0
1373,1.0
1270,0.0
1308,1.0
1779,1.0
1479,0.0
1006,1.0
1863,1.0
1580,0.0
1542,0.0
1820,0.0
1449,1.0
1231,0.0
1304,1.0
1025,1.0
1375,0.0
1158,0.0
1089,0.0
1353,1.0
1671,1.0
1307,0.0
1276,0.0
1202,0.0
1724,0.0
1590,0.0
1708,0.0
1858,0.0
1030,1.0
1906,0.0
1240,0.0
1424,1.0
1969,1.0
1305,1.0
1630,1.0
1546,0.0
1476,0.0
1642,1.0
1759,0.0
1114,0.0
1839,0.0
1496,1.0
1001,1.0
1074,1.0
1015,1.0
1369,1.0
1494,0.0
1847,1.0
1562,1.0
1161,1.0
1685,1.0
1490,1.0
1492,0.0
1345,1.0
1093,0.0
1612,0.0
1743,0.0
