,0
1146,1.0
1495,1.0
1978,1.0
1739,1.0
1324,1.0
1457,1.0
1685,1.0
1683,1.0
1010,1.0
1394,1.0
1422,1.0
1659,1.0
1513,1.0
1114,1.0
1781,1.0
1759,1.0
1236,1.0
1906,1.0
1005,1.0
1357,1.0
1945,1.0
1874,1.0
1385,1.0
1093,1.0
1250,1.0
1111,1.0
1119,1.0
1838,1.0
1593,1.0
1482,1.0
1144,1.0
1434,1.0
1193,1.0
1829,1.0
1808,1.0
1016,1.0
1851,1.0
1089,1.0
1238,1.0
1484,1.0
1911,1.0
1926,1.0
1688,1.0
1346,1.0
1219,1.0
1615,1.0
1282,1.0
1804,1.0
1299,1.0
1937,1.0
1214,1.0
1582,1.0
1391,1.0
1665,1.0
1211,1.0
1704,1.0
1590,1.0
1637,1.0
1520,1.0
1918,1.0
1916,1.0
1295,1.0
1439,1.0
1127,1.0
1556,1.0
1693,1.0
1476,1.0
1466,1.0
1580,1.0
1549,1.0
1977,1.0
1802,1.0
1627,1.0
1235,1.0
1626,1.0
1695,1.0
1304,1.0
1332,1.0
1724,1.0
1281,1.0
1579,1.0
1743,1.0
1268,1.0
1820,1.0
1952,1.0
1589,1.0
1992,1.0
1109,1.0
1717,1.0
1139,1.0
1098,1.0
1248,1.0
1546,1.0
1842,1.0
1062,1.0
1731,1.0
1803,1.0
1904,1.0
1714,1.0
1529,1.0
