,y
283,1.0
437,0.0
449,1.0
456,1.0
262,1.0
492,1.0
330,1.0
493,1.0
359,1.0
401,0.0
498,0.0
357,1.0
438,0.0
490,1.0
356,1.0
394,1.0
451,1.0
444,1.0
344,1.0
250,1.0
251,1.0
289,0.0
417,1.0
380,1.0
336,0.0
415,1.0
329,1.0
462,1.0
367,1.0
339,1.0
428,1.0
310,0.0
420,1.0
264,0.0
261,1.0
365,1.0
408,0.0
305,1.0
464,1.0
342,1.0
491,1.0
389,1.0
303,1.0
277,1.0
439,1.0
268,0.0
413,0.0
340,1.0
406,1.0
489,1.0
450,1.0
279,1.0
267,1.0
295,1.0
477,0.0
346,1.0
385,1.0
409,0.0
382,0.0
347,1.0
252,1.0
354,0.0
485,1.0
299,0.0
333,0.0
281,1.0
392,1.0
263,1.0
312,0.0
442,1.0
278,1.0
328,1.0
393,0.0
307,0.0
418,1.0
285,1.0
331,1.0
497,1.0
338,1.0
260,1.0
397,1.0
332,1.0
416,0.0
436,0.0
297,0.0
407,1.0
494,1.0
306,1.0
390,1.0
353,0.0
272,1.0
427,1.0
372,1.0
426,1.0
288,1.0
286,0.0
375,1.0
388,1.0
463,1.0
495,1.0
